gamma sackin colless beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth max_width rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness diameter eigenvector mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext
b2 -0.257512647185271 -0.633222340237767 -0.588228729411462 0.179265033710285 -0.319744545239485 -0.151803890356347 -0.119271641930384 -0.358560822014639 0.485396886343544 -0.00243956951548673 0.049990056616835 0.0953621769772745 0.0819536252848101 -0.0481642046546076 0.0481642046546055 0.333775440621977 0.0387776073066376 -0.510453663842158 0.194320408774043 0.199921485057506 0.326504292555985 -0.0332278634307174 0.389065136508937 0.069443953575448 1 0.435880873440884 -0.00730597049677778 -0.211994632405024 -0.16709000666429 0.280464168490914 0.0737635136090937 0.140338839367908 0.0961129760919159 0.137246899343218 -0.506634076382035 -0.0431868234776477 0.0710125647649449 0.106852443335546 0.106852443335546 -0.0717362349745347 -0.089442508671569 -0.240215789235825 -0.249450940124079 -0.210338012716812 -0.330445480633086 -0.377923800934189 0.319710541476594 -0.0940979201506927 -0.0910796882700953 -0.150196343687871 -0.0708318665603191 -0.0894425758481072 -0.0973457452994658 -0.174893593575476
area_per_pair -0.16416331172214 -0.469036148876714 -0.23556981402119 -0.266793076875701 0.361599750699872 0.0463415898603957 0.027631401916361 -0.174790632656212 0.872336070959904 0.451319429569796 0.0711170349542094 0.3146079982646 0.486367620716095 -0.459435826826542 0.459435826826539 0.0693956736721526 0.335509817560926 -0.0823790124470881 0.288359307284287 0.691135256895277 0.16422710795308 -0.762655617455071 -0.497389225865386 -0.458520188202751 0.435880873440884 1 0.839302796791472 0.272271942651274 0.108790471604772 0.225901152261627 0.836430304728831 -0.0395067562630377 0.459922668204884 -0.360022105108113 -0.751193053790005 0.569269778018545 0.457213850908326 0.0304809564897848 0.0304809564897846 -0.10357441758275 -0.103735851108596 -0.519791357982361 -0.695438881160632 -0.643201357234396 -0.830884062448103 -0.60306083187172 0.93309866054185 0.118694596138313 -0.195176595794805 -0.133324551817322 -0.294527032902288 -0.103736329769896 -0.175773943836159 -0.075441764928098
average_leaf_depth -0.0262745621737563 -0.171217962789227 0.0714270992091882 -0.386337008088438 0.455865475971376 0.136401222638185 0.0981005883423785 0.00950485429831037 0.808009030841317 0.526843892968192 0.031606655650196 0.25966709498339 0.403908120773499 -0.363173529606467 0.363173529606465 -0.0486848604450947 0.324236307295498 0.229833892239397 0.142421955136062 0.6862249442412 -0.00993897073903766 -0.875054599364997 -0.833295608954287 -0.404008045640306 -0.00730597049677778 0.839302796791472 1 0.382329718825584 0.161981804829333 0.113539988324408 0.919001330652373 -0.137442232282593 0.357401222863593 -0.43805621604157 -0.522430829179084 0.758021935761017 0.363157403330084 -0.0295269947634892 -0.0295269947634894 -0.071570654295601 -0.0651755763353521 -0.474301862641825 -0.615778730877385 -0.602964741687254 -0.714764232842328 -0.492387124218264 0.792292593392323 0.136889342343612 -0.163143510885243 -0.0701658577107791 -0.281212640784902 -0.0651761289749465 -0.151144855118894 0.00964418811893343
i_stat -0.00293131204937836 0.0274225491421676 0.109819244272849 -0.69189907762225 0.395850208976394 0.165348786334417 0.16435959469304 0.13511333304993 0.062684279785128 0.165588625891643 0.084165165998187 0.502287815534581 0.530419233456564 -0.430873938966381 0.430873938966382 -0.021450319647155 0.682754747904584 0.175968856431232 -0.0473033830554066 0.232046682358001 -0.0570211875228831 -0.394477935024054 -0.604033990108254 -0.459525052581209 -0.211994632405024 0.272271942651274 0.382329718825584 1 0.8088212470558 -0.226149439329762 0.427321163967518 -0.298368021439437 0.445464339501649 -0.928397538623539 -0.10559985593325 0.399358841081227 0.438161343529981 0.083097287502173 0.0830972875021732 0.162184568356358 0.163304585645335 -0.036358470328557 -0.102873528900793 -0.0721394733531379 -0.13591314978983 -0.113958650372912 0.380659625763419 0.0994110146320593 0.0886138227120341 0.179947761234649 -0.0443863063642687 0.163304110993356 0.0798432324010514 0.204265370323147
ew_colless -0.00726557374139839 0.0597432234967459 0.101874972391451 -0.48617283507399 0.30411255356298 0.158507835231814 0.182127880693338 0.0929319934167139 -0.0623359291194919 0.00806916413788676 0.0643541881706579 0.412630706331655 0.447300443829303 -0.477509571718812 0.477509571718812 0.280980116502562 0.88167078116407 0.113833677777946 -0.00227669853388543 0.0999555945208139 -0.0257155097355695 -0.177560536935886 -0.329707141689207 -0.429428994086821 -0.16709000666429 0.108790471604772 0.161981804829333 0.8088212470558 1 -0.250393671125896 0.20230311498987 -0.265399045889213 0.506467426387648 -0.897347129316793 -0.0361117746679898 0.230528181045434 0.503626250653994 0.111377590690345 0.111377590690345 0.207889599469449 0.193430048796523 0.150752761270209 -0.0317661996295665 -0.00517476036301703 -0.044089531025427 -0.0192914705351746 0.213441946800566 0.0926292946280519 0.154710188465845 0.240855317313142 0.0648083999810817 0.193429889803896 0.19636225939894 0.202094556158807
max_del_width -0.029637816480588 -0.451099012217944 -0.453047477493715 0.0480510516541461 -0.338921737251522 -0.0966661969665092 -0.104847197793591 -0.195200731906125 0.906129321891085 0.154271220101809 -0.12597999565997 0.0363074350516375 0.0532959955830394 0.142012874640515 -0.142012874640518 -0.0359917234964997 -0.0816235959255846 -0.113074111615153 0.457404456878153 0.189214249003176 0.193451930497609 -0.0605819993644871 0.101628660561178 0.206457522610347 0.280464168490914 0.225901152261627 0.113539988324408 -0.226149439329762 -0.250393671125896 1 0.044130258878555 0.707381671365951 -0.138898724716528 0.186952544178231 -0.221832685062945 -0.216291064598576 -0.131484504725843 -0.0895725841793872 -0.0895725841793874 -0.102511915364316 -0.172960915620797 -0.235590283736809 -0.223878660775228 -0.328453674085519 -0.229415320105648 -0.209841767395416 0.0991065673825726 -0.0178024140799972 -0.164525653134456 -0.129907591145651 -0.117974508434727 -0.172960839193742 -0.0816906544260522 -0.132563331627953
max_depth -0.0776018381078665 -0.106544394016846 0.144061409841315 -0.377144171617789 0.578616137005423 0.105592556096403 0.0818456333446452 -0.0481182996031159 0.80119555444416 0.426499529762781 0.114355127304571 0.252205162606503 0.435850587247885 -0.47238416214025 0.472384162140249 -0.0280356880596966 0.328966076119746 0.10666830465902 0.0525146102109119 0.61128958155754 0.00574757525117145 -0.957706936247473 -0.765387099540568 -0.536738419133964 0.0737635136090937 0.836430304728831 0.919001330652373 0.427321163967518 0.20230311498987 0.044130258878555 1 -0.284859562513599 0.470025743464302 -0.466567435909319 -0.51925068659842 0.851376286099181 0.461467360780309 0.0231647255209936 0.0231647255209933 -0.0492283220634841 -0.026890019584912 -0.412368883879142 -0.597591270461459 -0.527239358018764 -0.697662569488377 -0.43970120144717 0.889762952508751 0.134920606361367 -0.116824569848746 -0.0557096501268266 -0.230649509726565 -0.0268905651513166 -0.131565257787773 0.0158400827091899
max_width -0.0504355879897073 -0.463413417788726 -0.56066630089112 0.115431203999113 -0.528791500230656 -0.0147270136048886 -0.0311370622650138 -0.117985743687843 0.970248278730755 0.0943294283150297 -0.0301827643337355 0.00956521754361797 -0.0159290538430123 0.31849741510811 -0.318497415108112 -0.0273155595341267 -0.113070427034828 -0.0153418781812184 0.50039470098097 0.105683514047206 0.0886774352791964 0.26178355977197 0.259623585481939 0.389063243818894 0.140338839367908 -0.0395067562630377 -0.137442232282593 -0.298368021439437 -0.265399045889213 0.707381671365951 -0.284859562513599 1 -0.295780249459185 0.252700674752156 -0.00867589343671173 -0.561589996432772 -0.293391159985763 -0.0216517930787517 -0.0216517930787518 -0.0800759104824389 -0.0814483839803556 -0.141399791170558 0.121180992733271 0.00794928946393921 0.105095067255739 -0.14610141044187 -0.218029864673816 -0.0343610299091697 -0.0725967612977111 -0.0696014528669875 -0.0436975177282334 -0.08144820324302 -0.0564787019577066 -0.0626764724949993
rogers -0.0357720772330795 -0.0449816427729446 0.0938420417901528 -0.207792372357803 0.680117742528139 0.0789678536291995 0.0816046333229911 -0.0422228106499753 0.997857831477488 0.12024663088339 0.192052683503913 0.227384328306132 0.478590552602301 -0.910038376271295 0.910038376271294 0.316018918059352 0.562886721366046 -0.0335526397098684 0.145173169256314 0.260494930648157 0.0336059483400462 -0.418614240811019 -0.265048641749403 -0.897293334447593 0.0961129760919159 0.459922668204884 0.357401222863593 0.445464339501649 0.506467426387648 -0.138898724716528 0.470025743464302 -0.295780249459185 1 -0.545561718608295 -0.409489555615003 0.378102953037929 0.983226972962847 0.0969533717758189 0.0969533717758188 0.01895075541324 0.0518020563711196 -0.115360234157711 -0.37327462742584 -0.231569878137838 -0.443388025668875 -0.157203288971865 0.569033680583752 -0.00875488593611788 0.00276465870412972 0.0355882158327493 -0.071987933456442 0.0518017038800458 -0.010405098836768 0.0575979181217617
stairs2 0.0295339314476646 0.0433294532602373 -0.0542874569673192 0.647583547028157 -0.395356409273799 -0.168932170847419 -0.159065426332684 -0.0833211945235219 -0.127992609068624 -0.183774122417712 -0.0770383350431172 -0.476048179276085 -0.547821524572709 0.499242254039003 -0.499242254039004 -0.119094888164313 -0.875831132205727 -0.157100536541803 -0.00806816416964617 -0.306839593175688 0.0229235164348469 0.430641286494497 0.599665423000306 0.498690035238198 0.137246899343218 -0.360022105108113 -0.43805621604157 -0.928397538623539 -0.897347129316793 0.186952544178231 -0.466567435909319 0.252700674752156 -0.545561718608295 1 0.172350721939996 -0.404646923510806 -0.535033599866766 -0.0859885031078249 -0.085988503107825 -0.121058556471641 -0.160111264951185 0.0958448013777304 0.153374846331919 0.127077230428137 0.200175639410193 0.191799918105053 -0.44574836796442 -0.116754980036789 -0.0687667329073508 -0.159828925238991 0.0891925498225369 -0.160110942591336 -0.0432138429923668 -0.202200027526433
tot_coph 0.107651272655765 0.724745046075112 0.551264798792634 0.149530079569478 -0.112996478710276 -0.0217270430805603 -0.0240974168440814 0.107219520936143 0.900337713211078 -0.315626299664981 -0.0558205579758645 -0.158796140387525 -0.276134176159582 0.382175985452873 -0.382175985452869 -0.219840560085112 -0.203706859748943 0.114292151869661 -0.291383102266242 -0.520935335052786 -0.365095814014434 0.428751981203231 0.23045319738005 0.320208112493166 -0.506634076382035 -0.751193053790005 -0.522430829179084 -0.10559985593325 -0.0361117746679898 -0.221832685062945 -0.51925068659842 -0.00867589343671173 -0.409489555615003 0.172350721939996 1 -0.285865917000885 -0.395754651353321 -0.0499501597260884 -0.0499501597260884 0.0651687017730507 0.0888747879968809 0.339823693048661 0.789059302195709 0.666294699209976 0.875447172421095 0.375141128001479 -0.652092214609534 -0.115130037375469 0.138066565011867 0.0910057284634391 0.183965785419642 0.0888754138499424 0.104398405716811 0.0632444818414229
var_depth 0.0331350257642716 0.171798848724208 0.387521149396181 -0.291866479518893 0.595292415599917 0.0937575820663799 0.086014259721821 0.0453529242668195 0.587533578534404 0.276196407533146 0.0612870132275145 0.134816117882118 0.248513827552224 -0.380141295820649 0.38014129582065 0.0410811429253654 0.236852380183039 0.170706917056163 -0.198277524795772 0.374472584085914 -0.0460181081490651 -0.81734970511009 -0.724429200686288 -0.446501612256324 -0.0431868234776477 0.569269778018545 0.758021935761017 0.399358841081227 0.230528181045434 -0.216291064598576 0.851376286099181 -0.561589996432772 0.378102953037929 -0.404646923510806 -0.285865917000885 1 0.362059075237442 0.00808133068086311 0.0080813306808628 0.01526864390644 0.0196510856807062 -0.216872341644989 -0.398290415852205 -0.345844186303034 -0.453062965433683 -0.222495981444198 0.6744470059139 0.088907929343341 -0.0442237342874605 0.00349875549986249 -0.133259295527813 0.0196507003444909 -0.0585808969392711 0.0512564558136419
symmetry_nodes -0.0490841651928533 -0.0176794681982541 0.119438591113889 -0.190284265701203 0.700391470177027 0.0676290539717773 0.0701709163243866 -0.0477571893203945 0.99821468478355 0.11545119480999 0.183344112855082 0.23344046574575 0.492336232151167 -0.938473726306581 0.938473726306579 0.314117450326789 0.545908601692133 -0.0401983891501769 0.132775471552316 0.25144005396642 0.0324474401458023 -0.409293674409127 -0.268429403861174 -0.916584543535408 0.0710125647649449 0.457213850908326 0.363157403330084 0.438161343529981 0.503626250653994 -0.131484504725843 0.461467360780309 -0.293391159985763 0.983226972962847 -0.535033599866766 -0.395754651353321 0.362059075237442 1 0.0844327736461922 0.084432773646192 0.0124653565047599 0.0451386598379092 -0.121383567975095 -0.388043248211455 -0.248776552067424 -0.453664210907472 -0.153979187444715 0.562100407387547 -0.0140346251208805 -0.00626472736237657 0.0267358360763837 -0.0830294955182436 0.0451382991897552 -0.0176438767433676 0.0485892857243041
mpd -0.160632665826062 -0.0322487340159978 -0.0235348506477755 -0.0229592481804115 0.0762061204986021 0.831908949371136 0.814829586701113 0.0149436550251426 0.133724344698148 -0.0883276901042031 0.669424168204279 0.078030970510288 0.0490171654977486 -0.103515962854042 0.103515962854042 0.0553178876904016 0.0865038668326895 -0.151043882304049 0.0493304887858317 0.527340953931756 -0.0204446792128654 -0.0288955623515912 0.0349596308681279 -0.106366217149354 0.106852443335546 0.0304809564897848 -0.0295269947634892 0.083097287502173 0.111377590690345 -0.0895725841793872 0.0231647255209936 -0.0216517930787517 0.0969533717758189 -0.0859885031078249 -0.0499501597260884 0.00808133068086311 0.0844327736461922 1 1 0.627926946063833 0.86210580963107 0.588318727036122 0.00255115916936419 0.222005911634172 -0.0125201461505822 -0.412194328355653 0.0398221132287979 0.00523227496278366 0.916039561999634 0.790603152235428 0.842674309349878 0.862105431967471 0.589470188274291 0.727508274762418
psv -0.160632665826062 -0.0322487340159978 -0.0235348506477756 -0.0229592481804117 0.0762061204986021 0.831908949371137 0.814829586701113 0.0149436550251427 0.133724344698148 -0.0883276901042032 0.669424168204279 0.0780309705102882 0.0490171654977484 -0.103515962854042 0.103515962854042 0.0553178876904018 0.0865038668326896 -0.151043882304049 0.0493304887858321 0.527340953931756 -0.0204446792128656 -0.0288955623515909 0.034959630868128 -0.106366217149354 0.106852443335546 0.0304809564897846 -0.0295269947634894 0.0830972875021732 0.111377590690345 -0.0895725841793874 0.0231647255209933 -0.0216517930787518 0.0969533717758188 -0.085988503107825 -0.0499501597260884 0.0080813306808628 0.084432773646192 1 1 0.627926946063834 0.86210580963107 0.588318727036122 0.00255115916936427 0.222005911634172 -0.0125201461505822 -0.412194328355653 0.0398221132287978 0.00523227496278378 0.916039561999634 0.790603152235429 0.842674309349878 0.862105431967471 0.589470188274292 0.727508274762419
vpd 0.143094608279972 0.0780930495924847 0.0604735089180028 -0.0504415341409243 0.040878000433537 0.722102124662662 0.757967692958164 0.366523198206528 -0.0759010225950479 0.134065415456483 0.216069477223158 0.0769313101672758 0.00478298099770333 -0.0265832409714221 0.0265832409714224 0.00520250421717399 0.0695794001081126 0.157345136292098 0.111578482137971 0.283355197205375 -0.0473431380393629 0.0705215146800664 -0.011356649437079 -0.0328155489872094 -0.0717362349745347 -0.10357441758275 -0.071570654295601 0.162184568356358 0.207889599469449 -0.102511915364316 -0.0492283220634841 -0.0800759104824389 0.01895075541324 -0.121058556471641 0.0651687017730507 0.01526864390644 0.0124653565047599 0.627926946063833 0.627926946063834 1 0.501955906227613 0.681554806336912 0.0651368805988498 0.123027001863549 0.0827987157842287 -0.193935089524181 -0.0605275532608949 -0.0403354774340359 0.633945701454178 0.878699040010956 0.742089598307298 0.501954183737378 0.839791099514996 0.733419610675132
mntd -0.323209404690638 0.12225664154583 0.108707968643307 -0.103643755195456 0.101391734877943 0.721468772846977 0.719087913093641 -0.0894048230467165 -0.150955477130089 -0.332955202065407 0.588610787169066 0.060817290467915 0.0111635557829824 -0.0678150099464677 0.0678150099464676 -0.0231158451792282 0.123345725789524 -0.119660564587587 -0.163877469017829 0.347459446317866 -0.0510078927638982 0.00675447517056832 -0.0482651866580008 -0.0835346827768928 -0.089442508671569 -0.103735851108596 -0.0651755763353521 0.163304585645335 0.193430048796523 -0.172960915620797 -0.026890019584912 -0.0814483839803556 0.0518020563711196 -0.160111264951185 0.0888747879968809 0.0196510856807062 0.0451386598379092 0.86210580963107 0.86210580963107 0.501955906227613 1 0.597011653488719 0.0966302297936952 0.241668502973812 0.100263653798321 -0.268243943497874 -0.0673652884791606 0.0572212197900459 0.959255480134319 0.777096268058972 0.715987174263697 0.999999999990523 0.447655367567365 0.782000883620071
j_stat 0.0728012042171011 0.320505837654591 0.216488302099825 0.130871809777724 -0.0387558562640551 0.519543104742475 0.551686585137137 0.136352064629612 -0.410289846372913 -0.315705811128973 0.162607306863323 -0.109381856135895 -0.206452059794235 0.107375851583795 -0.107375851583794 -0.0127605023610102 -0.0870990196829069 0.000769886376373143 -0.062217701900637 -0.0864951054146621 -0.0575675249210004 0.404530689738261 0.30448280014276 0.0941258542606495 -0.240215789235825 -0.519791357982361 -0.474301862641825 -0.036358470328557 0.150752761270209 -0.235590283736809 -0.412368883879142 -0.141399791170558 -0.115360234157711 0.0958448013777304 0.339823693048661 -0.216872341644989 -0.121383567975095 0.588318727036122 0.588318727036122 0.681554806336912 0.597011653488719 1 0.287070514116785 0.317734187813804 0.365876968082742 0.017194193760208 -0.423737675635269 -0.0828234867063471 0.757114879127343 0.760171375471915 0.87652203778595 0.597012121389276 0.810719984055926 0.533374753955561
rquartet 0.0338635570455859 0.399699569822421 0.191736201238759 0.133018916614442 -0.270602717962613 -0.0451831097560753 -0.0393493885276782 0.0282605605303497 0.749641517104976 -0.321624455334086 0.0404936152431936 -0.118099009266519 -0.250949633418489 0.398776780043192 -0.398776780043189 -0.0109093661093731 -0.16067128409426 0.00595165321893444 -0.217410883731224 -0.48807032641995 -0.209604845315847 0.530909526694564 0.329678915377866 0.382299979956926 -0.249450940124079 -0.695438881160632 -0.615778730877385 -0.102873528900793 -0.0317661996295665 -0.223878660775228 -0.597591270461459 0.121180992733271 -0.37327462742584 0.153374846331919 0.789059302195709 -0.398290415852205 -0.388043248211455 0.00255115916936419 0.00255115916936427 0.0651368805988498 0.0966302297936952 0.287070514116785 1 0.877611176295158 0.951557491398256 0.307826278817964 -0.65189270886088 -0.0931981642397243 0.136095362507487 0.077169748146163 0.168320861363068 0.0966308984813325 0.086810232022676 0.052063474346979
wiener -0.0287676770591194 0.387495057438386 0.203636590471199 0.134848401987726 -0.113819632364429 0.0972311813524983 0.102381034705249 0.0401296487592298 0.849435907964485 -0.360628035979558 0.421077476930402 -0.118767430527948 -0.228852098743684 0.241992500625034 -0.241992500625031 0.0416140781525099 -0.150996632875371 -0.0598915440613502 -0.233229650738184 -0.402523499772925 -0.232467170559812 0.461455583001808 0.326271652196392 0.209635232151886 -0.210338012716812 -0.643201357234396 -0.602964741687254 -0.0721394733531379 -0.00517476036301703 -0.328453674085519 -0.527239358018764 0.00794928946393921 -0.231569878137838 0.127077230428137 0.666294699209976 -0.345844186303034 -0.248776552067424 0.222005911634172 0.222005911634172 0.123027001863549 0.241668502973812 0.317734187813804 0.877611176295158 1 0.840051978305504 0.31268297906314 -0.566355053900927 -0.0478325874562876 0.274075376357972 0.174609826377568 0.273108767128753 0.241668382661918 0.129102894948327 0.167023339232182
max_betweenness 0.105061779618251 0.455112415676902 0.222210176693031 0.172095891645205 -0.323508685894139 -0.0472159426550008 -0.0417816251140198 0.0965450244552932 0.91242820505479 -0.369499134128614 -0.0341879749928441 -0.163715761222115 -0.325138834743635 0.459656076192285 -0.459656076192282 -0.0597183770574805 -0.211656545733724 0.037671928834401 -0.260665675752084 -0.579853726012697 -0.233808382422656 0.62586249179272 0.38739702922772 0.441690724601199 -0.330445480633086 -0.830884062448103 -0.714764232842328 -0.13591314978983 -0.044089531025427 -0.229415320105648 -0.697662569488377 0.105095067255739 -0.443388025668875 0.200175639410193 0.875447172421095 -0.453062965433683 -0.453664210907472 -0.0125201461505822 -0.0125201461505822 0.0827987157842287 0.100263653798321 0.365876968082742 0.951557491398256 0.840051978305504 1 0.397125771380359 -0.766073984778937 -0.108709954680922 0.156446076678601 0.0966269970652198 0.209401487502017 0.100264288106092 0.113496842337029 0.0645008359160115
max_closeness 0.114846656387823 0.371511660136499 0.255777735445154 0.1211531293665 -0.0254761990726378 -0.388046677995362 -0.350078884252804 0.148935885687687 -0.429095949201751 -0.349731185826229 -0.116281388857695 -0.284111547311127 -0.31264775081914 0.14444800672872 -0.144448006728719 -0.0464925984136019 -0.227203069300265 0.086357411238955 -0.292407594966202 -0.786381620808165 -0.0757462377956194 0.405558690619697 0.241481294597508 0.115554285134263 -0.377923800934189 -0.60306083187172 -0.492387124218264 -0.113958650372912 -0.0192914705351746 -0.209841767395416 -0.43970120144717 -0.14610141044187 -0.157203288971865 0.191799918105053 0.375141128001479 -0.222495981444198 -0.153979187444715 -0.412194328355653 -0.412194328355653 -0.193935089524181 -0.268243943497874 0.017194193760208 0.307826278817964 0.31268297906314 0.397125771380359 1 -0.50592920095293 0.0147783155101707 -0.26901084239611 -0.233902039802582 -0.230229517826942 -0.268244219465053 -0.162915822721157 -0.231523382650464
diameter -0.148082089578818 -0.273992627103144 -0.0391758343652026 -0.285470615589787 0.545624010540905 0.03408194740624 0.022984004535576 -0.147060887618015 0.842538281847328 0.369696172650702 0.0889742984471362 0.320867735590569 0.532145547002965 -0.564842816225252 0.564842816225252 0.0399328127258175 0.367045813937727 -0.0875038459579269 0.177621502087442 0.582167914009518 0.106271401308754 -0.817863739290962 -0.521373198345897 -0.607903791056392 0.319710541476594 0.93309866054185 0.792292593392323 0.380659625763419 0.213441946800566 0.0991065673825726 0.889762952508751 -0.218029864673816 0.569033680583752 -0.44574836796442 -0.652092214609534 0.6744470059139 0.562100407387547 0.0398221132287979 0.0398221132287978 -0.0605275532608949 -0.0673652884791606 -0.423737675635269 -0.65189270886088 -0.566355053900927 -0.766073984778937 -0.50592920095293 1 0.119668760751772 -0.153563723462157 -0.0952120762480297 -0.253686404058109 -0.0673657563798659 -0.140878356428593 -0.0396803899436716
eigenvector 0.0093359212472321 -0.0981401523552673 -0.0713628494541785 -0.222546742461509 0.0112087724118236 0.0499362980747247 0.0267624573662651 -0.00869716025315119 0.118506096285127 -0.0111008095326898 0.0521515466948975 0.0541885276940108 0.0231002268919685 0.0273245123626606 -0.0273245123626609 0.104382803605049 0.104704178792106 0.059966918960681 0.0644439698550048 0.104251561308376 0.0640637614395188 -0.11239197680153 -0.171507699689975 0.0195940275896893 -0.0940979201506927 0.118694596138313 0.136889342343612 0.0994110146320593 0.0926292946280519 -0.0178024140799972 0.134920606361367 -0.0343610299091697 -0.00875488593611788 -0.116754980036789 -0.115130037375469 0.088907929343341 -0.0140346251208805 0.00523227496278366 0.00523227496278378 -0.0403354774340359 0.0572212197900459 -0.0828234867063471 -0.0931981642397243 -0.0478325874562876 -0.108709954680922 0.0147783155101707 0.119668760751772 1 0.00395103018511068 0.0630215643452975 -0.0852630988035176 0.057221163414095 -0.0344050336545172 0.131681556346591
mean_branch_length -0.204630678772476 0.149520743950494 0.115586649435254 -0.0269644586474394 0.0507147970706869 0.780638199660007 0.781974810426971 -0.00897337844161092 -0.203940262613563 -0.288427968987892 0.551639686936434 0.0215651620870207 -0.0471449421738724 -0.0135950592531012 0.0135950592531013 -0.0105383376246331 0.0527826208071591 -0.100964407150888 -0.0955275686782678 0.327885353527536 -0.0507946075289889 0.0984484104491695 0.0542753074498737 -0.0273574454917521 -0.0910796882700953 -0.195176595794805 -0.163143510885243 0.0886138227120341 0.154710188465845 -0.164525653134456 -0.116824569848746 -0.0725967612977111 0.00276465870412972 -0.0687667329073508 0.138066565011867 -0.0442237342874605 -0.00626472736237657 0.916039561999634 0.916039561999634 0.633945701454178 0.959255480134319 0.757114879127343 0.136095362507487 0.274075376357972 0.156446076678601 -0.26901084239611 -0.153563723462157 0.00395103018511068 1 0.861328905886635 0.883796705547817 0.95925548117234 0.631949722897766 0.790009957404999
var_branch_length 0.0371577683932521 0.118833460962841 0.100553465246769 -0.0825493029554352 0.0756835159337293 0.8240402438665 0.837659863082512 0.234047904541348 -0.138311868121622 -0.0215407846299644 0.390425364013794 0.0592545045455643 -0.00347512500436656 -0.042833686071249 0.042833686071249 -0.0249439231839093 0.123029642740341 0.12786968862129 0.0684241682603811 0.345813814918782 -0.0434585238592796 0.0659504302632359 -0.04689544272627 -0.0558274510441526 -0.150196343687871 -0.133324551817322 -0.0701658577107791 0.179947761234649 0.240855317313142 -0.129907591145651 -0.0557096501268266 -0.0696014528669875 0.0355882158327493 -0.159828925238991 0.0910057284634391 0.00349875549986249 0.0267358360763837 0.790603152235428 0.790603152235429 0.878699040010956 0.777096268058972 0.760171375471915 0.077169748146163 0.174609826377568 0.0966269970652198 -0.233902039802582 -0.0952120762480297 0.0630215643452975 0.861328905886635 1 0.847059726415 0.777095238264692 0.838897090822079 0.885673993563405
mean_branch_length_int 0.0211160282778892 0.161143353763163 0.103407288710173 0.101437344210217 -0.0351170065551354 0.740605761377161 0.750811225641347 0.12740129571331 -0.241939196055524 -0.150927460379637 0.401328669394934 -0.0411323179267897 -0.126312885618716 0.0701139023580376 -0.0701139023580369 0.0120418344705201 -0.0704221611032839 -0.0515795080098875 0.041329377947098 0.247593867756425 -0.0418342563426636 0.219922223611405 0.205629851849898 0.0619975295176437 -0.0708318665603191 -0.294527032902288 -0.281212640784902 -0.0443863063642687 0.0648083999810817 -0.117974508434727 -0.230649509726565 -0.0436975177282334 -0.071987933456442 0.0891925498225369 0.183965785419642 -0.133259295527813 -0.0830294955182436 0.842674309349878 0.842674309349878 0.742089598307298 0.715987174263697 0.87652203778595 0.168320861363068 0.273108767128753 0.209401487502017 -0.230229517826942 -0.253686404058109 -0.0852630988035176 0.883796705547817 0.847059726415 1 0.715987142226956 0.828268809091266 0.657953169817144
mean_branch_length_ext -0.323209866256962 0.12225703972794 0.108708211649455 -0.103643712713393 0.10139133339248 0.721467941356724 0.71908698798164 -0.0894062344732158 -0.150956184316351 -0.332956154850411 0.588609774008729 0.060816980874917 0.0111632075746467 -0.0678145954354637 0.0678145954354635 -0.023115804797575 0.123345651538364 -0.119660872971362 -0.163877611265134 0.347459139442203 -0.0510078152658187 0.00675496503304487 -0.0482646491192733 -0.0835341940877675 -0.0894425758481072 -0.103736329769896 -0.0651761289749465 0.163304110993356 0.193429889803896 -0.172960839193742 -0.0268905651513166 -0.08144820324302 0.0518017038800458 -0.160110942591336 0.0888754138499424 0.0196507003444909 0.0451382991897552 0.862105431967471 0.862105431967471 0.501954183737378 0.999999999990523 0.597012121389276 0.0966308984813325 0.241668382661918 0.100264288106092 -0.268244219465053 -0.0673657563798659 0.057221163414095 0.95925548117234 0.777095238264692 0.715987142226956 1 0.44765503140948 0.781999341299839
var_branch_length_int 0.129383431930509 0.110777741578153 0.0796701178695468 -0.0000189909285936218 0.0086486914072038 0.614333979530523 0.650110117760645 0.239325056591923 -0.132910784859586 0.0305482300362459 0.18308607430288 0.0308593969639985 -0.034978006033735 0.00696071149304328 -0.00696071149304308 0.00720442498090708 0.0417415478430037 0.117399667866692 0.196329135092499 0.194028893640149 -0.0240655698658064 0.15981789924379 0.0914958098591016 0.00402728884273215 -0.0973457452994658 -0.175773943836159 -0.151144855118894 0.0798432324010514 0.19636225939894 -0.0816906544260522 -0.131565257787773 -0.0564787019577066 -0.010405098836768 -0.0432138429923668 0.104398405716811 -0.0585808969392711 -0.0176438767433676 0.589470188274291 0.589470188274292 0.839791099514996 0.447655367567365 0.810719984055926 0.086810232022676 0.129102894948327 0.113496842337029 -0.162915822721157 -0.140878356428593 -0.0344050336545172 0.631949722897766 0.838897090822079 0.828268809091266 0.44765503140948 1 0.516246216832777
