gamma sackin colless beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth max_width rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness diameter eigenvector mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext
phylogenetic_div -0.205078071859626 0.546236883355376 0.541806572099131 -0.118828483290061 0.787883879881392 0.539644185190914 0.569356180710169 -0.706881743710974 0.985669544812 -0.261343367927339 1 0.0226821851653029 -0.0118324287871665 -0.694325607447759 0.694325607447756 -0.499612244467251 0.0683415932478057 -0.0355773586040271 0.404065442847683 0.0294387398233591 0.55343236861306 0.317653344288147 0.145109060800785 -0.800486602619366 -0.485194165637342 -0.339925495463484 -0.316037298573866 0.0897863898296426 0.0858477165062229 -0.0631205545697085 -0.317653344288145 0.588564954290822 0.625860300568985 -0.112999115105414 0.60348570579367 -0.254213741576253 0.681820833012021 0.675729273229112 0.675729273229111 0.363860942311832 0.71567349498997 0.435220880175278 0.668164569626046 0.67792364512873 0.616593620687346 -0.069169919378692 -0.398703887643177 -0.108449523232762 0.761848054798778 0.569776102506474 0.556512569159297 0.715673499954079 0.361329950224361 0.484885962476327
avg_ladder -0.398340731464002 -0.394143173369519 -0.362819018508051 -0.929761725776864 -0.205136312608281 0.20045851533709 0.0285799090981725 -0.0421204786812634 0.345234353459052 0.0484905645463761 0.0226821851653029 1 0.810324185923419 -0.1277995549803 0.127799554980301 0.0211888683970964 0.84006998758691 -0.0555240849274168 0.10304910501687 0.661787065738335 0.303239606929323 -0.607873274883854 -0.645352629959357 -0.0146810809736911 0.484311471636976 0.697349656310553 0.641624005279906 0.764851254283593 0.426145463042991 0.635473824780658 0.607873274883855 0.180318507140803 0.197326406259105 -0.75757329481082 -0.351218036737542 0.300828217854822 0.181186178877284 0.304809464176371 0.304809464176371 0.0976498278323763 0.379185544066145 -0.581905506400386 -0.296725885229922 -0.328720539536377 -0.351617175202209 -0.853306166011393 0.65697893126787 -0.0977366446658118 0.171129448346975 0.155264229043917 -0.437496379382421 0.379185493659182 -0.376173902091504 0.264659743695001
max_ladder -0.366181365606507 -0.65798833473561 -0.659623148379488 -0.688856307244249 -0.353961704389782 0.0602022233368733 0.0965355492889394 -0.0152492385190281 0.673076489847497 0.0949535406712167 -0.0118324287871665 0.810324185923419 1 -0.197898248542237 0.197898248542239 0.213859366780492 0.711922815218259 -0.313375972165318 0.481695266750764 0.661890358675062 0.0911360604170296 -0.55906015024163 -0.454426544909152 -0.0691271106665867 0.435252370657603 0.693026582483668 0.612601823451337 0.634341158577819 0.430354986736862 0.65782146706037 0.559060150241631 0.565006498591579 0.176749073712204 -0.657178738751793 -0.575588559538181 0.0976222428645897 0.174744666784294 0.218229429025304 0.218229429025304 -0.127928667753973 0.195946021487865 -0.634982168394479 -0.510301353921087 -0.520420823450696 -0.55565900662435 -0.727001455994406 0.587615592096802 0.14181917206911 0.0017508382244158 -0.033467720440112 -0.484326696410339 0.195945954156208 -0.476366531848196 0.083659659863138
cherries 0.0879110989796126 -0.487322042467715 -0.491255529238871 0.105603256204281 -0.777244917811077 -0.208688263907729 -0.343867363321536 0.513203340061245 0.99957678091138 0.203582219503659 -0.694325607447759 -0.1277995549803 -0.197898248542237 1 -1 0.0391759925217782 -0.39849566162442 0.0882514383657265 -0.584721676980105 0.118919960322426 -0.281258967755696 -0.205791339789263 -0.129677062556663 0.959428226590837 0.394225009208304 0.252709626762588 0.258819337530402 -0.273694096199362 -0.654370386325663 -0.2274054884369 0.205791339789261 -0.636061173358685 -0.954905745429593 0.374602709009415 -0.544751909594049 0.200367969080498 -0.966929953205036 -0.225005326269149 -0.225005326269146 -0.144761956278357 -0.254721404952649 -0.187855271101196 -0.616442551328925 -0.610005489032035 -0.555823653845914 -0.0150814464247652 0.307780259160119 0.106190523925544 -0.273042519778126 -0.287524432220344 -0.205262287337489 -0.25472139260192 -0.207516536507846 -0.280298129886659
il_number -0.0879110989796122 0.487322042467713 0.491255529238869 -0.105603256204281 0.777244917811075 0.208688263907727 0.343867363321534 -0.513203340061243 0.998611726409131 -0.203582219503658 0.694325607447756 0.127799554980301 0.197898248542239 -1 1 -0.039175992521776 0.398495661624421 -0.0882514383657267 0.584721676980106 -0.118919960322426 0.281258967755695 0.205791339789263 0.129677062556663 -0.959428226590836 -0.394225009208304 -0.252709626762587 -0.258819337530401 0.273694096199363 0.654370386325665 0.227405488436901 -0.205791339789261 0.636061173358685 0.954905745429594 -0.374602709009417 0.544751909594047 -0.200367969080498 0.966929953205035 0.225005326269147 0.225005326269144 0.144761956278356 0.254721404952647 0.187855271101195 0.616442551328923 0.610005489032033 0.555823653845912 0.015081446424765 -0.307780259160118 -0.106190523925543 0.273042519778124 0.287524432220343 0.205262287337487 0.254721392601918 0.207516536507845 0.280298129886658
pitchforks 0.231618641448153 -0.398931552948509 -0.386735442456431 0.269013697490135 -0.47112839535947 -0.585117801298792 -0.395403205492247 0.258368262137507 0.998910535370403 0.194695282998826 -0.499612244467251 0.0211888683970964 0.213859366780492 0.0391759925217782 -0.039175992521776 1 0.205849831484663 -0.278243872130662 0.0935194359195544 0.00577457548252806 -0.293965903956742 -0.125831144901152 0.0800575723514219 0.296665256306592 0.550865999533487 0.270367661945299 0.230011832354014 -0.300130433761545 0.170451483081204 0.392101417370179 0.125831144901151 0.00733610461273749 0.0597770761575625 0.124101502092843 -0.388913348170165 0.132436887636918 0.0256005658957437 -0.57457077630133 -0.57457077630133 -0.609941436599718 -0.708372002289133 -0.550473634743621 -0.377105132852829 -0.397396343799532 -0.390238155126431 -0.0134303237357505 0.137474429131251 0.121903185031656 -0.717292472798813 -0.673327598246087 -0.4204178604991 -0.708372036654671 -0.265964288387161 -0.671573015982988
stairs -0.221258660292755 -0.245010745476844 -0.218128701859346 -0.799698093419793 -0.0281172613459229 0.226512332705631 0.158839768423597 0.0913095475849301 0.209118524030746 0.207469567296093 0.0683415932478057 0.84006998758691 0.711922815218259 -0.39849566162442 0.398495661624421 0.205849831484663 1 0.138496829566812 0.356994692102722 0.556737007063042 0.0941128431499626 -0.475829797600289 -0.573365889041416 -0.243383308205645 0.248016430167949 0.510887693106258 0.509626941026879 0.788161523897906 0.766516746620308 0.679710123767997 0.47582979760029 0.293385329372391 0.528060058758657 -0.885669371893657 -0.183331112526902 0.164780085891719 0.487365748661366 0.146870829956676 0.146870829956676 0.148769610148708 0.173254472614522 -0.561232677008976 -0.118013501623222 -0.152980602310995 -0.178584658610148 -0.730940433045131 0.450039304399574 -0.114668047106271 0.00197074350589674 0.1535601820674 -0.438163835897249 0.17325443021194 -0.215858997613886 0.270249524691903
laplace_spectrum_a 0.652119287557497 0.222757755928873 0.220032552317231 -0.193586730645722 0.145260700370418 0.634599687414081 0.481190722417125 0.55018419584714 -0.597342424127488 0.653754176145862 -0.0355773586040271 -0.0555240849274168 -0.313375972165318 0.0882514383657265 -0.0882514383657267 -0.278243872130662 0.138496829566812 1 0.0967219397951885 0.187920235864506 -0.279389687778301 0.0795542500476413 -0.201832559826007 0.0261542608246198 -0.427821731828759 -0.195957524393048 -0.0810964485924238 0.236087407323474 0.234242001331206 -0.0460446440214091 -0.0795542500476417 -0.214294058616059 -0.0601380252755018 -0.276259538742784 0.198334352634245 -0.0569454445632758 -0.086028979729342 0.222956536317109 0.222956536317111 0.76793214041758 0.0108343746939406 0.3090373851533 0.163896682252953 0.169819476988855 0.192738006887973 -0.148524403005368 -0.140385894790953 0.329598275804602 0.136452049780978 0.608571692817853 0.367792881718382 0.010834395286868 0.723617550812402 0.626040249591838
laplace_spectrum_p 0.183360513109197 -0.156193381085811 -0.199990091075857 -0.135819026998971 0.185370748775472 0.340033825568823 0.555186534536451 -0.0720409227056602 0.873770408359028 0.312863924053898 0.404065442847683 0.10304910501687 0.481695266750764 -0.584721676980105 0.584721676980106 0.0935194359195544 0.356994692102722 0.0967219397951885 1 0.308951331794141 -0.133265026090644 0.0785575920594887 0.0601843331878768 -0.549950472075355 -0.332353283391972 -0.0339753262143607 -0.0175202019932134 0.247066308982315 0.461235366436819 0.235028391120023 -0.0785575920594867 0.918697262572622 0.474444522943092 -0.368851214665153 -0.0488509586405619 -0.393942488593137 0.496501362496282 0.266225863337037 0.266225863337036 0.147978323153302 0.0522749698695618 -0.0630851140035521 0.0128138898578119 0.0383993780790939 -0.0115920321112125 -0.201706003628457 -0.205057024603461 0.37655496366963 0.0731950845237834 0.24463317116818 0.101054352491265 0.0522749375400214 0.23484463189863 0.272092828780192
laplace_spectrum_e 0.0433335529632457 -0.661101786186667 -0.624008107645975 -0.706730385417477 -0.403724310531431 0.550469816777794 0.530172823098373 0.30422724280464 0.815335541615306 0.630159335074931 0.0294387398233591 0.661787065738335 0.661890358675062 0.118919960322426 -0.118919960322426 0.00577457548252806 0.556737007063042 0.187920235864506 0.308951331794141 1 -0.159155769990958 -0.734122538090564 -0.786119706779478 0.179887596178675 0.437417101389054 0.79070284063383 0.816834802881155 0.582573190755744 0.204808308915493 0.717547818925023 0.734122538090565 0.308716379535076 -0.117078786323892 -0.621421988007554 -0.645434679939142 0.431000556647025 -0.0754118282785354 0.571679684558556 0.571679684558557 0.378971706599178 0.289109377912609 -0.452621191951169 -0.595447180641805 -0.602117219456428 -0.642959792373247 -0.927726062887384 0.712542391646566 0.392275645126918 0.203212610086859 0.299064425976701 -0.102176617793205 0.289109307699553 -0.0528020555188356 0.390455129705169
laplace_spectrum_g -0.48756173096612 0.442542949351829 0.41405628202792 -0.209192543337106 0.393005390271192 0.103980029300862 -0.0740115483726651 -0.65460260113927 0.0900466964098039 -0.670725009649596 0.55343236861306 0.303239606929323 0.0911360604170296 -0.281258967755696 0.281258967755695 -0.293965903956742 0.0941128431499626 -0.279389687778301 -0.133265026090644 -0.159155769990958 1 0.414875637776586 0.336319578280179 -0.313664676266941 -0.140129152838143 -0.277557544972095 -0.375818001540125 -0.0153107062727808 -0.128602540448132 -0.137892060465175 -0.414875637776585 0.126225617645238 0.304495449824663 0.0571753365833049 0.514388324804724 -0.384273234611174 0.275122095262589 0.396064900740764 0.396064900740764 -0.00703622509010749 0.723731982738704 0.267649396304624 0.536631172501133 0.524789015493482 0.523192506107038 -0.121734406346634 -0.27416582013796 -0.260008411337917 0.674394149914421 0.316575590609158 0.256750804356364 0.723732002913403 0.0195663173702633 0.211977554976933
