gamma sackin colless colless_corr colless_quad beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance
number_of_lineages -0.451444078668583 0.986074795700655 0.963812571412542 -0.648672331937308 0.806001602322105 -0.190294284792639 0.998229018936209 0.0992803907037823 0.0992803907037823 0.0193502885099673 1 0.515750233864969 0.853374427458341 0.202236420668727 0.551449698574432 0.995882070974833 0.85755257264953 0.967937565133246 0.989508241211742 0.989809026642433 0.193338778918764 -0.0918666499369054 0.721508397187879 0.830045033952334 0.131977705146404 -0.209482636350864 0.116179207533908 -0.312906477415393 0.127772471582662 0.999036152211705 -0.535541270954572 0.998467596885041 0.353276526799876 0.88716776557777 0.828641618679228 0.148912542653144 -0.0129988868242329 0.86937050721657 0.815021263149981 0.827868752218193 0.950637775617997 0.695276851731061 0.984006921219591 0.981446736762438 0.998196192117085 -0.195264016648131 0.842408478224557 0.643791765419266 0.998233605987999 0.00497092633097032 0.0049709263309701 -0.137501409852659 -0.271079645759167 -0.514076102854954 0.769804846843062 0.854292849905935 0.934233913239283 -0.523352096815404 -0.402686361247118 0.85001795023289 -0.735140453661433 0.157526374475991 -0.335926082819969 -0.212625007341128 -0.400376051180522 -0.271079707907602 -0.257438324498006 -0.184566070707968 -0.155516314847617 0.311312005935415
nltt_base 0.644522985197781 -0.172377757644595 -0.106530021327697 -0.244788918721702 -0.162160025576553 -0.222861804560647 0.0938297120112564 0.16495698344557 0.16495698344557 0.731019959043336 0.515750233864969 1 -0.209310459721773 0.256042359862676 0.194213109383957 -0.0492561737473152 0.151791339866086 -0.0113010974094203 0.0492561737473151 -0.21354862112614 0.120744390136281 0.623420921142342 0.389324808462304 0.476411002182564 -0.0598838355983529 -0.192508153694432 0.100473431143312 -0.327031568747026 0.0904936841501942 -0.31504911947008 -0.234774061436648 -0.0904305114731356 0.168373152389843 0.388756771673757 0.318918357090513 0.224102018398402 0.068147921142721 -0.00827807978650563 0.31504911947008 0.313236145720783 0.0244057698075914 -0.0433811008773271 -0.172377757644595 -0.172377757644595 0.00386894010013219 -0.211190688174499 -0.182418725258833 0.216092022017849 0.00991881702852194 -0.136181942985168 -0.136181942985168 0.306825114283972 -0.525203260798952 -0.428126656671255 -0.203500806115338 -0.139190049948862 -0.278242584308988 -0.423816030804294 -0.17253301210615 0.369696898021771 -0.356499073058402 -0.169597883224708 -0.475015192484452 -0.273546438715718 -0.288165598281304 -0.525203265342192 -0.0727059769332119 -0.235122472606731 0.518920520337727 0.0810287737790506
phylogenetic_div -0.267232843845589 -0.171059738791486 -0.14678695033482 -0.019437785818096 -0.314922198121418 -0.0302896962225655 0.30195768189318 0.570013427122191 0.570013427122191 -0.285442210998484 0.853374427458341 -0.209310459721773 1 0.0894731617978786 0.170412004523558 -0.285138444724433 -0.0641791535049498 0.0534208150604492 0.285138444724433 -0.0185110294008827 0.0589090311160676 -0.298215238237995 0.0219340383502245 0.404053758216884 -0.0439431057120059 0.0123216197186757 0.505507835927503 0.179794503378697 0.50836990130946 -0.128435910609784 -0.0696917237894704 -0.335431552650378 0.147279165814851 0.147192183607604 0.0650587479434334 0.0951419097375466 0.0755832722902165 0.0360364413013493 0.128435910609784 0.0647427662611336 -0.0446180764645369 -0.0982195684250414 -0.171059738791487 -0.171059738791487 0.236121152545943 -0.102744108863003 -0.300491310252582 0.112648543906747 0.25317742653347 0.72017522064314 0.72017522064314 0.283319355966816 0.583638779562204 0.134200697606655 -0.0616517224160291 0.487183994455809 -0.118940290276269 -0.0553049333918897 -0.128120098771791 0.194031478351539 0.0173622051214807 0.0732003344389841 0.543235686238474 0.4469377904895 0.405285578313291 0.583638761154067 0.340609199370805 0.421453138551117 -0.235213829418243 -0.147744266879529
avg_ladder -0.00214456718656934 -0.16542789914864 -0.0972880970059963 -0.0651036287452935 -0.163517674807141 -0.413469132682037 0.185572042702178 -0.018143832591635 -0.018143832591635 0.056574834697129 0.202236420668727 0.256042359862676 0.0894731617978786 1 0.829566303280021 -0.306350900766915 -0.0212152667488572 0.137721919454802 0.306350900766914 -0.123709803658926 0.53594927873129 0.0715312278926563 0.0960821469753637 0.298825215279278 0.0759718452320296 -0.0948148516413144 -0.054522578174604 -0.0734674853922488 -0.042870779591642 -0.366854168669041 -0.317042486485319 -0.308395261676217 0.158064233101516 0.359467309683462 0.317917136496922 0.580357958151546 0.512921656753039 0.0544886044017389 0.366854168669041 0.313489407288478 -0.0136198633967919 -0.156598269000013 -0.165427899148641 -0.165427899148641 0.252846675341283 -0.585768730685509 -0.17854339612429 0.23986324769777 0.263585430648838 -0.0526488850542847 -0.0526488850542858 -0.0150199755854481 -0.124173177987597 -0.395117072150903 -0.170213032840464 -0.0845074087678751 -0.234831243451122 -0.43700741249272 -0.187825603497379 0.364837882819331 -0.359934370065645 -0.046917046021486 -0.201423575320016 -0.122982654713347 -0.31248681360843 -0.124173179485708 -0.0713286156540871 -0.135760205788165 -0.174933529767185 0.138745604587356
max_ladder -0.10742068719482 -0.264804804733864 -0.168813520966086 -0.20126304016171 -0.293135735626044 -0.344714379541651 0.248060938353416 -0.00609792618956076 -0.00609792618956076 -0.0925478014154056 0.551449698574432 0.194213109383957 0.170412004523558 0.829566303280021 1 -0.376875018031209 -0.0985782739922879 0.0621498546345048 0.376875018031209 -0.0925983132843267 0.502033531508598 -0.0614226979277861 0.122445836182896 0.381767764004809 0.0719847689425885 -0.137920467960087 -0.0521786249317896 -0.0494592984872336 -0.041308607987533 -0.495391382735399 -0.343852869207564 -0.394660221427172 0.179453008378618 0.486066543752776 0.407096219908646 0.513798100983342 0.459383648146686 0.107701336341992 0.495391382735399 0.40130894077648 -0.00176802982418362 -0.163087973137736 -0.264804804733864 -0.264804804733864 0.321138753133187 -0.557727600495496 -0.317117996618785 0.300224942116847 0.337883468680304 0.0186791374998422 0.0186791374998414 -0.0273234182030507 -0.0513182745071293 -0.401604648321663 -0.326248929708853 -0.208749207340064 -0.402069063308709 -0.473618687236484 -0.248400384166844 0.51153971115372 -0.402816262259221 0.0163063481376127 -0.142321099623629 -0.0655518862994798 -0.286191821155323 -0.0513182855028846 -0.0963031857418797 -0.0727141670686528 -0.235475520242464 0.155686619826008
cherries -0.111884957531915 0.0558347772577807 -0.0171508270909664 -0.0473751914692593 0.205942244569051 0.160521415006958 -0.664486011895563 -0.103288202321696 -0.103288202321696 0.073868036014278 0.995882070974833 -0.0492561737473152 -0.285138444724433 -0.306350900766915 -0.376875018031209 1 0.525093325391887 -0.5281003345252 -1 -0.241282698830701 -0.539136283641279 -0.0115886143313939 0.0906392601284348 -0.145766296593864 0.0363798230578754 0.0557230789300018 -0.0806466401393837 -0.0263447572435702 -0.0988053295667797 0.303894989930638 0.212437793905054 0.946255334204838 0.00903957304795771 -0.240780865614963 -0.191559283576782 -0.411643639379802 -0.581447655584829 0.227826113220321 -0.303894989930637 -0.192870530677583 0.307325163848366 0.354358687267048 0.0558347772577809 0.0558347772577813 -0.907232033503847 0.54541313072722 0.206157218237074 -0.262547433253863 -0.914379990853578 -0.119878690157892 -0.119878690157892 -0.0994473192759467 -0.0614411945363 0.0928349823740624 0.115544879227378 -0.191584473234025 0.141535968988258 0.0949537722037936 0.0423403485296395 -0.316419202734918 0.0572425540122433 0.00580517042375209 -0.00867249882205599 -0.0859728418333833 0.0913054781918596 -0.0614411935117834 -0.0229997707257254 -0.0969957678692553 0.24275898255339 0.0511639330840198
double_cherries 0.142308711307621 -0.0490125384056905 -0.0935953653659852 -0.0757382305262891 0.0729127990616099 0.0493343355516703 -0.286993686548468 0.112678664977247 0.112678664977247 0.16945684167444 0.85755257264953 0.151791339866086 -0.0641791535049498 -0.0212152667488572 -0.0985782739922879 0.525093325391887 1 -0.306350587143822 -0.525093325391887 -0.670603944744919 -0.450696919313496 0.173488292466466 0.0691152485352443 0.0664146356008651 -0.00628098264698041 -0.00997090431766504 0.0966198178662948 -0.0976118300890516 0.093280622689548 0.0960486516960493 0.132545504924694 0.486299019443339 0.151661662738988 -0.0611947238470476 -0.106113945491668 -0.17905380969829 -0.377368716840431 0.154708659496546 -0.0960486516960489 -0.108585880827006 0.210504276349758 0.203757805725247 -0.0490125384056906 -0.0490125384056906 -0.770263979159917 0.299382108075748 0.0823430872215385 -0.0758972726202742 -0.768950735452477 0.0373017267793002 0.0373017267792994 0.113146349301102 -0.0241076957286175 0.0199004893389311 0.131648296622038 0.0222502163035292 0.144904849231983 -0.0120989994568348 0.00223381468965305 -0.0728058994959973 -0.0711646670390958 0.00989443221438582 0.00349921371828268 0.011631415195198 0.0571985169806501 -0.0241077053768515 0.0508337206840626 0.00903635157571771 0.194230467255536 -0.0216195734820583
four_prong -0.0192550005945357 0.156397072738541 0.165488377747994 -0.0117683023963692 0.200657905333838 0.0316044813402474 0.120123970224117 -0.0271468692853731 -0.0271468692853731 0.00293762024193339 0.967937565133246 -0.0113010974094203 0.0534208150604492 0.137721919454802 0.0621498546345048 -0.5281003345252 -0.306350587143822 1 0.528100334525201 0.331767097452574 0.334709830864198 0.00941813559675469 -0.203626387712606 -0.0404848253577097 -0.0608636192731268 0.0166008364999921 -0.0407452232352097 0.044712424645448 -0.0294751313165062 -0.0267879008904805 0.0376670690618875 -0.373861402410115 0.0290285025531946 -0.0388214669859273 -0.014362581381786 0.208014703127615 0.36427192326389 -0.18958660475381 0.0267879008904807 -0.0149068774594457 -0.215015250113166 -0.132235923728024 0.156397072738541 0.156397072738541 0.49998370085358 -0.241839776975674 0.203484568294828 0.0606199459950678 0.501905372037542 -0.0412848911672188 -0.0412848911672189 -0.0998316137143572 -0.00635724089392424 -0.0478800737873615 0.185306361174573 0.181048196878536 0.185069362210547 -0.0334000568429479 0.0163807594165761 9.51526302620583e-05 0.0489232423018178 0.0298902334140523 -0.0319511149490308 -0.0332845752629812 -0.076928151234193 -0.00635723597976139 -0.065505439763735 -0.026936321317987 -0.153636170385284 -0.10235111771901
il_number 0.111884957531915 -0.0558347772577795 0.0171508270909677 0.0473751914692597 -0.20594224456905 -0.160521415006958 0.664486011895564 0.103288202321696 0.103288202321696 -0.0738680360142779 0.989508241211742 0.0492561737473151 0.285138444724433 0.306350900766914 0.376875018031209 -1 -0.525093325391887 0.528100334525201 1 0.241282698830701 0.53913628364128 0.0115886143313939 -0.0906392601284355 0.145766296593864 -0.036379823057876 -0.0557230789300015 0.0806466401393842 0.0263447572435704 0.0988053295667802 -0.303894989930638 -0.212437793905054 -0.946255334204839 -0.00903957304795878 0.240780865614963 0.191559283576782 0.411643639379802 0.58144765558483 -0.227826113220322 0.303894989930638 0.192870530677584 -0.307325163848367 -0.35435868726705 -0.0558347772577796 -0.05583477725778 0.907232033503847 -0.545413130727221 -0.206157218237073 0.262547433253863 0.914379990853578 0.119878690157892 0.119878690157892 0.099447319275947 0.0614411945363006 -0.0928349823740618 -0.115544879227378 0.191584473234025 -0.141535968988258 -0.0949537722037936 -0.0423403485296403 0.316419202734919 -0.0572425540122434 -0.00580517042375159 0.00867249882205651 0.0859728418333839 -0.0913054781918591 0.0614411935117837 0.0229997707257257 0.0969957678692558 -0.24275898255339 -0.0511639330840195
pitchforks -0.179453783458375 0.157555016601949 0.159359104867964 0.0432736940872317 0.13867240296877 0.0917699846302191 -0.165869603562436 -0.13974213427169 -0.13974213427169 -0.182790868829949 0.989809026642433 -0.21354862112614 -0.0185110294008827 -0.123709803658926 -0.0925983132843267 -0.241282698830701 -0.670603944744919 0.331767097452574 0.241282698830701 1 0.201041403281684 -0.16881501480015 -0.120008857346475 -0.158285295820207 0.0415635060931073 0.0686780658455605 -0.108943486612453 0.0877618790445842 -0.104791601421013 0.141598770209788 0.0541753136506223 -0.021027388590869 -0.168751189213112 -0.17965326441856 -0.0515374945452908 -0.107040613524961 0.157114414327771 -0.0667038664945361 -0.141598770209788 -0.0498501676215545 -0.109362206985419 0.000518393448340775 0.157555016601949 0.157555016601949 0.390466393839019 0.037338595163352 0.127444695437803 -0.126449507937862 0.388215266767894 -0.0768591472465066 -0.0768591472465061 -0.226977571450581 0.0369023848526619 0.0449934427054921 -0.0147902295441499 -0.0309029364928853 -0.0151423215876497 0.0941940775228464 0.0432099710623439 -0.215715036359994 0.113611764556654 -0.0352597372526361 0.0299217218307141 -0.0324945132411139 0.010205571795747 0.0369023817984567 -0.117142614015745 -0.0106670239394487 -0.105922701937421 0.0361527924270793
