gamma sackin colless colless_corr colless_quad beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance
number_of_lineages -0.906953651851931 0.996717872000556 0.992362479600951 -0.275244410470246 0.96558099880057 -0.677927504637887 0.999271577484812 -0.462699891992257 -0.462699891992257 -0.655158222298918 1 0.185471287887597 0.985610511726743 0.276214772710084 0.938305823296944 0.999116895909453 0.938305823296943 0.752652351931446 0.997524563860068 0.966126493322735 0.111420941983191 -0.478304833222418 -0.294180861982538 0.9048231950238 0.161071786344338 -0.469552292568116 -0.429345598135153 -0.50879443978012 -0.375689207390594 0.996829408070748 -0.939876281534932 0.999713651898199 -0.374783316581283 0.976566275422042 0.983889085214619 0.783853199298408 -0.300688313910297 0.647456309336975 0.966198858159919 0.984053223734386 0.991966570628095 -0.704002102023908 0.99600261739063 0.995026008986995 0.998884417715935 -0.822845892708826 0.969586322169559 0.969826451066399 0.99968546933334 -0.486875676787375 -0.486875676787373 -0.623679685978717 -0.295119333081331 -0.741955731230608 0.943262255907138 0.988426660638996 0.989252846190674 -0.818928855772095 -0.857818351088806 0.988871574730667 -0.964431877284673 0.545697152362407 -0.601741058891185 -0.537723758408185 -0.671204752014055 -0.295119349860014 -0.559463636266211 -0.443598992054453 -0.767175747476144 0.897768509179433
nltt_base 0.883674478384417 -0.0263893563587717 0.131304836825729 0.936641113575342 -0.288644796074136 -0.8210460891634 0.699236759783228 0.700522570264737 0.700522570264737 0.582259141265298 0.185471287887597 1 0.736770102358117 -0.330595440917677 -0.576752758458119 0.833255103546865 -0.576752758458119 -0.489132749316185 -0.833255103546865 -0.284964866000834 0.653529810817571 0.857499083429762 -0.0820752606289753 0.960573921041087 0.559421613521066 0.181969591298063 0.608591338719286 -0.155883251619708 0.53242686437562 -0.780717325466951 -0.770957435181681 -0.408775993438415 -0.373905110484513 0.211429629522666 0.6202280676475 0.537295148668153 0.246397675613524 -0.476185099956236 0.780717325466951 0.643409015588972 -0.219646941252 -0.881069939506711 -0.0263893563587717 -0.0263893563587718 0.752812021485218 -0.761077303814833 -0.298349089580731 0.770496290903966 0.0419838768011309 0.569994675580368 0.56999467558037 0.446045035802537 0.214204975677875 0.191321033317864 -0.394688922007798 -0.0491512840053144 -0.280702393044852 -0.0217326800263045 -0.967570951897187 0.229183693052822 0.781172440180386 0.173768546212765 0.366098276233522 0.327448290857298 0.41930608526995 0.214204982006631 0.288653327398768 0.578513566053663 0.74775737620644 0.844301178292814
phylogenetic_div 0.746725756118619 0.494293791600771 0.620724937163324 0.913384391640005 0.160912303306165 -0.219578116209144 0.693536077171421 0.981063895352046 0.981063895352046 0.930698682022789 0.985610511726743 0.736770102358117 1 -0.880827668461394 -0.750369288354209 0.485500273500162 -0.75036928835421 -0.167562323626196 -0.485500273500162 0.187054343094098 0.992803083528108 0.978621596678872 0.584866719896871 0.806588267917327 0.320024936981066 0.790355577014205 0.967811632360956 0.535157406138883 0.930162760109872 -0.419952147023993 -0.443814495539575 -0.260919253085532 -0.80502947159868 -0.255009044261215 0.231293237531961 0.107400450458275 0.825894530415994 -0.496292582818158 0.419952147023993 0.271372614719624 -0.813971355199249 -0.630732329972033 0.494293791600771 0.494293791600771 0.999254876223465 -0.562269758916181 0.151858788393817 0.609399842009168 0.628922401278871 0.956239254763771 0.956239254763772 0.879032224361483 0.818230445999896 0.743910500056256 0.0176711065933662 0.431596103816854 0.210507847181786 0.564136782696094 -0.847987243007828 -0.406993858644807 0.554804397166392 0.682628317635597 0.867312567412432 0.845234195974415 0.856195242781456 0.818230449260451 0.816913849328084 0.977700825099249 0.742695007305414 0.522841729458777
avg_ladder -0.447473083295976 -0.675363486987897 -0.743326881650054 -0.62665925414361 -0.386771762661194 -0.264081942639432 -0.51252895965912 -0.870268693668325 -0.870268693668325 -0.875453777769045 0.276214772710084 -0.330595440917677 -0.880827668461394 1 0.676831749663454 -0.122059005719085 0.676831749663455 -0.066439263968005 0.122059005719085 -0.421845498751529 -0.927163117177821 -0.768896816001137 -0.886550021329681 -0.467026480753818 -0.0968026159808344 -0.967207981526079 -0.915431697480323 -0.843333296667219 -0.911528964117718 0.0703296990257251 0.111800711216019 0.123911498760284 0.837269221899274 0.464965186281939 0.0745367034490322 0.188607827452676 -0.970942136473948 0.318152536101684 -0.0703296990257253 0.0350825130976651 0.988868308141821 0.288883181939911 -0.675363486987897 -0.675363486987897 -0.870085807932942 0.28571159289671 -0.380991809773464 -0.34414729503616 -0.870333841717845 -0.92539866569398 -0.92539866569398 -0.896334151641653 -0.990849685303092 -0.883499179365144 -0.260185002752451 -0.600334159299539 -0.452684320691691 -0.776201577185943 0.515821529411393 0.703688174231767 -0.198609845613718 -0.85737192725822 -0.939651574437911 -0.934970359913387 -0.881192398877719 -0.990849682312544 -0.920755502518282 -0.96045242248214 -0.484927240617107 -0.166227218559892
max_ladder -0.872288276244871 0.0783119138889416 -0.0406556527318551 -0.776251075838483 0.416677713825346 0.220931095437938 -0.968831473011765 -0.60901516893501 -0.60901516893501 -0.473649487409129 0.938305823296944 -0.576752758458119 -0.750369288354209 0.676831749663454 1 -0.731907452300561 1 0.688933701154141 0.731907452300561 0.381848720957328 -0.719451434932526 -0.767501613446964 -0.601418194164281 -0.780477551353319 -0.796736733059034 -0.468257757811677 -0.589615940384639 -0.22298417121488 -0.499043851194635 0.723373753734055 0.758763506983718 0.808229747012238 0.264682646676654 -0.334900148174453 -0.665641534309786 -0.584768635057538 -0.484382610010257 -0.184613019909678 -0.723373753734055 -0.691770488242561 0.687670310464331 0.806739085296639 0.0783119138889416 0.0783119138889417 -0.77034293051389 0.868204126184189 0.42253416867903 -0.89286882976282 -0.756702231885806 -0.568903236822689 -0.568903236822693 -0.403494806702204 -0.586686669544261 -0.268861210965707 0.534499654432123 0.170815326927339 0.349996608710636 -0.0617293857109544 0.75622183440323 -0.033366813395188 -0.0241836822911314 -0.854742205800856 -0.444260744253746 -0.415519118843546 -0.359992762959238 -0.586686630301134 -0.369819766373964 -0.732895691001796 -0.171508898850157 -0.756520998057764
cherries 0.941146948097084 -0.503604662872847 -0.358781890317151 0.778379722823656 -0.751463468016701 -0.809450047723438 0.877549529757729 0.354013141880551 0.354013141880551 0.171723986107493 0.999116895909453 0.833255103546865 0.485500273500162 -0.122059005719085 -0.731907452300561 1 -0.731907452300561 -0.88973253797087 -1 -0.742370829895491 0.384066715951762 0.637571810615646 -0.100692217976697 0.895416713967877 0.9165587318222 -0.114429117463795 0.258049458353742 -0.430327076659864 0.142364515937021 -0.995914813274402 -0.993938019746348 -0.824792544022985 0.0951503405355956 0.68911217853308 0.948795422896349 0.906497826472545 -0.067259247724844 0.0867940799867326 0.995914813274402 0.958807848195452 -0.0759558943154006 -0.984515936731896 -0.503604662872847 -0.503604662872847 0.51786619089873 -0.970552774374506 -0.758152991749757 0.959735325044404 0.108361501285586 0.2129255338327 0.212925533832704 0.0238928034948783 -0.0125007927015086 -0.222886612500206 -0.829647398141803 -0.54639265171971 -0.732777232338617 -0.447518051342137 -0.848515579840503 0.59744905573712 0.332961423516159 0.271988260190065 -0.0140574451625559 -0.0567164099489942 -0.0178394060131538 -0.0125008199907172 -0.107611273056171 0.332394277983289 0.257478687031078 0.998998842667953
double_cherries -0.872288276244871 0.078311913888941 -0.0406556527318558 -0.776251075838483 0.416677713825345 0.220931095437938 -0.968831473011765 -0.609015168935011 -0.609015168935011 -0.47364948740913 0.938305823296943 -0.576752758458119 -0.75036928835421 0.676831749663455 1 -0.731907452300561 1 0.68893370115414 0.73190745230056 0.381848720957327 -0.719451434932527 -0.767501613446965 -0.601418194164281 -0.780477551353319 -0.796736733059034 -0.468257757811677 -0.58961594038464 -0.22298417121488 -0.499043851194635 0.723373753734055 0.758763506983718 0.808229747012238 0.264682646676655 -0.334900148174453 -0.665641534309786 -0.584768635057538 -0.484382610010258 -0.184613019909678 -0.723373753734055 -0.691770488242561 0.687670310464331 0.806739085296639 0.078311913888941 0.0783119138889411 -0.770342930513891 0.868204126184189 0.42253416867903 -0.89286882976282 -0.756702231885807 -0.56890323682269 -0.568903236822693 -0.403494806702205 -0.586686669544262 -0.268861210965708 0.534499654432122 0.170815326927338 0.349996608710636 -0.061729385710955 0.756221834403231 -0.0333668133951874 -0.0241836822911317 -0.854742205800856 -0.444260744253746 -0.415519118843547 -0.359992762959239 -0.586686630301134 -0.369819766373965 -0.732895691001796 -0.171508898850158 -0.756520998057764
four_prong -0.759686805757753 0.765042908620118 0.666353281710819 -0.460230110279082 0.943270101719341 0.591217304202961 -0.814476741635726 0.010762723047776 0.010762723047776 0.200663261972388 0.752652351931446 -0.489132749316185 -0.167562323626196 -0.066439263968005 0.688933701154141 -0.88973253797087 0.68893370115414 1 0.88973253797087 0.931337837295666 -0.0772394145607547 -0.30566222229748 0.0758407312393351 -0.62306495251232 -0.986422304485293 0.31749560973473 0.0851491518314219 0.537479210994173 0.204855206163808 0.926395826564097 0.932143665041689 0.967581929703943 -0.449952973292648 -0.907760026363743 -0.983682519838345 -0.98415531628318 0.296612298096852 -0.531225458871055 -0.926395826564097 -0.980808101267642 -0.0467774623139188 0.827949419513032 0.765042908620118 0.765042908620118 -0.205265365273075 0.906293271487416 0.945845681844274 -0.882239794731667 -0.15146033395107 0.124199007128656 0.124199007128652 0.32061151986411 0.182461861919636 0.498749965248916 0.980555192941572 0.815101016563641 0.919171230717474 0.678286361184667 0.54365410207362 -0.743463234001907 0.123140770601682 -0.300303798985818 0.313071194318482 0.348416350103249 0.364644990378767 0.182461910549527 0.396862881514483 -0.0587168738190736 0.209978728154389 -0.879640240574327
il_number -0.941146948097085 0.503604662872846 0.358781890317151 -0.778379722823656 0.751463468016701 0.809450047723439 -0.877549529757729 -0.354013141880551 -0.354013141880551 -0.171723986107493 0.997524563860068 -0.833255103546865 -0.485500273500162 0.122059005719085 0.731907452300561 -1 0.73190745230056 0.88973253797087 1 0.74237082989549 -0.384066715951762 -0.637571810615646 0.100692217976697 -0.895416713967877 -0.916558731822199 0.114429117463795 -0.258049458353742 0.430327076659865 -0.142364515937021 0.995914813274402 0.993938019746348 0.824792544022985 -0.0951503405355952 -0.689112178533079 -0.948795422896349 -0.906497826472545 0.067259247724844 -0.0867940799867319 -0.995914813274402 -0.958807848195452 0.0759558943154004 0.984515936731896 0.503604662872846 0.503604662872847 -0.51786619089873 0.970552774374506 0.758152991749757 -0.959735325044404 -0.108361501285585 -0.2129255338327 -0.212925533832704 -0.0238928034948786 0.0125007927015087 0.222886612500206 0.829647398141803 0.54639265171971 0.732777232338617 0.447518051342137 0.848515579840504 -0.59744905573712 -0.33296142351616 -0.271988260190065 0.0140574451625557 0.056716409948994 0.0178394060131534 0.0125008199907173 0.107611273056171 -0.332394277983289 -0.257478687031079 -0.998998842667953
pitchforks -0.506814019661567 0.945831671195664 0.886006459923891 -0.161483772829104 0.9990980027388 0.593507493404722 -0.547783783413197 0.348733455500676 0.348733455500676 0.521490177799723 0.966126493322735 -0.284964866000834 0.187054343094098 -0.421845498751529 0.381848720957328 -0.742370829895491 0.381848720957327 0.931337837295666 0.74237082989549 1 0.282395666192095 0.0269543680265326 0.366433749093939 -0.367034078421843 -0.858887526822735 0.637289621302386 0.428162847449445 0.780852701383874 0.534531767807053 0.797622910971806 0.789584662826872 0.841427985366638 -0.729711980861615 -0.997056855881339 -0.910551855653767 -0.954825257386317 0.622966179925734 -0.636607156118565 -0.797622910971806 -0.893036404467097 -0.392664035488821 0.624827301114805 0.945831671195664 0.945831671195665 0.148999696174708 0.70700543289219 0.998952601236792 -0.664024590805752 0.155167697326994 0.465809444101989 0.465809444101985 0.63272589206121 0.520460341362463 0.779793131524117 0.98461006495513 0.966017485997736 0.999283701504059 0.898780675804938 0.275466344230916 -0.92246953728673 0.231823078764579 0.0191924002638128 0.635315558449312 0.664516424034532 0.667290287994485 0.52046038642947 0.702786456936676 0.30638083068846 0.408301485911954 -0.717236857043586
