gamma sackin colless beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth max_width rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness diameter eigenvector mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext
laplace_spectrum_g 0.0700327565630601 -0.337853209267639 -0.414339962581678 0.0783256016673092 -0.134653035899431 -0.11062120722085 -0.11062120722085 -0.0644150899422573 0.302657306276735 -0.147192099653111 -0.00684697476522915 -0.00225788352298898 -0.0396219669097151 -0.0130376771509817 0.0130376771509809 0.0614770852639104 -0.0179574069976384 -0.228413685620347 0.201056483059082 -0.113599118661285 1 0.458683527788966 0.244476360944276 0.000467308271006386 0.242416753619827 -0.0449364646266635 -0.2623876248482 -0.0797933917439747 -0.00630421599778818 0.0347013716336863 -0.228056289822534 0.12150097845533 0.0254066246945155 0.0641029653058827 -0.370891243303392 -0.183361809579298 0.0433204677398527 0.0672016097791728 0.0672016097791726 -0.0265433762818351 0.0337869112417572 0.0753102927420971 0.0973894099743643 0.170341862285658 -0.0122069669922792 0.0658987226845115 -0.0730808789086155 0.0381432050946566 0.0454032846664367 0.0104646592779047 0.0544824782949186 0.0337869112235996 0.0138883365087401 0.000791769713433421
imbalance_steps 0.0251593585436988 -0.0702218547908119 -0.247272619272548 0.323426489817635 -0.37387508753095 -0.16374648554049 -0.16374648554049 -0.0206836693381998 0.999067778974548 -0.393856108589037 -0.156918656571294 -0.161906603323266 -0.251710109282617 0.0786600431430059 -0.0786600431430066 -0.0702390123492301 -0.203987928642862 -0.248797213733022 0.180240832341269 -0.531190168186014 0.458683527788966 1 0.720670854976803 0.149727996716281 0.0417854466137269 -0.655320632156007 -0.851172484620052 -0.355215943663346 -0.10928355404724 -0.0174483889349286 -0.942695065737454 0.211572568774454 -0.0688577933406808 0.376012028937187 0.0876318612363899 -0.779807858828523 -0.0272011237707139 0.004132149696832 0.00413214969683224 -0.047697939743661 0.0706286126198594 0.405092681616356 0.507042374442906 0.445749838467091 0.51550461345391 0.38534829776594 -0.738066656832867 -0.1112626059572 0.123118340237292 0.0388317263081637 0.176756981104035 0.0706286127175064 0.0465558398641505 0.00910854125755516
j_one -0.137348322927249 -0.195727741798071 -0.311833473518578 0.598006896108001 -0.58633578270461 -0.205725699275289 -0.205725699275289 -0.286881234411034 -0.527260042931637 -0.454478897217373 -0.00622226837761767 -0.188874421343924 -0.226776273469696 0.122936896716166 -0.122936896716166 0.0661608800050977 -0.270390451045455 -0.475415889925978 0.163751756867436 -0.446337459794639 0.244476360944276 0.720670854976803 1 0.2869389910541 0.469654429920656 -0.416236491485535 -0.850538568896098 -0.602654525260393 -0.275698772970959 0.21077852746529 -0.765139187347677 0.2536032348731 -0.130958233021496 0.584077679516151 -0.013709649850325 -0.691762948666631 -0.123219097325651 0.128646424069779 0.128646424069779 -0.0145357301523854 0.0421984923025623 0.351962514173192 0.206077078292619 0.261178566855767 0.263090869924597 0.230654594743615 -0.454304243949136 -0.169988945760822 0.133793350699461 -0.0159042110021016 0.255144140237098 0.0421984923521749 0.0620465245632958 -0.0843181504647776
b1 -0.150739810196774 0.00116858841485245 -0.0387934912123106 0.245037272083665 -0.661399665024868 -0.0173379735197913 -0.0173379735197913 -0.0618086871765242 0.999358867294891 -0.073421747478969 0.00912262761095748 -0.260718020015056 -0.377044079391508 0.908922831504054 -0.908922831504054 -0.195050510000385 -0.495066377569501 -0.130800620407326 0.0870615605017152 -0.0281787065524583 0.000467308271006386 0.149727996716281 0.2869389910541 1 0.0847110199435066 -0.162054006248052 -0.199744691491762 -0.559605526838422 -0.587699581419988 0.213007018723703 -0.216132997541993 0.250784111794655 -0.78920568989 0.618526769867115 0.110872863850452 -0.285262396837316 -0.826845782918152 0.0524562982568916 0.0524562982568921 -0.0521801529728785 0.00971147849920298 0.0783731686156265 -0.0418668097971606 -0.0377247937212827 -0.0170242967899548 -0.0186371580411704 -0.225278850605427 0.0759341832504047 0.0656761974042904 0.00218580576855567 0.14561787366443 0.00971147842466083 0.055442886754895 -0.03633148979958
b2 -0.251309128403794 -0.635610454843429 -0.602325426016896 0.235936362703432 -0.51021369061588 -0.203720632624798 -0.203720632624798 -0.434597040718239 0.402970779278521 -0.0998509705150032 0.128643478530349 0.0753380069498234 0.124252604595173 -0.0785918461434737 0.0785918461434738 0.310653690896464 0.0562540143929738 -0.531217655367467 0.238689539124846 0.113925608415414 0.242416753619827 0.0417854466137269 0.469654429920656 0.0847110199435066 1 0.430950798731894 -0.152411589774183 -0.218505715025737 -0.124600307644286 0.240706462568549 0.00867132830466008 0.152099039519552 0.167098364489753 0.130481492460615 -0.530920284755398 -0.0820050100702106 0.116733252437731 0.202123382782262 0.202123382782261 0.0413472325194414 -0.065831479054719 -0.18971864842513 -0.318305371939077 -0.195689719630797 -0.395669491894505 -0.333115841989418 0.351437266599169 -0.129343223226241 -0.0333284138048205 -0.126047590302472 0.0316952250136856 -0.0658314791396767 -0.0300616657814067 -0.176620126041364
area_per_pair -0.0939805793405196 -0.494818538037741 -0.340637519448335 -0.225657237677763 0.0884004523850434 0.119179348597339 0.119179348597339 -0.104652116600116 0.906587734846394 0.457319562756921 0.141218378272638 0.278613258221066 0.420181533357141 -0.141321774757493 0.141321774757493 0.208905610924011 0.309224837564014 -0.00253811651630266 0.308479508952428 0.681512072793338 -0.0449364646266635 -0.655320632156007 -0.416236491485535 -0.162054006248052 0.430950798731894 1 0.742832386445024 0.227920924910673 0.0703697859199569 0.14307712110916 0.7438490506106 0.122422705637291 0.231476339570838 -0.338095550731634 -0.565762860540941 0.450250415174084 0.182771471447165 0.0717977298548288 0.0717977298548287 0.0382759784320202 -0.169478246638641 -0.592565840678315 -0.609995713987994 -0.566709786433537 -0.805185861553714 -0.636704894000234 0.922878876281041 0.128662876229595 -0.223331333608245 -0.126916157143028 -0.260249466148362 -0.169478246817391 -0.112418809556785 -0.092842548453604
average_leaf_depth 0.0640769889002809 0.00912503932140039 0.174444314994207 -0.375882406599334 0.446324368178005 0.240756653231005 0.240756653231005 0.15798070319535 0.850252991141603 0.55094090212161 0.0599602953841514 0.221222151091183 0.327453019092359 -0.0984390089976973 0.0984390089976979 0.0873618937294815 0.277785468815994 0.382341115684167 0.00730663913264794 0.656659943296162 -0.2623876248482 -0.851172484620052 -0.850538568896098 -0.199744691491762 -0.152411589774183 0.742832386445024 1 0.386807839730285 0.137264240570022 -0.0660571719398368 0.901430757078236 -0.111255196024236 0.140219990585335 -0.440536326243853 -0.177503345854596 0.736045846092479 0.113060041763637 -0.0631658328963181 -0.0631658328963182 0.027548611769848 -0.128976225274248 -0.517684158158656 -0.452435043812512 -0.489270615655289 -0.571812436312604 -0.474840386877 0.718361026894845 0.130728463467629 -0.201237107016035 -0.0510891658904556 -0.274253342013426 -0.128976225398666 -0.0746572039149031 -0.00291498123833918
i_stat 0.0784951733908885 0.0466573136240342 0.104642795742999 -0.707183227883606 0.471863332180819 -0.0218467131936087 -0.0218467131936087 0.166967443752642 0.067636259480803 0.192313817288616 -0.0508335072317222 0.500128221530633 0.508049007035735 -0.422589495408569 0.422589495408569 -0.00774554999785395 0.58859908718976 0.192417321421565 -0.112594525836951 0.113923027996597 -0.0797933917439747 -0.355215943663346 -0.602654525260393 -0.559605526838422 -0.218505715025737 0.227920924910673 0.386807839730285 1 0.746787486581496 -0.199714576234639 0.409377587101733 -0.300273361359772 0.409057717581585 -0.906366914465261 -0.0351220278881253 0.388686339241437 0.412707303533866 -0.162108060850271 -0.162108060850271 -0.0548818304071135 -0.0638263063674177 -0.215266811677956 -0.0484863845449912 -0.0562578879426674 -0.0759428080695773 -0.0350431255004496 0.34279101676387 0.0792822084916258 -0.147667950798059 -0.0872288702415578 -0.260248054769666 -0.0638263063114771 -0.141530305182612 -0.0276110949266362
ew_colless 0.0200795440422156 0.0348674985440671 0.0612347774368238 -0.437447517611606 0.346426106771092 -0.0363050440813149 -0.0363050440813149 0.0275445922944575 -0.079330839141542 -0.0377597829334213 -0.0307628674518763 0.40573694713731 0.422828108078609 -0.58108916479902 0.58108916479902 0.341823731150732 0.879587541523492 0.0878749547632988 -0.0237903456043579 -0.0308524586599663 -0.00630421599778818 -0.10928355404724 -0.275698772970959 -0.587699581419988 -0.124600307644286 0.0703697859199569 0.137264240570022 0.746787486581496 1 -0.207062554582656 0.146229352285778 -0.247385769787833 0.57050997606318 -0.874321800123041 -0.029645497383025 0.208367548075358 0.598985674657174 -0.111552246537584 -0.111552246537584 -0.0554555787303245 0.0374687698322102 -0.0354094878954068 0.000570758981705983 0.0198498663745481 -0.000806975276862477 0.0719384337923799 0.169843352682958 0.128774919637261 -0.0497342980374259 -0.014756720216934 -0.191079974663721 0.0374687699212193 -0.102507099795233 0.0382816173250539
max_del_width -0.122122450952494 -0.379151048220912 -0.410294785464499 0.109412678476837 -0.46363516628532 -0.0382787832912465 -0.0382787832912465 -0.200904132330398 0.893331454086656 0.0414371313449825 0.119794491927804 0.0162108127655603 0.118275992659454 0.101410657597745 -0.101410657597745 0.0702267973019834 -0.065589812742682 -0.138109056809885 0.367818631706557 0.132393565596371 0.0347013716336863 -0.0174483889349286 0.21077852746529 0.213007018723703 0.240706462568549 0.14307712110916 -0.0660571719398368 -0.199714576234639 -0.207062554582656 1 -0.0424587217449724 0.702268525915115 -0.100606740707915 0.171419896371073 -0.209188240049809 -0.338099065168782 -0.0777173655773762 0.0453192829346836 0.0453192829346835 -0.0161168047103721 -0.0908592030797359 -0.169622430633783 -0.112940367859981 -0.167052130435046 -0.193034646821027 -0.17217131101055 0.107763644115185 -0.0676704669478261 -0.0573805190669163 -0.0536748944949492 0.00913869845823198 -0.0908592031435227 -0.00503102050807281 -0.0604272454928151
max_depth 0.0150294302401501 -0.010152424629754 0.167007868587571 -0.368232432442192 0.436119637679804 0.137438319125735 0.137438319125735 0.0505032675952295 0.841697165747705 0.439445136370659 0.120174701578476 0.198811919456493 0.284966597338371 -0.112330177304242 0.112330177304242 0.0889910955662506 0.250200491164326 0.231086627058334 -0.12323349163243 0.554526586988262 -0.228056289822534 -0.942695065737454 -0.765139187347677 -0.216132997541993 0.00867132830466008 0.7438490506106 0.901430757078236 0.409377587101733 0.146229352285778 -0.0424587217449724 1 -0.244929792434585 0.129276819068304 -0.437977237719225 -0.213447746446788 0.841927430490301 0.08366802846652 -0.0202871142833894 -0.0202871142833897 0.0374876875505489 -0.10106192894812 -0.455257687343156 -0.52046416152001 -0.447157970971251 -0.576182188928433 -0.413854038321147 0.823127182422109 0.155532907568869 -0.161652515487623 -0.0603313369982778 -0.222246196242812 -0.101061929050938 -0.0659717993961513 -0.0280060592307956
max_width -0.121199355016165 -0.53463149945088 -0.592272727937235 0.111764384146595 -0.562071205582132 0.0995308821364936 0.0995308821364936 -0.0900856338417647 0.955101411078288 0.142709534187487 0.141919750435895 0.01497347928629 0.10047876321706 0.110754918614757 -0.110754918614757 0.0693020632004772 -0.0691986076498362 0.00410936606050707 0.564382895103198 0.238766134024992 0.12150097845533 0.211572568774454 0.2536032348731 0.250784111794655 0.152099039519552 0.122422705637291 -0.111255196024236 -0.300273361359772 -0.247385769787833 0.702268525915115 -0.244929792434585 1 -0.0869590443713914 0.233233930944837 -0.331162734772491 -0.611591318319563 -0.0479785614078457 0.0845976371315352 0.0845976371315356 0.0185976676381921 -0.0665161862175465 -0.166320639331299 -0.125319284197482 -0.167862464984451 -0.256449071048589 -0.206260466787762 -0.0348494125698996 -0.0782783664757045 -0.0446495743238914 -0.00716626727927223 0.00132624813300739 -0.0665161863257025 0.0160089269520649 -0.00447244575414242
rogers 0.105843705203742 -0.304698813416392 -0.251714830832509 -0.161500275543311 0.256559693862002 0.0444182743346215 0.0444182743346215 -0.0116811609337988 0.998133232667779 0.0812576056460834 0.0206788571582997 0.192725678883875 0.309479649848023 -0.806982683430421 0.806982683430421 0.552912135275244 0.617026179255772 0.0769203948265243 0.15149147486039 0.119704279317225 0.0254066246945155 -0.0688577933406808 -0.130958233021496 -0.78920568989 0.167098364489753 0.231476339570838 0.140219990585335 0.409057717581585 0.57050997606318 -0.100606740707915 0.129276819068304 -0.0869590443713914 1 -0.549154792852879 -0.41110618930645 0.17352150568199 0.972394572359961 0.00813881707065005 0.00813881707064978 0.0651848208717581 -0.0166427466987798 -0.10216950452421 -0.177882394691688 -0.157603230370152 -0.235659323372869 -0.0405367881785143 0.227489975624212 -0.0364118556353703 -0.0544684284447022 0.0103948576733081 -0.107801751577155 -0.0166427466971539 -0.0238775982182723 0.0389046994592791
stairs2 -0.0363510049988484 0.0358949580998496 -0.0338299017673428 0.628946738246988 -0.452076332931655 -0.051454813714962 -0.051454813714962 -0.10313685599298 -0.153310395481538 -0.196824446923153 -0.00922294601120983 -0.476303652783398 -0.527020134830549 0.520252596849776 -0.520252596849776 -0.160970433472045 -0.839830512017697 -0.183708674448898 0.0109752252552642 -0.225695315906617 0.0641029653058827 0.376012028937187 0.584077679516151 0.618526769867115 0.130481492460615 -0.338095550731634 -0.440536326243853 -0.906366914465261 -0.874321800123041 0.171419896371073 -0.437977237719225 0.233233930944837 -0.549154792852879 1 0.110067915252859 -0.380064637195102 -0.556409762528857 0.0953368618792478 0.0953368618792481 -0.00635647308462135 0.0116606882783969 0.255635296286069 0.106385375322445 0.103281226051582 0.163305811217534 0.139277852951947 -0.420291356074367 -0.124105529493173 0.114375081520723 0.0189585210952647 0.264050357163792 0.0116606882378665 0.110509222307627 -0.0523709842008189
tot_coph 0.0240695131515593 0.912573566129084 0.84447461157324 0.0701514197763371 0.325954032890446 0.0401281230858345 0.0401281230858345 0.160059308246563 0.859716386040535 -0.167482064965403 -0.0820066960883259 -0.0811610339329535 -0.159363715655017 0.195984418617513 -0.195984418617513 -0.326476413226197 -0.173780590925688 0.14137031417811 -0.460008368913354 -0.328008389685685 -0.370891243303392 0.0876318612363899 -0.013709649850325 0.110872863850452 -0.530920284755398 -0.565762860540941 -0.177503345854596 -0.0351220278881253 -0.029645497383025 -0.209188240049809 -0.213447746446788 -0.331162734772491 -0.41110618930645 0.110067915252859 1 -0.00969460368034964 -0.31936869453585 -0.0431073652060553 -0.0431073652060556 0.0416421466740327 0.127883021729565 0.298323826582979 0.724406469121718 0.479309887632532 0.810709780993928 0.245851754037398 -0.444259388755118 -0.115231642724504 0.152569488359732 0.112736712683685 0.165639686978012 0.127883021891628 0.0992880932080717 0.0978146806126954
var_depth 0.114831581003766 0.286885256859402 0.443221181006484 -0.264913887001038 0.623868389377405 0.0666854420560233 0.0666854420560233 0.103452077551099 0.59424654226727 0.245852980383983 -0.0126078094044832 0.086988407175698 0.0977498155553889 -0.172197013835139 0.17219701383514 0.151945885131789 0.180975694018893 0.233795310335782 -0.363822135461167 0.269106942155731 -0.183361809579298 -0.779807858828523 -0.691762948666631 -0.285262396837316 -0.0820050100702106 0.450250415174084 0.736045846092479 0.388686339241437 0.208367548075358 -0.338099065168782 0.841927430490301 -0.611591318319563 0.17352150568199 -0.380064637195102 -0.00969460368034964 1 0.123283943778319 -0.066563613664096 -0.0665636136640964 0.0395798069640496 -0.0291470778776936 -0.2143038283632 -0.312792620928796 -0.265025456759104 -0.286357090608595 -0.165792481583773 0.58278839976343 0.108789788922525 -0.0834053819349471 -0.0234728332878236 -0.151990220464279 -0.0291470778650069 -0.045477299936707 -0.00496035533623206
symmetry_nodes 0.0886661605365927 -0.249588721828327 -0.213180467906395 -0.15421185840808 0.286840317281335 0.028498371038367 0.028498371038367 -0.0139745084941002 0.998543023554595 0.0637115973296644 0.0332433305299854 0.198502544796766 0.328665080728133 -0.85763861363423 0.85763861363423 0.560197969299995 0.624714935227609 0.0731387140940894 0.157516765540962 0.0849635118880355 0.0433204677398527 -0.0272011237707139 -0.123219097325651 -0.826845782918152 0.116733252437731 0.182771471447165 0.113060041763637 0.412707303533866 0.598985674657174 -0.0777173655773762 0.08366802846652 -0.0479785614078457 0.972394572359961 -0.556409762528857 -0.31936869453585 0.123283943778319 1 -0.00693756800212634 -0.00693756800212663 0.0469993861342102 -0.0162756172452091 -0.096201244468172 -0.064659607511421 -0.0752626929420593 -0.145601980190968 -0.0264395089983905 0.176692557071641 -0.0574530503945838 -0.0581916655306901 0.00221434954105288 -0.117591500702363 -0.0162756172255052 -0.0324185097661753 0.0313827020081088
mpd -0.113766197745209 -0.0965727055012339 -0.0956411515656404 0.00121269631700144 -0.0967532479461362 0.668581554445054 0.668581554445054 -0.280679113559461 0.0266439251738324 -0.180024061833363 0.767784958618565 0.0382899641107619 0.000398130513410504 0.0114907751214049 -0.0114907751214048 0.0912973914931147 -0.0178592440176276 -0.237361034259575 0.0371306926056813 0.497000565656035 0.0672016097791728 0.004132149696832 0.128646424069779 0.0524562982568916 0.202123382782262 0.0717977298548288 -0.0631658328963181 -0.162108060850271 -0.111552246537584 0.0453192829346836 -0.0202871142833894 0.0845976371315352 0.00813881707065005 0.0953368618792478 -0.0431073652060553 -0.066563613664096 -0.00693756800212634 1 1 0.769721636431682 0.801989187618927 0.552427455447728 -0.0148841437020312 0.235176011541246 -0.0154051528047783 -0.447483051393643 0.0481700553882566 -0.0380782864950424 0.87737992694186 0.740107495629818 0.874230955099503 0.801989187451862 0.624409508019396 0.710146358042925
psv -0.113766197745209 -0.0965727055012343 -0.0956411515656408 0.00121269631700123 -0.0967532479461366 0.668581554445055 0.668581554445055 -0.280679113559461 0.0266439251738323 -0.180024061833364 0.767784958618566 0.0382899641107619 0.00039813051341 0.0114907751214055 -0.0114907751214054 0.0912973914931148 -0.0178592440176279 -0.237361034259575 0.0371306926056814 0.497000565656035 0.0672016097791726 0.00413214969683224 0.128646424069779 0.0524562982568921 0.202123382782261 0.0717977298548287 -0.0631658328963182 -0.162108060850271 -0.111552246537584 0.0453192829346835 -0.0202871142833897 0.0845976371315356 0.00813881707064978 0.0953368618792481 -0.0431073652060556 -0.0665636136640964 -0.00693756800212663 1 1 0.769721636431682 0.801989187618928 0.552427455447729 -0.0148841437020313 0.235176011541246 -0.0154051528047785 -0.447483051393643 0.0481700553882564 -0.0380782864950419 0.87737992694186 0.740107495629818 0.874230955099504 0.801989187451862 0.624409508019396 0.710146358042925
vpd 0.274894066740564 0.0371336449443945 0.0473187699774175 -0.0421509615399994 0.0786959332408524 0.802515882028956 0.802515882028956 0.172890226308478 -0.152728260368757 0.217231123454964 0.519304263913601 0.0105426266182413 0.00642756525355417 -0.0341658836881457 0.0341658836881459 0.0195558397515179 0.0215995213981516 0.194643755410939 0.0636718458236544 0.520455514580611 -0.0265433762818351 -0.047697939743661 -0.0145357301523854 -0.0521801529728785 0.0413472325194414 0.0382759784320202 0.027548611769848 -0.0548818304071135 -0.0554555787303245 -0.0161168047103721 0.0374876875505489 0.0185976676381921 0.0651848208717581 -0.00635647308462135 0.0416421466740327 0.0395798069640496 0.0469993861342102 0.769721636431682 0.769721636431682 1 0.513151277801339 0.409180356374732 0.0262910939536055 0.168932892273261 0.0315281513761196 -0.325813663513534 0.019318044242175 -0.143737249007861 0.61877112190412 0.698344337683144 0.704557425898762 0.513151277686643 0.601841119479762 0.701752107322779
mntd -0.297340774321564 0.117473224661602 0.0939797067067553 -0.121890056800346 0.0347442599948769 0.4884780045875 0.4884780045875 -0.414253034147218 -0.293115852365053 -0.507320190104803 0.541921835878642 -0.00685410143998959 -0.0883397036191484 0.00565936596593045 -0.00565936596593045 0.026169612210908 0.022388078000354 -0.217649843688889 -0.188056019144872 0.226412212133096 0.0337869112417572 0.0706286126198594 0.0421984923025623 0.00971147849920298 -0.065831479054719 -0.169478246638641 -0.128976225274248 -0.0638263063674177 0.0374687698322102 -0.0908592030797359 -0.10106192894812 -0.0665161862175465 -0.0166427466987798 0.0116606882783969 0.127883021729565 -0.0291470778776936 -0.0162756172452091 0.801989187618927 0.801989187618928 0.513151277801339 1 0.762945922787412 0.121141250914291 0.23499199238197 0.172230219112263 -0.275102288649392 -0.131183609497747 0.119083279370087 0.96612929511724 0.799598550794202 0.759340774318483 1 0.559969699916447 0.774067316580633
j_stat -0.0624123404226847 0.305987034416244 0.221321233522907 0.0932882521691362 0.00333597428247282 0.284381824813064 0.284381824813064 -0.222445781252635 -0.518143367051672 -0.582171521034296 0.196094993271573 -0.135747721892408 -0.269255529524974 0.0862227677179031 -0.0862227677179033 -0.0746088011066606 -0.184979054543179 -0.186631882341811 -0.260472398454151 -0.217228122923025 0.0753102927420971 0.405092681616356 0.351962514173192 0.0783731686156265 -0.18971864842513 -0.592565840678315 -0.517684158158656 -0.215266811677956 -0.0354094878954068 -0.169622430633783 -0.455257687343156 -0.166320639331299 -0.10216950452421 0.255635296286069 0.298323826582979 -0.2143038283632 -0.096201244468172 0.552427455447728 0.552427455447729 0.409180356374732 0.762945922787412 1 0.317999459732275 0.359827278454591 0.454881067049217 0.0961754188221524 -0.510913417880886 -0.0761438736367157 0.822117661949259 0.665625800369761 0.780360138352992 0.762945922880225 0.570009272794377 0.589902425135917
rquartet 0.0579346940481481 0.547616552016128 0.401818106688167 0.0928738553177106 0.170609269673017 -0.0710727838517623 -0.0710727838517623 0.124034532880765 0.754679334739315 -0.248551273899326 -0.140423744391288 -0.0677000704056642 -0.170081481471551 0.0228797796297803 -0.0228797796297804 -0.198053539557308 -0.139396318554192 -0.0376647338064564 -0.19106231525476 -0.430434504222655 0.0973894099743643 0.507042374442906 0.206077078292619 -0.0418668097971606 -0.318305371939077 -0.609995713987994 -0.452435043812512 -0.0484863845449912 0.000570758981705983 -0.112940367859981 -0.52046416152001 -0.125319284197482 -0.177882394691688 0.106385375322445 0.724406469121718 -0.312792620928796 -0.064659607511421 -0.0148841437020312 -0.0148841437020313 0.0262910939536055 0.121141250914291 0.317999459732275 1 0.645776917845571 0.910920511494066 0.279076788852275 -0.549822385265754 -0.149633211617759 0.150771226605446 0.0937777680234491 0.169910648702184 0.121141251065274 0.0824772691337456 0.0781187664093644
wiener 0.154780646955271 0.337878529626993 0.217958905332678 0.105828216466231 0.106745242243797 0.123231763284708 0.123231763284708 0.0810031387519464 0.882871515010967 -0.248284243161768 0.380359908816993 -0.104672409999796 -0.214391114955802 -0.0341779358017054 0.0341779358017053 -0.132515534740227 -0.132837445303481 -0.110998704509024 -0.170407060599773 -0.274112957899464 0.170341862285658 0.445749838467091 0.261178566855767 -0.0377247937212827 -0.195689719630797 -0.566709786433537 -0.489270615655289 -0.0562578879426674 0.0198498663745481 -0.167052130435046 -0.447157970971251 -0.167862464984451 -0.157603230370152 0.103281226051582 0.479309887632532 -0.265025456759104 -0.0752626929420593 0.235176011541246 0.235176011541246 0.168932892273261 0.23499199238197 0.359827278454591 0.645776917845571 1 0.72286903981332 0.285373164320335 -0.503654703392713 0.00881449275329072 0.278710382400617 0.172137398021104 0.303243707584289 0.234991992425078 0.129055356099577 0.170615156712849
max_betweenness 0.0906692236506569 0.677795607928906 0.531798698774823 0.138209977213877 0.190762763651227 -0.0809415297913934 -0.0809415297913934 0.126767896216724 0.940592131192132 -0.351544922598084 -0.117924433784227 -0.13372656236754 -0.278888395592722 0.0370205377848492 -0.037020537784849 -0.279862858587796 -0.207241642528891 -0.0216386226783822 -0.366075598322261 -0.561922513229784 -0.0122069669922792 0.51550461345391 0.263090869924597 -0.0170242967899548 -0.395669491894505 -0.805185861553714 -0.571812436312604 -0.0759428080695773 -0.000806975276862477 -0.193034646821027 -0.576182188928433 -0.256449071048589 -0.235659323372869 0.163305811217534 0.810709780993928 -0.286357090608595 -0.145601980190968 -0.0154051528047783 -0.0154051528047785 0.0315281513761196 0.172230219112263 0.454881067049217 0.910920511494066 0.72286903981332 1 0.416563325422017 -0.69650612034101 -0.166261529529534 0.212392868646327 0.130895730018381 0.236330253596167 0.172230219319639 0.112887179570399 0.108374780515648
max_closeness 0.159463092231209 0.292807623812492 0.210246611859686 0.177038790337267 0.0823688220571267 -0.384220199725759 -0.384220199725759 0.240694198722557 -0.488781022860034 -0.24700941723638 -0.28311184019248 -0.294565304670243 -0.329235152417761 0.0193208728109045 -0.0193208728109051 -0.093596834018526 -0.165702339347232 0.0664250008803157 -0.219056660399463 -0.758798827987621 0.0658987226845115 0.38534829776594 0.230654594743615 -0.0186371580411704 -0.333115841989418 -0.636704894000234 -0.474840386877 -0.0350431255004496 0.0719384337923799 -0.17217131101055 -0.413854038321147 -0.206260466787762 -0.0405367881785143 0.139277852951947 0.245851754037398 -0.165792481583773 -0.0264395089983905 -0.447483051393643 -0.447483051393643 -0.325813663513534 -0.275102288649392 0.0961754188221524 0.279076788852275 0.285373164320335 0.416563325422017 1 -0.534636776234058 0.0313797761269018 -0.274777217270679 -0.26719627020033 -0.247970680179714 -0.275102288469139 -0.208786151269123 -0.285979608643409
diameter -0.112168326692714 -0.325654810479806 -0.168255540648704 -0.255093007862186 0.221763028509258 0.0420419846967604 0.0420419846967604 -0.12269883572315 0.89418410193703 0.363978140838166 0.136102012139589 0.283275409231412 0.402075648768463 -0.155173404259796 0.155173404259797 0.164404503433222 0.331861954976602 -0.0320622581272471 0.146196684794605 0.547962700100152 -0.0730808789086155 -0.738066656832867 -0.454304243949136 -0.225278850605427 0.351437266599169 0.922878876281041 0.718361026894845 0.34279101676387 0.169843352682958 0.107763644115185 0.823127182422109 -0.0348494125698996 0.227489975624212 -0.420291356074367 -0.444259388755118 0.58278839976343 0.176692557071641 0.0481700553882566 0.0481700553882564 0.019318044242175 -0.131183609497747 -0.510913417880886 -0.549822385265754 -0.503654703392713 -0.69650612034101 -0.534636776234058 1 0.158200052168788 -0.19228192280527 -0.12694587053533 -0.247570445972453 -0.131183609618255 -0.132447466544844 -0.0883904247031864
eigenvector -0.0832000595003295 -0.0593232212614978 -0.0354317815142107 -0.23577059272183 0.0417243852788959 0.0884519038012086 0.0884519038012086 0.0303150934492611 0.044864121394071 -0.0485702065054867 0.118276741385269 -0.0460726797380124 -0.0721854987377869 0.0944844933691965 -0.0944844933691969 0.122623185215038 0.118273393940934 0.10255209902146 0.0304887291595291 0.103744973988005 0.0381432050946566 -0.1112626059572 -0.169988945760822 0.0759341832504047 -0.129343223226241 0.128662876229595 0.130728463467629 0.0792822084916258 0.128774919637261 -0.0676704669478261 0.155532907568869 -0.0782783664757045 -0.0364118556353703 -0.124105529493173 -0.115231642724504 0.108789788922525 -0.0574530503945838 -0.0380782864950424 -0.0380782864950419 -0.143737249007861 0.119083279370087 -0.0761438736367157 -0.149633211617759 0.00881449275329072 -0.166261529529534 0.0313797761269018 0.158200052168788 1 0.021271484622907 0.10082440871983 -0.141895540626456 0.119083279337181 -0.0381924597271757 0.173220753969833
