gamma sackin colless beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth max_width rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness diameter eigenvector mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext
phylogenetic_div -0.267933974906684 -0.0124228007027291 -0.0369163369019333 0.10170264959528 -0.903223813361555 0.373827495882652 0.276942611404449 -0.213900607081099 0.961876798155059 -0.471452449998994 1 -0.282918324651594 -0.369487947904134 0.531961264801281 -0.531961264801281 0.0271533330610052 -0.108713025241992 -0.232108085920765 -0.070344827746924 0.24754200020401 0.320452990866596 0.26929695250712 0.012780758503336 0.703821823590295 0.492703077232507 -0.353938922280612 -0.0615863845824238 -0.162799790314107 -0.172394449953507 0.483859076021231 -0.333201670927897 0.653911246667092 -0.511617034239429 0.172403305139804 0.692135560987738 -0.193790612996559 -0.5052827152614 0.576415159747394 0.57641515974739 0.0508482013577877 0.682289949242823 0.0306262223872669 -0.187961102639464 0.137069801036358 0.221178731983959 -0.166319098914806 -0.71438951167598 -0.0502330132918754 0.724512074243016 0.360421417366873 0.24174346870836 0.682291021612486 0.038038740151185 0.313766389870342
avg_ladder 0.0658415285498031 -0.107886099139022 -0.103075431905114 -0.80124924414466 0.414541467829696 -0.345918351063608 -0.527635275482369 -0.0837605583807773 -0.241007293083362 0.0626805548817667 -0.282918324651594 1 0.893957707994977 -0.470479270826963 0.470479270826962 0.07525260548167 0.810864586503871 0.0714211549569055 0.0581333650006798 -0.182628227022969 -0.233754655307246 -0.129051197239735 -0.320247698106466 -0.465562799971065 -0.326182131817918 0.24903547040208 0.13113004421872 0.853993444352354 0.593202917410481 -0.270601925207503 0.158274126217553 -0.248903247027693 0.408259448884945 -0.903690790340673 -0.166146898502337 0.144887049241914 0.46147542583279 -0.332418651328324 -0.33241865132832 -0.167381438934931 -0.245805920380347 -0.263681775277557 0.147975372073139 0.0847080928905027 0.0479472211473532 -0.0747065351215102 0.522601805838952 0.712033859609595 -0.503706459046902 -0.288949775072758 -0.493359871192485 -0.24580664991349 -0.277238063037614 -0.0499332919843804
max_ladder -0.254278601468639 -0.228469623662799 -0.0873099393291497 -0.651541763122403 0.429358986706596 -0.627704556187971 -0.816517288376212 -0.325197688887171 0.437769742436443 -0.237096406046682 -0.369487947904134 0.893957707994977 1 -0.491330935684993 0.491330935684992 0.0248394236530617 0.887743998335336 -0.274274819933542 -0.139070090907154 -0.176020860235771 0.0824029054721389 -0.301579779890036 -0.342610405292386 -0.48100211649585 -0.293315888989502 0.448663656519944 0.268031607427014 0.777584563662234 0.537253065579792 -0.258738222153987 0.304631665813079 -0.204135012608249 0.440312917179878 -0.913834036722619 -0.292760643504856 0.181130475810955 0.520180448279799 -0.487057776889955 -0.487057776889953 -0.514759430172331 -0.152352222538545 -0.467868370440613 -0.0099385440475149 -0.130027913562365 -0.188718617945615 -0.105742949890583 0.622546277933094 0.797541594702696 -0.552308241535003 -0.590266490371017 -0.702368404694707 -0.152350493013626 -0.512268217232851 -0.290747631553947
cherries -0.414489579631695 0.508381756800046 0.728707080035405 0.262381930792217 -0.680647323781131 0.140039341602801 0.148560722640181 -0.471829262037863 0.99848252790034 -0.0464739694785922 0.531961264801281 -0.470479270826963 -0.491330935684993 1 -1 -0.668750320375704 -0.603174141769106 0.111649303911749 -0.212705070123694 0.312816932830359 -0.132165209977491 -0.113225743156847 -0.228049810836524 0.958849140017883 -0.321631348937897 0.0303961560245714 0.35256688771629 -0.669282588163101 -0.623326971316254 0.913687766448007 0.110215153939843 0.916423092537973 -0.992208869117844 0.607931924148314 0.629664765810905 0.207541960954397 -0.990405947387252 -0.0162436742319927 -0.016243674231997 0.0309353387922248 0.175230396702822 -0.0720149407630757 -0.802818208938439 -0.600418887883738 -0.450396710702277 -0.111275994905703 -0.462669753409906 -0.229532808226084 0.206450629165679 0.126765571663747 0.10506912293948 0.175230976998304 0.0308145755754916 0.139193768312295
il_number 0.414489579631696 -0.508381756800045 -0.728707080035405 -0.262381930792217 0.680647323781131 -0.1400393416028 -0.14856072264018 0.471829262037864 0.994999250269334 0.046473969478593 -0.531961264801281 0.470479270826962 0.491330935684992 -1 1 0.668750320375704 0.603174141769106 -0.111649303911748 0.212705070123694 -0.312816932830359 0.13216520997749 0.113225743156848 0.228049810836524 -0.958849140017883 0.321631348937897 -0.0303961560245722 -0.35256688771629 0.6692825881631 0.623326971316254 -0.913687766448008 -0.110215153939843 -0.916423092537973 0.992208869117844 -0.607931924148313 -0.629664765810905 -0.207541960954397 0.990405947387252 0.016243674231993 0.0162436742319973 -0.0309353387922239 -0.175230396702823 0.0720149407630762 0.80281820893844 0.600418887883738 0.450396710702277 0.111275994905703 0.462669753409905 0.229532808226083 -0.206450629165679 -0.126765571663747 -0.105069122939479 -0.175230976998304 -0.0308145755754911 -0.139193768312294
pitchforks 0.570225187717972 -0.124851975208297 -0.598360929429306 0.162307007630656 0.00912609339991016 0.0151994682418221 0.14771564818857 0.569818559354407 0.992990032090338 -0.242016309262583 0.0271533330610052 0.07525260548167 0.0248394236530617 -0.668750320375704 0.668750320375704 1 0.351725667591788 -0.257290693119448 0.409488178660143 -0.585034135858155 0.263933781473635 0.676767017954475 0.68255897666006 -0.472019623515449 0.626919485102494 -0.700247135760198 -0.825720253472648 0.339580840952376 0.668192875817465 -0.800250601284218 -0.73101923069604 -0.629905673567313 0.666357567052474 -0.251540408105766 0.0511826737167051 -0.741535147106043 0.67363656189997 0.362952575744912 0.362952575744915 0.208477430596176 -0.00926741921315002 0.480673278078402 0.80067196766516 0.851825236389943 0.866994198092292 0.41261119037467 -0.328605555330162 -0.0456789071203536 0.233444405574385 0.23356105578061 0.388359701490615 -0.00926777851599584 0.268065724206285 0.0303228866398577
stairs -0.173391001353759 -0.348440645336183 -0.334755591191554 -0.659418059154404 0.226470599493339 -0.424896730052348 -0.65422957932317 -0.165308981262848 -0.208896995439112 -0.443918205198925 -0.108713025241992 0.810864586503871 0.887743998335336 -0.603174141769106 0.603174141769106 0.351725667591788 1 -0.408382204394582 0.0697482198650356 -0.190438284829103 0.343922422935142 -0.0251340811944613 -0.128961532241241 -0.484271689119786 0.109739977754009 0.189466815421683 0.0212125070949955 0.90660760648161 0.730298068025286 -0.414838076476973 0.0359427409806862 -0.257930288931254 0.557312777514029 -0.968932447895772 -0.173954278825558 -0.0667596457592163 0.639183089662102 -0.0757041016203699 -0.075704101620368 -0.349075194432152 0.100252741495321 -0.232279562000834 0.202751222437501 0.159079341469005 0.104915640702909 -0.199903278922033 0.37940075580934 0.82273138822667 -0.168725555216245 -0.303815073769166 -0.423228793105331 0.100254885721764 -0.316958420949854 -0.181598247194781
laplace_spectrum_a 0.591076756350614 0.346552108455088 0.194247134342177 -0.208870894314005 0.247824374265375 0.416713195450357 0.492303710581323 0.289738334929203 -0.83272961226332 0.897016306681005 -0.232108085920765 0.0714211549569055 -0.274274819933542 0.111649303911749 -0.111649303911748 -0.257290693119448 -0.408382204394582 1 0.497094006587668 0.00537885863189424 -0.879556023898987 0.193902920972328 0.071983248636036 -0.0227013424820971 -0.410618978297314 -0.125346715496932 -0.127612892555947 -0.102631227421469 -0.0426823022302223 0.151359299143127 -0.0581711900507175 -0.1252224583374 -0.157994019144478 0.265921689146184 -0.014348033914411 0.0661680740820863 -0.234606879317301 0.0164163289555013 0.0164163289555048 0.603600695868973 -0.563288395368752 0.452146730369476 0.125923675575367 0.098929344889783 0.116233679492578 0.0455518770153493 0.0614828038506978 -0.423420991647113 -0.239678710492926 0.404111630293559 0.403341896965186 -0.563291405371201 0.613818650043737 0.0741481289057678
laplace_spectrum_p 0.573509400928173 0.376931637807189 0.0111226994760909 -0.164159316195144 -0.041054476724573 0.168863786117989 0.228416704314394 0.267477334713729 0.400434876656273 0.228490241253761 -0.070344827746924 0.0581333650006798 -0.139070090907154 -0.212705070123694 0.212705070123694 0.409488178660143 0.0697482198650356 0.497094006587668 1 -0.44604934149948 -0.263499636302995 0.779900126575624 0.679501419121767 -0.115507176860738 0.0705388142673795 -0.54936465510686 -0.661418426935854 0.190385303543099 0.655428053159334 -0.221558994456626 -0.608410952541851 -0.258307096681938 0.129486539817402 -0.00294727060042447 0.229514885479185 -0.613872530073069 0.121657973614056 0.370111921894665 0.370111921894669 0.569174833813584 -0.424067241806069 0.914751155499382 0.318642323052816 0.376443472950942 0.476534291399799 0.0603296527252534 -0.300760296553217 -0.170468758124987 0.095201291591766 0.527888562717156 0.768608145428288 -0.424065764461875 0.913034935405847 -0.235086908613078
laplace_spectrum_e -0.490508488128688 -0.524140877098214 -0.102872869548502 -0.30798112074513 0.0144730877994549 0.576910687269844 0.280088772052022 -0.0636102652642779 0.91481224663108 0.0948923271713151 0.24754200020401 -0.182628227022969 -0.176020860235771 0.312816932830359 -0.312816932830359 -0.585034135858155 -0.190438284829103 0.00537885863189424 -0.44604934149948 1 0.233539030838925 -0.694871850405487 -0.757284372353612 0.191520646718039 0.127136697981038 0.642168557136627 0.769710568448377 -0.0168865468966063 -0.671060698947604 0.380705247001926 0.730604915609825 0.335156735727632 -0.242838501663834 0.0805751851612421 -0.330665016632217 0.814569457910203 -0.28186151144753 0.364752286188933 0.36475228618893 0.0867169429684614 0.66976571104689 -0.451771015349435 -0.306489777603209 -0.370332419860771 -0.530401536952429 -0.827839461884574 0.33661078909782 0.179418712344125 0.456668193544512 0.242351774136255 -0.187595683904357 0.66976352017137 -0.250674168311171 0.493800624450753
