species	family
Abeillia_abeillei	Trochilidae
Abroscopus_albogularis	Sylviidae
Abroscopus_schisticeps	Sylviidae
Abroscopus_superciliaris	Sylviidae
Aburria_aburri	Cracidae
Acanthagenys_rufogularis	Meliphagidae
Acanthidops_bairdi	Thraupidae
Acanthis_cabaret	Fringillidae
Acanthis_flammea	Fringillidae
Acanthis_hornemanni	Fringillidae
Acanthisitta_chloris	Acanthisittidae
Acanthiza_apicalis	Acanthizidae
Acanthiza_chrysorrhoa	Acanthizidae
Acanthiza_cinerea	Acanthizidae
Acanthiza_ewingii	Acanthizidae
Acanthiza_inornata	Acanthizidae
Acanthiza_iredalei	Acanthizidae
Acanthiza_katherina	Acanthizidae
Acanthiza_lineata	Acanthizidae
Acanthiza_murina	Acanthizidae
Acanthiza_nana	Acanthizidae
Acanthiza_pusilla	Acanthizidae
Acanthiza_reguloides	Acanthizidae
Acanthiza_robustirostris	Acanthizidae
Acanthiza_uropygialis	Acanthizidae
Acanthorhynchus_superciliosus	Meliphagidae
Acanthorhynchus_tenuirostris	Meliphagidae
Acanthornis_magna	Acanthizidae
Accipiter_albogularis	Accipitridae
Accipiter_atricapillus	Accipitridae
Accipiter_badius	Accipitridae
Accipiter_bicolor	Accipitridae
Accipiter_brachyurus	Accipitridae
Accipiter_brevipes	Accipitridae
Accipiter_butleri	Accipitridae
Accipiter_castanilius	Accipitridae
Accipiter_chilensis	Accipitridae
Accipiter_cirrocephalus	Accipitridae
Accipiter_cooperii	Accipitridae
Accipiter_erythrauchen	Accipitridae
Accipiter_erythropus	Accipitridae
Accipiter_fasciatus	Accipitridae
Accipiter_francesiae	Accipitridae
Accipiter_gentilis	Accipitridae
Accipiter_griseiceps	Accipitridae
Accipiter_gularis	Accipitridae
Accipiter_gundlachi	Accipitridae
Accipiter_haplochrous	Accipitridae
Accipiter_henicogrammus	Accipitridae
Accipiter_henstii	Accipitridae
Accipiter_hiogaster	Accipitridae
Accipiter_imitator	Accipitridae
Accipiter_luteoschistaceus	Accipitridae
Accipiter_madagascariensis	Accipitridae
Accipiter_melanochlamys	Accipitridae
Accipiter_melanoleucus	Accipitridae
Accipiter_meyerianus	Accipitridae
Accipiter_minullus	Accipitridae
Accipiter_nanus	Accipitridae
Accipiter_nisus	Accipitridae
Accipiter_novaehollandiae	Accipitridae
Accipiter_ovampensis	Accipitridae
Accipiter_poliocephalus	Accipitridae
Accipiter_poliogaster	Accipitridae
Accipiter_princeps	Accipitridae
Accipiter_rhodogaster	Accipitridae
Accipiter_rufitorques	Accipitridae
Accipiter_rufiventris	Accipitridae
Accipiter_soloensis	Accipitridae
Accipiter_striatus	Accipitridae
Accipiter_tachiro	Accipitridae
Accipiter_trinotatus	Accipitridae
Accipiter_trivirgatus	Accipitridae
Accipiter_virgatus	Accipitridae
Aceros_nipalensis	Bucerotidae
Achaetops_pycnopygius	Sylviidae
Acridotheres_albocinctus	Sturnidae
Acridotheres_burmannicus	Sturnidae
Acridotheres_cinereus	Sturnidae
Acridotheres_cristatellus	Sturnidae
Acridotheres_fuscus	Sturnidae
Acridotheres_ginginianus	Sturnidae
Acridotheres_grandis	Sturnidae
Acridotheres_javanicus	Sturnidae
Acridotheres_leucocephalus	Sturnidae
Acridotheres_melanopterus	Sturnidae
Acridotheres_tristis	Sturnidae
Acritillas_indica	Pycnonotidae
Acrobatornis_fonsecai	Furnariidae
Acrocephalus_aequinoctialis	Sylviidae
Acrocephalus_agricola	Sylviidae
Acrocephalus_arundinaceus	Sylviidae
Acrocephalus_astrolabii	Sylviidae
Acrocephalus_atyphus	Sylviidae
Acrocephalus_australis	Sylviidae
Acrocephalus_bistrigiceps	Sylviidae
Acrocephalus_brevipennis	Sylviidae
Acrocephalus_caffer	Sylviidae
Acrocephalus_concinens	Sylviidae
Acrocephalus_dumetorum	Sylviidae
Acrocephalus_familiaris	Sylviidae
Acrocephalus_gracilirostris	Sylviidae
Acrocephalus_griseldis	Sylviidae
Acrocephalus_hiwae	Sylviidae
Acrocephalus_kerearako	Sylviidae
Acrocephalus_longirostris	Sylviidae
Acrocephalus_luscinius	Sylviidae
Acrocephalus_melanopogon	Sylviidae
Acrocephalus_mendanae	Sylviidae
Acrocephalus_musae	Sylviidae
Acrocephalus_newtoni	Sylviidae
Acrocephalus_nijoi	Sylviidae
Acrocephalus_orientalis	Sylviidae
Acrocephalus_orinus	Sylviidae
Acrocephalus_paludicola	Sylviidae
Acrocephalus_palustris	Sylviidae
Acrocephalus_percernis	Sylviidae
Acrocephalus_rehsei	Sylviidae
Acrocephalus_rimitarae	Sylviidae
Acrocephalus_rodericanus	Sylviidae
Acrocephalus_rufescens	Sylviidae
Acrocephalus_schoenobaenus	Sylviidae
Acrocephalus_scirpaceus	Sylviidae
Acrocephalus_sechellensis	Sylviidae
Acrocephalus_sorghophilus	Sylviidae
Acrocephalus_stentoreus	Sylviidae
Acrocephalus_syrinx	Sylviidae
Acrocephalus_taiti	Sylviidae
Acrocephalus_tangorum	Sylviidae
Acrocephalus_vaughani	Sylviidae
Acrocephalus_yamashinae	Sylviidae
Acropternis_orthonyx	Rhinocryptidae
Acryllium_vulturinum	Numididae
Actenoides_bougainvillei	Alcedinidae
Actenoides_concretus	Alcedinidae
Actenoides_hombroni	Alcedinidae
Actenoides_lindsayi	Alcedinidae
Actenoides_monachus	Alcedinidae
Actenoides_princeps	Alcedinidae
Actinodura_cyanouroptera	Leiothrichidae
Actinodura_egertoni	Leiothrichidae
Actinodura_morrisoniana	Leiothrichidae
Actinodura_nipalensis	Leiothrichidae
Actinodura_ramsayi	Leiothrichidae
Actinodura_sodangorum	Leiothrichidae
Actinodura_souliei	Leiothrichidae
Actinodura_strigula	Leiothrichidae
Actinodura_waldeni	Leiothrichidae
Actitis_hypoleucos	Scolopacidae
Actitis_macularius	Scolopacidae
Actophilornis_africanus	Jacanidae
Actophilornis_albinucha	Jacanidae
Adelomyia_melanogenys	Trochilidae
Aechmophorus_clarkii	Podicipedidae
Aechmophorus_occidentalis	Podicipedidae
Aegithalos_caudatus	Aegithalidae
Aegithalos_concinnus	Aegithalidae
Aegithalos_exilis	Aegithalidae
Aegithalos_fuliginosus	Aegithalidae
Aegithalos_glaucogularis	Aegithalidae
Aegithalos_iouschistos	Aegithalidae
Aegithalos_leucogenys	Aegithalidae
Aegithalos_niveogularis	Aegithalidae
Aegithina_lafresnayei	Aegithalidae
Aegithina_nigrolutea	Aegithalidae
Aegithina_tiphia	Aegithalidae
Aegithina_viridissima	Aegithalidae
Aegolius_acadicus	Strigidae
Aegolius_funereus	Strigidae
Aegolius_gradyi	Strigidae
Aegolius_harrisii	Strigidae
Aegolius_ridgwayi	Strigidae
Aegotheles_affinis	Aegothelidae
Aegotheles_albertisi	Aegothelidae
Aegotheles_bennettii	Aegothelidae
Aegotheles_crinifrons	Aegothelidae
Aegotheles_cristatus	Aegothelidae
Aegotheles_insignis	Aegothelidae
Aegotheles_savesi	Aegothelidae
Aegotheles_tatei	Aegothelidae
Aegotheles_wallacii	Aegothelidae
Aegypius_monachus	Accipitridae
Aepypodius_arfakianus	Megapodiidae
Aepypodius_bruijnii	Megapodiidae
Aerodramus_amelis	Apodidae
Aerodramus_bartschi	Apodidae
Aerodramus_brevirostris	Apodidae
Aerodramus_ceramensis	Apodidae
Aerodramus_elaphrus	Apodidae
Aerodramus_francicus	Apodidae
Aerodramus_fuciphagus	Apodidae
Aerodramus_germani	Apodidae
Aerodramus_hirundinaceus	Apodidae
Aerodramus_infuscatus	Apodidae
Aerodramus_inquietus	Apodidae
Aerodramus_leucophaeus	Apodidae
Aerodramus_maximus	Apodidae
Aerodramus_mearnsi	Apodidae
Aerodramus_nuditarsus	Apodidae
Aerodramus_ocistus	Apodidae
Aerodramus_orientalis	Apodidae
Aerodramus_papuensis	Apodidae
Aerodramus_pelewensis	Apodidae
Aerodramus_salangana	Apodidae
Aerodramus_sawtelli	Apodidae
Aerodramus_sororum	Apodidae
Aerodramus_spodiopygius	Apodidae
Aerodramus_terraereginae	Apodidae
Aerodramus_unicolor	Apodidae
Aerodramus_vanikorensis	Apodidae
Aerodramus_vulcanorum	Apodidae
Aerodramus_whiteheadi	Apodidae
Aeronautes_andecolus	Apodidae
Aeronautes_montivagus	Apodidae
Aeronautes_saxatalis	Apodidae
Aethia_cristatella	Alcidae
Aethia_psittacula	Alcidae
Aethia_pusilla	Alcidae
Aethia_pygmaea	Alcidae
Aethomyias_arfakianus	Acanthizidae
Aethomyias_nigrorufus	Acanthizidae
Aethomyias_papuensis	Acanthizidae
Aethomyias_perspicillatus	Acanthizidae
Aethomyias_rufescens	Acanthizidae
Aethomyias_spilodera	Acanthizidae
Aethopyga_bella	Nectariniidae
Aethopyga_boltoni	Nectariniidae
Aethopyga_christinae	Nectariniidae
Aethopyga_duyvenbodei	Nectariniidae
Aethopyga_eximia	Nectariniidae
Aethopyga_flagrans	Nectariniidae
Aethopyga_gouldiae	Nectariniidae
Aethopyga_guimarasensis	Nectariniidae
Aethopyga_ignicauda	Nectariniidae
Aethopyga_linaraborae	Nectariniidae
Aethopyga_magnifica	Nectariniidae
Aethopyga_mystacalis	Nectariniidae
Aethopyga_nipalensis	Nectariniidae
Aethopyga_primigenia	Nectariniidae
Aethopyga_pulcherrima	Nectariniidae
Aethopyga_saturata	Nectariniidae
Aethopyga_shelleyi	Nectariniidae
Aethopyga_siparaja	Nectariniidae
Aethopyga_temminckii	Nectariniidae
Aethopyga_tibolii	Nectariniidae
Aethopyga_vigorsii	Nectariniidae
Afropavo_congensis	Phasianidae
Afrotis_afra	Otididae
Afrotis_afraoides	Otididae
Agamia_agami	Ardeidae
Agapornis_canus	Psittacidae
Agapornis_fischeri	Psittacidae
Agapornis_lilianae	Psittacidae
Agapornis_nigrigenis	Psittacidae
Agapornis_personatus	Psittacidae
Agapornis_pullarius	Psittacidae
Agapornis_roseicollis	Psittacidae
Agapornis_swindernianus	Psittacidae
Agapornis_taranta	Psittacidae
Agelaioides_badius	Icteridae
Agelaioides_fringillarius	Icteridae
Agelaius_assimilis	Icteridae
Agelaius_humeralis	Icteridae
Agelaius_phoeniceus	Icteridae
Agelaius_tricolor	Icteridae
Agelaius_xanthomus	Icteridae
Agelastes_meleagrides	Numididae
Agelastes_niger	Numididae
Agelasticus_cyanopus	Icteridae
Agelasticus_thilius	Icteridae
Agelasticus_xanthophthalmus	Icteridae
Aglaeactis_aliciae	Trochilidae
Aglaeactis_castelnaudii	Trochilidae
Aglaeactis_cupripennis	Trochilidae
Aglaeactis_pamela	Trochilidae
Aglaiocercus_berlepschi	Trochilidae
Aglaiocercus_coelestis	Trochilidae
Aglaiocercus_kingii	Trochilidae
Agraphospiza_rubescens	Fringillidae
Agricola_infuscatus	Muscicapidae
Agricola_pallidus	Muscicapidae
Agriornis_albicauda	Tyrannidae
Agriornis_lividus	Tyrannidae
Agriornis_micropterus	Tyrannidae
Agriornis_montanus	Tyrannidae
Agriornis_murinus	Tyrannidae
Agropsar_philippensis	Sturnidae
Agropsar_sturninus	Sturnidae
Aidemosyne_modesta	Estrildidae
Ailuroedus_arfakianus	Ptilonorhynchidae
Ailuroedus_astigmaticus	Ptilonorhynchidae
Ailuroedus_buccoides	Ptilonorhynchidae
Ailuroedus_crassirostris	Ptilonorhynchidae
Ailuroedus_geislerorum	Ptilonorhynchidae
Ailuroedus_jobiensis	Ptilonorhynchidae
Ailuroedus_maculosus	Ptilonorhynchidae
Ailuroedus_melanocephalus	Ptilonorhynchidae
Ailuroedus_melanotis	Ptilonorhynchidae
Ailuroedus_stonii	Ptilonorhynchidae
Aimophila_notosticta	Passerellidae
Aimophila_rufescens	Passerellidae
Aimophila_ruficeps	Passerellidae
Aix_galericulata	Anatidae
Aix_sponsa	Anatidae
Akialoa_ellisiana	Fringillidae
Akialoa_lanaiensis	Fringillidae
Akialoa_obscura	Fringillidae
Akialoa_stejnegeri	Fringillidae
Akletos_goeldii	Thamnophilidae
Akletos_melanoceps	Thamnophilidae
Alaemon_alaudipes	Alaudidae
Alaemon_hamertoni	Alaudidae
Alauda_arvensis	Alaudidae
Alauda_gulgula	Alaudidae
Alauda_leucoptera	Alaudidae
Alauda_razae	Alaudidae
Alaudala_cheleensis	Alaudidae
Alaudala_heinei	Alaudidae
Alaudala_raytal	Alaudidae
Alaudala_rufescens	Alaudidae
Alaudala_somalica	Alaudidae
Alca_torda	Alcidae
Alcedo_atthis	Alcedinidae
Alcedo_coerulescens	Alcedinidae
Alcedo_euryzona	Alcedinidae
Alcedo_hercules	Alcedinidae
Alcedo_meninting	Alcedinidae
Alcedo_peninsulae	Alcedinidae
Alcedo_quadribrachys	Alcedinidae
Alcedo_semitorquata	Alcedinidae
Alcippe_brunneicauda	Timaliidae
Alcippe_davidi	Timaliidae
Alcippe_fratercula	Timaliidae
Alcippe_grotei	Timaliidae
Alcippe_hueti	Timaliidae
Alcippe_morrisonia	Timaliidae
Alcippe_nipalensis	Timaliidae
Alcippe_peracensis	Timaliidae
Alcippe_poioicephala	Timaliidae
Alcippe_pyrrhoptera	Timaliidae
Alcurus_striatus	Pycnonotidae
Aleadryas_rufinucha	Oreoicidae
Alectoris_barbara	Phasianidae
Alectoris_chukar	Phasianidae
Alectoris_graeca	Phasianidae
Alectoris_magna	Phasianidae
Alectoris_melanocephala	Phasianidae
Alectoris_philbyi	Phasianidae
Alectoris_rufa	Phasianidae
Alectroenas_madagascariensis	Columbidae
Alectroenas_nitidissimus	Columbidae
Alectroenas_payandeei	Columbidae
Alectroenas_pulcherrimus	Columbidae
Alectroenas_sganzini	Columbidae
Alectrurus_risora	Tyrannidae
Alectrurus_tricolor	Tyrannidae
Alectura_lathami	Megapodiidae
Alethe_castanea	Turdidae
Alethe_diademata	Turdidae
Alipiopsitta_xanthops	Psittacidae
Alisterus_amboinensis	Psittacidae
Alisterus_chloropterus	Psittacidae
Alisterus_scapularis	Psittacidae
Alle_alle	Alcidae
Allenia_fusca	Mimidae
Alophoixus_bres	Pycnonotidae
Alophoixus_flaveolus	Pycnonotidae
Alophoixus_frater	Pycnonotidae
Alophoixus_ochraceus	Pycnonotidae
Alophoixus_pallidus	Pycnonotidae
Alophoixus_phaeocephalus	Pycnonotidae
Alophoixus_ruficrissus	Pycnonotidae
Alophoixus_tephrogenys	Pycnonotidae
Alopochelidon_fucata	Hirundinidae
Alopochen_aegyptiaca	Anatidae
Alopochen_kervazoi	Anatidae
Alopochen_mauritiana	Anatidae
Amadina_erythrocephala	Estrildidae
Amadina_fasciata	Estrildidae
Amalocichla_incerta	Petroicidae
Amalocichla_sclateriana	Petroicidae
Amandava_amandava	Estrildidae
Amandava_formosa	Estrildidae
Amandava_subflava	Estrildidae
Amaurolimnas_concolor	Rallidae
Amaurornis_isabellina	Rallidae
Amaurornis_magnirostris	Rallidae
Amaurornis_marginalis	Rallidae
Amaurornis_moluccana	Rallidae
Amaurornis_olivacea	Rallidae
Amaurornis_phoenicurus	Rallidae
Amaurospiza_aequatorialis	Cardinalidae
Amaurospiza_carrizalensis	Cardinalidae
Amaurospiza_concolor	Cardinalidae
Amaurospiza_moesta	Cardinalidae
Amazilia_boucardi	Trochilidae
Amazilia_luciae	Trochilidae
Amazilia_rutila	Trochilidae
Amazilia_tzacatl	Trochilidae
Amazilia_yucatanensis	Trochilidae
Amazilis_amazilia	Trochilidae
Amazona_aestiva	Psittacidae
Amazona_agilis	Psittacidae
Amazona_albifrons	Psittacidae
Amazona_amazonica	Psittacidae
Amazona_arausiaca	Psittacidae
Amazona_auropalliata	Psittacidae
Amazona_autumnalis	Psittacidae
Amazona_barbadensis	Psittacidae
Amazona_brasiliensis	Psittacidae
Amazona_collaria	Psittacidae
Amazona_dufresniana	Psittacidae
Amazona_farinosa	Psittacidae
Amazona_festiva	Psittacidae
Amazona_finschi	Psittacidae
Amazona_guildingii	Psittacidae
Amazona_imperialis	Psittacidae
Amazona_kawalli	Psittacidae
Amazona_leucocephala	Psittacidae
Amazona_martinicana	Psittacidae
Amazona_mercenarius	Psittacidae
Amazona_ochrocephala	Psittacidae
Amazona_oratrix	Psittacidae
Amazona_pretrei	Psittacidae
Amazona_rhodocorytha	Psittacidae
Amazona_tucumana	Psittacidae
Amazona_ventralis	Psittacidae
Amazona_versicolor	Psittacidae
Amazona_vinacea	Psittacidae
Amazona_violacea	Psittacidae
Amazona_viridigenalis	Psittacidae
Amazona_vittata	Psittacidae
Amazona_xantholora	Psittacidae
Amazonetta_brasiliensis	Anatidae
Amblycercus_holosericeus	Icteridae
Amblyornis_flavifrons	Ptilonorhynchidae
Amblyornis_inornata	Ptilonorhynchidae
Amblyornis_macgregoriae	Ptilonorhynchidae
Amblyornis_subalaris	Ptilonorhynchidae
Amblyospiza_albifrons	Ploceidae
Amblyramphus_holosericeus	Icteridae
Ammodramus_aurifrons	Passerellidae
Ammodramus_humeralis	Passerellidae
Ammodramus_savannarum	Passerellidae
Ammomanes_cinctura	Alaudidae
Ammomanes_deserti	Alaudidae
Ammomanes_phoenicura	Alaudidae
Ammomanopsis_grayi	Alaudidae
Ammonastes_pelzelni	Thamnophilidae
Ammoperdix_griseogularis	Phasianidae
Ammoperdix_heyi	Phasianidae
Ammospiza_caudacuta	Passerellidae
Ammospiza_leconteii	Passerellidae
Ammospiza_maritima	Passerellidae
Ammospiza_nelsoni	Passerellidae
Ampeliceps_coronatus	Sturnidae
Ampelioides_tschudii	Cotingidae
Ampelion_rubrocristatus	Cotingidae
Ampelion_rufaxilla	Cotingidae
Ampelornis_griseiceps	Thamnophilidae
Amphispiza_bilineata	Passerellidae
Amphispizopsis_quinquestriata	Passerellidae
Amytornis_ballarae	Maluridae
Amytornis_barbatus	Maluridae
Amytornis_dorotheae	Maluridae
Amytornis_goyderi	Maluridae
Amytornis_housei	Maluridae
Amytornis_merrotsyi	Maluridae
Amytornis_modestus	Maluridae
Amytornis_purnelli	Maluridae
Amytornis_rowleyi	Maluridae
Amytornis_striatus	Maluridae
Amytornis_textilis	Maluridae
Amytornis_whitei	Maluridae
Amytornis_woodwardi	Maluridae
Anabacerthia_amaurotis	Furnariidae
Anabacerthia_lichtensteini	Furnariidae
Anabacerthia_ruficaudata	Furnariidae
Anabacerthia_striaticollis	Furnariidae
Anabacerthia_variegaticeps	Furnariidae
Anabathmis_hartlaubii	Nectariniidae
Anabathmis_newtonii	Nectariniidae
Anabathmis_reichenbachii	Nectariniidae
Anabazenops_dorsalis	Furnariidae
Anabazenops_fuscus	Furnariidae
Anairetes_alpinus	Tyrannidae
Anairetes_fernandezianus	Tyrannidae
Anairetes_flavirostris	Tyrannidae
Anairetes_nigrocristatus	Tyrannidae
Anairetes_parulus	Tyrannidae
Anairetes_reguloides	Tyrannidae
Analisoma_analis	Campephagidae
Analisoma_coerulescens	Campephagidae
Analisoma_ostenta	Campephagidae
Anaplectes_jubaensis	Ploceidae
Anaplectes_rubriceps	Ploceidae
Anarhynchus_alexandrinus	Charadriidae
Anarhynchus_alticola	Charadriidae
Anarhynchus_asiaticus	Charadriidae
Anarhynchus_atrifrons	Charadriidae
Anarhynchus_bicinctus	Charadriidae
Anarhynchus_collaris	Charadriidae
Anarhynchus_dealbatus	Charadriidae
Anarhynchus_falklandicus	Charadriidae
Anarhynchus_frontalis	Charadriidae
Anarhynchus_javanicus	Charadriidae
Anarhynchus_leschenaultii	Charadriidae
Anarhynchus_marginatus	Charadriidae
Anarhynchus_mongolus	Charadriidae
Anarhynchus_montanus	Charadriidae
Anarhynchus_nivosus	Charadriidae
Anarhynchus_obscurus	Charadriidae
Anarhynchus_pallidus	Charadriidae
Anarhynchus_pecuarius	Charadriidae
Anarhynchus_peronii	Charadriidae
Anarhynchus_ruficapillus	Charadriidae
Anarhynchus_sanctaehelenae	Charadriidae
Anarhynchus_thoracicus	Charadriidae
Anarhynchus_veredus	Charadriidae
Anarhynchus_wilsonia	Charadriidae
Anas_acuta	Anatidae
Anas_albogularis	Anatidae
Anas_andium	Anatidae
Anas_aucklandica	Anatidae
Anas_bahamensis	Anatidae
Anas_bernieri	Anatidae
Anas_capensis	Anatidae
Anas_castanea	Anatidae
Anas_chlorotis	Anatidae
Anas_crecca	Anatidae
Anas_diazi	Anatidae
Anas_eatoni	Anatidae
Anas_erythrorhyncha	Anatidae
Anas_flavirostris	Anatidae
Anas_fulvigula	Anatidae
Anas_georgica	Anatidae
Anas_gibberifrons	Anatidae
Anas_gracilis	Anatidae
Anas_laysanensis	Anatidae
Anas_luzonica	Anatidae
Anas_melleri	Anatidae
Anas_nesiotis	Anatidae
Anas_platyrhynchos	Anatidae
Anas_poecilorhyncha	Anatidae
Anas_rubripes	Anatidae
Anas_sparsa	Anatidae
Anas_superciliosa	Anatidae
Anas_theodori	Anatidae
Anas_undulata	Anatidae
Anas_wyvilliana	Anatidae
Anas_zonorhyncha	Anatidae
Anastomus_lamelligerus	Ciconiidae
Anastomus_oscitans	Ciconiidae
Ancistrops_strigilatus	Furnariidae
Andigena_cucullata	Ramphastidae
Andigena_hypoglauca	Ramphastidae
Andigena_laminirostris	Ramphastidae
Andigena_nigrirostris	Ramphastidae
Androdon_aequatorialis	Trochilidae
Andropadus_importunus	Pycnonotidae
Androphobus_viridis	Cinclosomatidae
Anhima_cornuta	Anhimidae
Anhinga_anhinga	Anhingidae
Anhinga_melanogaster	Anhingidae
Anhinga_novaehollandiae	Anhingidae
Anhinga_rufa	Anhingidae
Anisognathus_igniventris	Thraupidae
Anisognathus_lacrymosus	Thraupidae
Anisognathus_melanogenys	Thraupidae
Anisognathus_notabilis	Thraupidae
Anisognathus_somptuosus	Thraupidae
Anodorhynchus_glaucus	Psittacidae
Anodorhynchus_hyacinthinus	Psittacidae
Anodorhynchus_leari	Psittacidae
Anomalospiza_imberbis	Passeridae
Anopetia_gounellei	Trochilidae
Anorrhinus_austeni	Bucerotidae
Anorrhinus_galeritus	Bucerotidae
Anorrhinus_tickelli	Bucerotidae
Anous_albivitta	Laridae
Anous_ceruleus	Laridae
Anous_minutus	Laridae
Anous_stolidus	Laridae
Anous_tenuirostris	Laridae
Anser_albifrons	Anatidae
Anser_anser	Anatidae
Anser_brachyrhynchus	Anatidae
Anser_caerulescens	Anatidae
Anser_canagicus	Anatidae
Anser_cygnoides	Anatidae
Anser_erythropus	Anatidae
Anser_fabalis	Anatidae
Anser_indicus	Anatidae
Anser_rossii	Anatidae
Anser_serrirostris	Anatidae
Anseranas_semipalmata	Anseranatidae
Anthipes_monileger	Muscicapidae
Anthipes_solitaris	Muscicapidae
Anthobaphes_violacea	Nectariniidae
Anthocephala_berlepschi	Trochilidae
Anthocephala_floriceps	Trochilidae
Anthochaera_carunculata	Meliphagidae
Anthochaera_chrysoptera	Meliphagidae
Anthochaera_lunulata	Meliphagidae
Anthochaera_paradoxa	Meliphagidae
Anthochaera_phrygia	Meliphagidae
Anthornis_melanocephala	Meliphagidae
Anthornis_melanura	Meliphagidae
Anthoscopus_caroli	Paridae
Anthoscopus_flavifrons	Remizidae
Anthoscopus_minutus	Paridae
Anthoscopus_musculus	Paridae
Anthoscopus_parvulus	Paridae
Anthoscopus_punctifrons	Remizidae
Anthracoceros_albirostris	Bucerotidae
Anthracoceros_coronatus	Bucerotidae
Anthracoceros_malayanus	Bucerotidae
Anthracoceros_marchei	Bucerotidae
Anthracoceros_montani	Bucerotidae
Anthracothorax_aurulentus	Trochilidae
Anthracothorax_dominicus	Trochilidae
Anthracothorax_mango	Trochilidae
Anthracothorax_nigricollis	Trochilidae
Anthracothorax_prevostii	Trochilidae
Anthracothorax_veraguensis	Trochilidae
Anthracothorax_viridigula	Trochilidae
Anthracothorax_viridis	Trochilidae
Anthreptes_anchietae	Nectariniidae
Anthreptes_aurantius	Nectariniidae
Anthreptes_gabonicus	Nectariniidae
Anthreptes_griseigularis	Nectariniidae
Anthreptes_longuemarei	Nectariniidae
Anthreptes_malacensis	Nectariniidae
Anthreptes_neglectus	Nectariniidae
Anthreptes_orientalis	Nectariniidae
Anthreptes_rectirostris	Nectariniidae
Anthreptes_reichenowi	Nectariniidae
Anthreptes_rhodolaemus	Nectariniidae
Anthreptes_rubritorques	Nectariniidae
Anthreptes_seimundi	Nectariniidae
Anthreptes_simplex	Nectariniidae
Anthropoides_paradiseus	Gruidae
Anthropoides_virgo	Gruidae
Anthus_antarcticus	Motacillidae
Anthus_australis	Motacillidae
Anthus_berthelotii	Motacillidae
Anthus_bogotensis	Motacillidae
Anthus_brachyurus	Motacillidae
Anthus_brevirostris	Motacillidae
Anthus_caffer	Motacillidae
Anthus_campestris	Motacillidae
Anthus_cervinus	Motacillidae
Anthus_chacoensis	Motacillidae
Anthus_chii	Motacillidae
Anthus_cinnamomeus	Motacillidae
Anthus_correndera	Motacillidae
Anthus_crenatus	Motacillidae
Anthus_furcatus	Motacillidae
Anthus_godlewskii	Motacillidae
Anthus_gustavi	Motacillidae
Anthus_gutturalis	Motacillidae
Anthus_hellmayri	Motacillidae
Anthus_hodgsoni	Motacillidae
Anthus_hoeschi	Motacillidae
Anthus_leucophrys	Motacillidae
Anthus_lineiventris	Motacillidae
Anthus_melindae	Motacillidae
Anthus_nattereri	Motacillidae
Anthus_nicholsoni	Motacillidae
Anthus_nilghiriensis	Motacillidae
Anthus_novaeseelandiae	Motacillidae
Anthus_nyassae	Motacillidae
Anthus_pallidiventris	Motacillidae
Anthus_peruvianus	Motacillidae
Anthus_petrosus	Motacillidae
Anthus_pratensis	Motacillidae
Anthus_richardi	Motacillidae
Anthus_roseatus	Motacillidae
Anthus_rubescens	Motacillidae
Anthus_ruficollis	Motacillidae
Anthus_rufulus	Motacillidae
Anthus_similis	Motacillidae
Anthus_sokokensis	Motacillidae
Anthus_spinoletta	Motacillidae
Anthus_spragueii	Motacillidae
Anthus_sylvanus	Motacillidae
Anthus_trivialis	Motacillidae
Anthus_vaalensis	Motacillidae
Antigone_antigone	Gruidae
Antigone_canadensis	Gruidae
Antigone_rubicunda	Gruidae
Antigone_vipio	Gruidae
Antilophia_bokermanni	Pipridae
Antilophia_galeata	Pipridae
Antrostomus_arizonae	Caprimulgidae
Antrostomus_badius	Caprimulgidae
Antrostomus_carolinensis	Caprimulgidae
Antrostomus_cubanensis	Caprimulgidae
Antrostomus_ekmani	Caprimulgidae
Antrostomus_noctitherus	Caprimulgidae
Antrostomus_ridgwayi	Caprimulgidae
Antrostomus_rufus	Caprimulgidae
Antrostomus_salvini	Caprimulgidae
Antrostomus_saturatus	Caprimulgidae
Antrostomus_sericocaudatus	Caprimulgidae
Antrostomus_vociferus	Caprimulgidae
Anumara_forbesi	Icteridae
Anumbius_annumbi	Furnariidae
Anurolimnas_fasciatus	Rallidae
Apalharpactes_mackloti	Trogonidae
Apalharpactes_reinwardtii	Trogonidae
Apalis_alticola	Cisticolidae
Apalis_argentea	Cisticolidae
Apalis_bamendae	Cisticolidae
Apalis_binotata	Cisticolidae
Apalis_chapini	Cisticolidae
Apalis_chariessa	Cisticolidae
Apalis_chirindensis	Cisticolidae
Apalis_cinerea	Cisticolidae
Apalis_flavida	Cisticolidae
Apalis_flavigularis	Cisticolidae
Apalis_fuscigularis	Cisticolidae
Apalis_goslingi	Cisticolidae
Apalis_jacksoni	Cisticolidae
Apalis_kaboboensis	Cisticolidae
Apalis_karamojae	Cisticolidae
Apalis_lynesi	Cisticolidae
Apalis_melanocephala	Cisticolidae
Apalis_nigriceps	Cisticolidae
Apalis_personata	Cisticolidae
Apalis_porphyrolaema	Cisticolidae
Apalis_ruddi	Cisticolidae
Apalis_rufogularis	Cisticolidae
Apalis_sharpii	Cisticolidae
Apalis_thoracica	Cisticolidae
Apaloderma_aequatoriale	Trogonidae
Apaloderma_narina	Trogonidae
Apaloderma_vittatum	Trogonidae
Apalopteron_familiare	Zosteropidae
