gamma sackin colless colless_corr colless_quad beta blum pigot_rho nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance
1 NA 0.00376476844199163 0.0033860722534007 0.00338607114582668 0.00308899807417228 -0.00209874866765756 0.000812305012951767 0.0520019170411046 0.580244773281397 -0.5802447711549 -0.00140933100008101 -0.0016824206928005 -0.000740345115861373 -0.00070208467838236 0.00120055899426132 0.000740345115861372 0.00155065966809959 0.0017313913157649 -0.450355091641385 0.337944919818396 0.422956360915784 0.0565029179997493 0.00720496355981597 0.0210752000659621 -0.0548873380156656 0.0205557897205135 -0.00074615869465679 -0.00380788151235279 -0.000414130561176525 -0.00260179786845186 0.00225466115313483 0.00376475216658985 0.000231051293573788 0.00100812232991799 -0.00291891538996116 0.000746158694656789 0.00376476854269934 -0.00277539719454962 -0.00204697310325571 0.00376476844199163 0.00376476844199163 0.0017313875427185 -0.000689008881641148 0.00308548557072134 0.00242175487871599 0.00170879950492017 0.00724851051779683 0.00724850014930094 0.192020896487941 -0.749380991280065 0.00724850777046103 -0.000769039073456007 0.309660191434084 0.000254765289546732 -0.00262815608292601 -0.269560315730138 0.00057950301126918 -0.000556184037228798 -0.016974550519206 -0.580244775349857 -0.227478562077546 0.0575060682557624 -0.749380991186198 0.127290277145162 -0.20983958922716 0.754370598903141 -0.00022189834599535
2 0.00376476844199163 NA 0.98010561624952 0.980105616265207 0.908447066125149 -0.645729849964486 0.486463976220483 -0.0143027782508516 0.00457342596018824 -0.00457341876569561 0.0176998703863802 0.0213908770190747 -0.0528454695534914 -0.025607722971 -0.00585201774279696 0.0528454695534919 -0.0314101549458445 0.0628139350116134 0.386293721449134 -0.366200931487843 0.373039212039813 -0.226670892995658 -0.161544964285496 0.115742560716698 -0.00643019696497703 0.126676038275712 -0.694858097097546 -0.996423015351757 -0.133107269041024 -0.807424218363133 0.406670756692048 0.999999999992218 0.320485796796249 0.209010368107653 -0.568073015399393 0.694858097097545 0.999999999997615 -0.700050269239912 -0.7668073342754 1 1 0.062813938430441 -0.282639852172832 0.907806422913544 0.841260679399232 0.053934425116341 -0.454682915917915 -0.454682911255428 -0.0210159232504389 0.0312345799360349 -0.45468290974357 -0.593464074528023 -0.514998549571744 -0.162744452145186 -0.378257912205689 0.502461793310148 0.370926861829391 0.186537749639263 0.0144863814034803 -0.00457341522467043 0.104505011272979 -0.0737040560025437 0.0312345848636425 0.0818515721508537 0.0854430770729595 -0.0808920592250504 0.563816896867607
3 0.0033860722534007 0.98010561624952 NA 0.999999999999917 0.89882300350623 -0.633238549788081 0.479825157340577 -0.0117197712898823 0.00414054752779146 -0.00414053999522362 0.0268411418778934 0.0286422146110104 -0.0687381852537893 -0.0415763974310134 0.0089415223255561 0.0687381852537892 -0.0246349465032426 0.0878850597564085 0.398808667053331 -0.398782985918724 0.349985794548429 -0.199662520643625 -0.159964743623911 0.101835663852153 -0.00619930288273894 0.109742294284314 -0.713805049364805 -0.980461923525084 -0.150872883172941 -0.751722722965516 0.380114423068164 0.98010561552497 0.359911096574528 0.243629119516302 -0.591150547579514 0.713805049364806 0.980105615932874 -0.736820824615328 -0.801491529660763 0.98010561624952 0.98010561624952 0.0878850628242978 -0.326182501870513 0.898223191560203 0.863990829353166 0.0749169093291048 -0.446149274491096 -0.446149265973975 -0.0210787545416444 0.0313480364567967 -0.44614926332737 -0.671030960980397 -0.505513152453045 -0.177078589371452 -0.34126835984655 0.5137025751763 0.37321847081804 0.234610527132078 0.0081139813888016 -0.00414053732200536 0.0975613754286836 -0.0728572505457376 0.0313480422142466 0.0768704959265698 0.0784126359013236 -0.0803587370567301 0.585689797886189
4 0.00338607114582668 0.980105616265207 0.999999999999917 NA 0.898823003267466 -0.633238549720011 0.479825156243978 -0.0117197715141866 0.00414054776593499 -0.00414054023336219 0.026841139709701 0.0286422131347844 -0.0687381833741228 -0.0415763968347869 0.00894152197543138 0.0687381833741224 -0.0246349471191817 0.0878850572590352 0.398808668798666 -0.398782986556167 0.349985794196984 -0.199662521291875 -0.159964743307832 0.101835662809767 -0.00619930399636878 0.109742293157489 -0.713805049364513 -0.980461923580735 -0.150872881197793 -0.751722722767044 0.380114423627606 0.980105615540629 0.359911094857239 0.243629117504427 -0.59115054831161 0.713805049364513 0.980105615948608 -0.736820825075049 -0.801491529957201 0.980105616265207 0.980105616265207 0.0878850603269243 -0.326182499846701 0.898223191320585 0.863990829525585 0.07491690724206 -0.446149275909994 -0.446149267392868 -0.0210787539705515 0.0313480366456419 -0.446149264746255 -0.671030960888672 -0.505513153943869 -0.177078588054535 -0.341268360295382 0.513702576576038 0.373218470916595 0.23461052702174 0.0081139809187496 -0.004140537560143 0.0975613750670187 -0.0728572515132713 0.0313480424030916 0.0768704948525283 0.0784126358604981 -0.0803587378421697 0.585689797214322
5 0.00308899807417228 0.908447066125149 0.89882300350623 0.898823003267466 NA -0.366526807523511 0.238557749550827 -0.0115437260921925 0.00377918316310564 -0.00377917628002443 0.000494508476613706 0.003511543668375 -0.00677761427205326 -0.00496452745761696 0.000121476804207784 0.00677761427205325 -0.000581207764555552 0.0108083004626249 0.389542230533596 -0.33755106247181 0.449721619787776 -0.252179005363163 -0.0926018980787439 0.0773900689147789 -0.00989943806365701 0.0816729572992623 -0.557085437701441 -0.897564521951316 -0.0271205196214038 -0.789324428112661 -0.0124353274981938 0.908447066924787 0.149287234394608 0.0983862174107833 -0.468395431030138 0.557085437701441 0.908447069241297 -0.556965318805054 -0.607921624455205 0.908447066125149 0.908447066125149 0.0108083019126755 -0.128087262217456 0.99999882940319 0.689574394972135 0.00729690421504109 -0.476306180541705 -0.476306170629087 -0.161802682215088 0.00425598831099104 -0.476306172018385 -0.775464898032033 -0.540015782828533 -0.115986238806444 0.0184003232923401 0.625250797910337 0.0660770376298858 0.250053386917858 0.000684232207715488 -0.00377917007222381 0.0407306272331197 -0.0178682572817243 0.00425599243059924 0.0546733017250465 0.0229660110944314 -0.0164039644242313 0.752547278415998
6 -0.00209874866765756 -0.645729849964486 -0.633238549788081 -0.633238549720011 -0.366526807523511 NA -0.908145351814677 0.00943030774981637 -0.0040774213065312 0.00407742093370008 -0.144093249499574 -0.137099287198009 0.306132357367622 0.128134675187881 -0.0335675863120445 -0.306132357367622 0.138937974038412 -0.298772136023944 -0.17660676092402 0.180774243666316 -0.138420777964241 0.0956553493165173 0.145394725936196 -0.111799819966183 -0.0198881908734347 -0.133355874773133 0.556521073030687 0.665340287389488 0.523989062730478 0.502946813073155 -0.743613234559242 -0.645729848687657 -0.69985613156309 -0.495419290833485 0.450607132647891 -0.556521073030678 -0.645729847850565 0.552993894582388 0.634677825805727 -0.645729849964486 -0.645729849964486 -0.298772139390267 0.650899860136011 -0.365381516682946 -0.597012602656566 -0.2877440259356 0.206584847200501 0.206584860517131 -0.135407655059311 -0.117015054767059 0.206584852959915 0.163561548009538 0.232950582645974 0.0691962911314187 0.614627410397437 -0.155459800457657 -0.580850290053523 -0.113357150788358 -0.0335643681082017 0.0040774255148316 -0.214743710049963 0.243746648973355 -0.117015054573427 -0.0311799974586087 -0.233177299017534 0.280362891811546 -0.167417379799956
7 0.000812305012951767 0.486463976220483 0.479825157340577 0.479825156243978 0.238557749550827 -0.908145351814677 NA -0.00678134565048752 0.00235074989530141 -0.00235075108432827 0.265657928897369 0.238370257000961 -0.561938943827554 -0.230484818759121 0.182526324306285 0.561938943827553 -0.115282668895671 0.502662100766636 0.115842272915774 -0.115648142127525 0.0863202672315004 -0.0631291770408666 -0.104678857731198 0.0784829424653137 0.0432198556734039 0.102511536858554 -0.442959090765124 -0.495334592657413 -0.775016629455011 -0.373153821413512 0.642311163292475 0.486463975017274 0.840506933127166 0.686698853246528 -0.339619479078775 0.442959090765124 0.486463975212633 -0.413314791758824 -0.478993192851545 0.486463976220483 0.486463976220483 0.502662104607798 -0.820727531682369 0.237570057413864 0.459792507532601 0.502473960803414 -0.136238744434107 -0.136238758459846 0.116606172706568 0.157956464905075 -0.136238750414998 -0.0945550380685725 -0.153802144464324 -0.0385891983768226 -0.501935361680311 0.0961169347028568 0.499421319157951 0.115283048391096 0.0260469136375828 -0.00235075442328167 0.22884355287329 -0.321210429157387 0.157956462139182 -0.0408012645845716 0.276293734506198 -0.372909801332558 0.100838635422736
8 0.0520019170411046 -0.0143027782508516 -0.0117197712898823 -0.0117197715141866 -0.0115437260921925 0.00943030774981637 -0.00678134565048752 NA 0.145799068528705 -0.145799069835674 -0.00154991910058689 0.00010787025392775 0.000705870617376663 -0.0000497001688931302 -0.00123798760778841 -0.0007058706173767 -0.0000342765734869383 -0.000920809365874377 -0.0107445079784915 0.0192555155206706 0.0639403565424688 -0.00985298140573114 0.0159658599297963 -0.0488042885088564 -0.000425596326733441 -0.0486879163717528 0.00762488854175956 0.0143716803727657 0.00169183173274659 0.0135277627981342 -0.00898473059889658 -0.0143027777926456 -0.00527920991761078 -0.00352931353886175 0.00816508787140017 -0.0076248885417594 -0.0143027748741078 0.0102505202439048 0.010208945516762 -0.0143027782508516 -0.0143027782508516 -0.000920810248352971 0.00408444152722504 -0.0115297443632028 -0.00934481598909593 -0.000454534378455745 -0.0626365620765095 -0.0626365495550438 0.115115271727841 -0.124435489938363 -0.062636551097781 0.000955457274440863 0.00446354776017037 0.0201031599537549 0.0145724019651216 -0.0358855315830381 -0.00805335128805785 0.00279698871772524 -0.00817215999044936 -0.145799070251523 -0.141322729683548 -0.113061012493756 -0.124435491536832 -0.0957255860258497 -0.130286362981767 0.0401420742907719 0.000413851057981219
9 0.580244773281397 0.00457342596018824 0.00414054752779146 0.00414054776593499 0.00377918316310564 -0.0040774213065312 0.00235074989530141 0.145799068528705 NA -0.9999999999958 -0.00412284257369245 -0.00285815556870788 -0.000236773590086778 0.000292632895333195 0.000948739680121921 0.000236773590086793 -0.000536179871454921 0.000942765184726776 -0.0928969417091913 0.151444366114912 0.484658052690588 -0.124008974974371 0.102059553313936 -0.303944435718301 -0.0249032591595162 -0.306300716797597 -0.00169001566192998 -0.00469690082517064 -0.000532888556155872 -0.00500692179215501 0.00268065331618724 0.00457342046840019 0.00224157606907288 0.0011810751570661 -0.0020837720771656 0.00169001566192996 0.00457342746231823 -0.00219270386077661 -0.00245019504255813 0.00457342596018824 0.00457342596018824 0.000942766070634579 -0.00165533671672735 0.00377500487904443 0.00192532801487416 0.000605008036700129 -0.477604875348042 -0.47760488461169 0.73666451244538 -0.922555569803968 -0.4776048780098 -0.000193432936567871 -0.0239995997239931 -0.00135743661089728 -0.0033453241863976 -0.227222200684707 0.000757674595188309 0.00161465199854208 -0.0408343641327146 -0.99999999999484 -0.85342692003892 -0.637523747198663 -0.922555573212035 -0.514812963737016 -0.775935884194076 0.43696887085927 0.000454991123587947
10 -0.5802447711549 -0.00457341876569561 -0.00414053999522362 -0.00414054023336219 -0.00377917628002443 0.00407742093370008 -0.00235075108432827 -0.145799069835674 -0.9999999999958 NA 0.00412284792430896 0.00285816527365243 0.000236777714237126 -0.000292625031684231 -0.000948748376093868 -0.000236777714237118 0.000536177824076884 -0.000942772719888653 0.0928969444104881 -0.151444369076464 -0.484658045304092 0.124008975795229 -0.102059557486032 0.303944444377496 0.0249032614969044 0.306300726647745 0.00169001197317283 0.00469689372605635 0.00053289457457364 0.00500691424597939 -0.00268065114936523 -0.00457341327388758 -0.00224158497803666 -0.00118108250825079 0.00208377323612665 -0.00169001197317282 -0.0045734202678513 0.00219269675755315 0.00245018906964336 -0.00457341876569561 -0.00457341876569561 -0.00094277360579845 0.00165534366298286 -0.00377499799941784 -0.00192532159626431 -0.000605015641018302 0.477604871294913 0.477604880558567 -0.736664515448511 0.922555569134075 0.477604873956663 0.000193424586517542 0.0239995951132091 0.00135743216379241 0.00334532166269592 0.227222206359191 -0.000757679337866518 -0.00161465777804182 0.0408343615402867 0.999999999992568 0.853426920158973 0.63752374853062 0.922555572542132 0.514812961430192 0.775935885850923 -0.436968869338549 -0.000454982679634889
