gamma sackin colless colless_corr colless_quad beta blum pigot_rho nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance
1 NA 0.0000238794822233017 0.000260570322080698 0.000260572153581644 0.00120546215919082 -0.000231773600628823 -0.0000471822110780658 -0.0493253047706493 0.177058286040864 -0.177058285358947 -0.00086101351131285 0.0000336228566504971 0.0010218989292222 0.0024110213250843 -0.000794398002161095 -0.0010218989292222 -0.00193604982818814 -0.00185924636350318 -0.229065102090854 0.115752992489526 0.216106253655416 0.158735546411975 0.0155373762486981 0.202683642045822 -0.0564464460358014 0.200024216729356 -0.000600423937623222 0.000171604962641951 0.000461324592940802 0.000190608750530071 -0.00256544575276811 0.0000238781850855481 0.00015587306816059 -0.00126503742799429 -0.000493271522265707 0.000600423937623207 0.0000238745162264409 -0.000464591038737412 -0.00055124996208715 0.0000238794822233017 0.0000238794822233017 -0.00185924355722085 0.000579666237601985 0.001209377921176 -0.000089916628616484 -0.00200739374072196 0.26411605237373 0.26411604865218 -0.150739846039307 -0.533869834074574 0.264116052961919 -0.00190687019110051 0.296227092789914 0.00209561006377396 0.00306592148470715 -0.169424243481292 -0.000821281170314424 0.000816604205613139 0.0486067058783223 -0.177058284679709 0.329796564694171 0.295174485747711 -0.533869836628886 0.435019022114396 0.0521333480450804 0.662098138706145 0.00190133747640921
2 0.0000238794822233017 NA 0.980036828814819 0.980036829072976 0.907543546599531 -0.644222405319847 0.483248694622467 -0.0345120121991163 0.000589820724718053 -0.00058981365002643 0.0181044325532569 0.0173868870568149 -0.0464313580594358 -0.0219325275857503 -0.0090350770230791 0.0464313580594358 -0.0345531745392047 0.0568310080934865 0.505166385471021 -0.306725920911387 0.476698253774881 -0.0898642249766663 -0.155857652012193 0.292686970923435 -0.00585490129769697 0.29413789534639 -0.696425826814456 -0.996430554305565 -0.127941667146241 -0.806918143246909 0.406714124668697 0.999999999992096 0.317653075738994 0.203626463701662 -0.565865050273628 0.696425826814459 0.999999999997518 -0.698894657557706 -0.766282610524906 1 1 0.0568310118537256 -0.277935655790514 0.90689689525182 0.84142053904399 0.0486127467227295 -0.525939339959083 -0.525939334767778 -0.169127177442913 0.0704902843671022 -0.525939334085669 -0.590824965520753 -0.546689157208655 -0.163670471530084 -0.379808056822552 0.540953390781106 0.374742821870621 0.186912718134339 0.0613201651870605 -0.000589814203783564 0.214158647341185 -0.0775144454650039 0.0704902795157247 0.171915343779508 0.152674681169301 -0.115415240516819 0.563421046763746
3 0.000260570322080698 0.980036828814819 NA 0.999999999999782 0.897920415792704 -0.631679888778361 0.476417206615315 -0.0262512659652349 0.00101706540390463 -0.00101705915942488 0.027424632730961 0.0248441628024208 -0.0620565773917347 -0.0380591157781058 0.00552457108200937 0.0620565773917347 -0.0276254027502021 0.0820982972514584 0.528326923470558 -0.360327527042277 0.44853237033851 -0.076567766916684 -0.1557176891707 0.258130359605003 -0.00567025562620507 0.256821810087066 -0.715506410926749 -0.98043452776706 -0.145563257771027 -0.750997604210979 0.380116713213046 0.980036829580784 0.357360762875558 0.238411706663733 -0.588885768620032 0.715506410926746 0.980036828199446 -0.73575649415348 -0.801149363077741 0.980036828814819 0.980036828814819 0.082098300725022 -0.321749617640689 0.897314882100643 0.863968236375337 0.0698047652256069 -0.517265951789454 -0.517265945248719 -0.162169110420728 0.0668748843860778 -0.517265945325202 -0.668543681380122 -0.537620134869764 -0.178284724589286 -0.342829166441778 0.551257937800302 0.377055230850306 0.235334213059859 0.043924035513903 -0.00101705837333944 0.195928673900505 -0.0742744374556492 0.0668748795314197 0.16318402467264 0.134263769342653 -0.110001557775802 0.58474313125621
4 0.000260572153581644 0.980036829072976 0.999999999999782 NA 0.897920416425242 -0.631679888541085 0.476417206329444 -0.0262512656197817 0.00101706444529449 -0.00101705820081434 0.0274246329377411 0.0248441633407994 -0.0620565775663915 -0.0380591166752246 0.00552457092141242 0.0620565775663915 -0.0276254015326882 0.082098297681086 0.528326922475867 -0.360327526969744 0.448532371116529 -0.0765677669819675 -0.155717689558075 0.258130360805273 -0.00567025604736079 0.256821811186243 -0.715506411535764 -0.980434527968057 -0.14556325784903 -0.750997605400385 0.380116712451721 0.980036829838902 0.357360763099026 0.238411707063174 -0.588885767088099 0.715506411535759 0.980036828457544 -0.73575649294478 -0.801149362737714 0.980036829072976 0.980036829072976 0.0820983011546532 -0.321749617820775 0.89731488273433 0.863968236063941 0.0698047653990689 -0.517265951281693 -0.517265944740971 -0.162169112254553 0.0668748841488786 -0.517265944817456 -0.668543681203231 -0.537620134459148 -0.178284724634022 -0.342829165836936 0.551257937672347 0.377055230996764 0.2353342125469 0.0439240355114791 -0.00101705741473134 0.195928675189736 -0.0742744356565553 0.066874879294221 0.163184025863947 0.134263770053257 -0.110001556263639 0.584743131852308
5 0.00120546215919082 0.907543546599531 0.897920415792704 0.897920416425242 NA -0.362584202689773 0.232489422834184 -0.0309676235564686 0.00126086166859231 -0.00126085438851033 -0.000945104309198279 -0.0019423054151604 0.000918622350716955 0.000378574787206117 -0.00227230230423783 -0.000918622350716955 -0.00406162787335718 0.00337302897095939 0.580627994206095 -0.290735324978839 0.611336965350048 -0.076903611323491 -0.094649766588255 0.256136290771724 -0.0103409581507294 0.251873703043599 -0.557596205974043 -0.896983446809034 -0.0197631719078894 -0.789600238647059 -0.0145441427522635 0.907543548807175 0.143521831029535 0.0907265561660294 -0.466850150411446 0.557596205974043 0.907543549683427 -0.555909520476499 -0.607282139967065 0.907543546599531 0.907543546599531 0.00337303212927327 -0.120721933306928 0.999998818435609 0.6884030141662 0.000589229944505068 -0.590831859359903 -0.590831852807697 -0.362026948597132 0.0165614944122447 -0.590831850853188 -0.774592557303661 -0.614068706266267 -0.116510766934285 0.0189917230876335 0.682492906397153 0.067358364003006 0.250566643229608 0.0430095799811113 -0.00126085252706303 0.131316304030416 -0.0200164339157009 0.0165614923050022 0.141808775258963 0.0581817585989173 -0.02841561222395 0.75403796143425
6 -0.000231773600628823 -0.644222405319847 -0.631679888778361 -0.631679888541085 -0.362584202689773 NA -0.908131336582307 0.0200597085222273 -0.00112660084811521 0.0011266004218981 -0.144947251069032 -0.134361749992144 0.303040735235119 0.128186179557062 -0.0304913783210183 -0.303040735235119 0.14171640830897 -0.296402175752419 -0.182115652755163 0.142278817336654 -0.149771768908421 0.0504668310151504 0.155993063389042 -0.207618379365552 -0.0228362262531328 -0.219908713843696 0.557201769866248 0.663512989023544 0.522807322874519 0.499294317980471 -0.745106623942499 -0.644222407806973 -0.700615676776219 -0.49395414369446 0.447979274038075 -0.557201769866251 -0.644222401700913 0.55145074165105 0.633292278288904 -0.644222405319847 -0.644222405319847 -0.296402177853437 0.650404633836732 -0.361430132922516 -0.596911189836893 -0.285527995247745 0.206177548637525 0.206177551402886 -0.0660703432899925 -0.213479667960191 0.206177554655348 0.158217785936803 0.214202337977782 0.0722095002560509 0.617735191389926 -0.162507108775441 -0.584587828878877 -0.112915073760526 -0.0633603000360685 0.00112660332044172 -0.277684857729946 0.233691610826615 -0.213479662913107 -0.0875212354595347 -0.331613743091326 0.348737993521775 -0.162356598443128
7 -0.0000471822110780658 0.483248694622467 0.476417206615315 0.476417206329444 0.232489422834184 -0.908131336582307 NA -0.0145902673259902 0.00155970823986307 -0.00155970989202498 0.266767428578855 0.234607869471736 -0.560687381930469 -0.231835523551632 0.179659077735851 0.560687381930469 -0.115763277035344 0.501392383055891 0.107787152361957 -0.0857860246912725 0.0900917033270576 -0.034762071728827 -0.118092558284118 0.148617350021364 0.0451424804886336 0.162795550169609 -0.44229971226253 -0.491826922010649 -0.774787834321626 -0.367402726644467 0.644839726334837 0.483248698123427 0.840770601215908 0.686195050240198 -0.337359376382107 0.44229971226253 0.48324869124529 -0.411323567863468 -0.476810167674825 0.483248694622467 0.483248694622467 0.501392387786742 -0.820418445242094 0.231492567003125 0.458742984377135 0.501605018448808 -0.12992061671932 -0.129920621313491 0.0612196886171664 0.270126087602776 -0.129920624643261 -0.0876383895056502 -0.134873424275296 -0.04181996036667 -0.506359267718995 0.0974135776758772 0.503398290529749 0.113731207295736 0.0467367410468497 -0.00155971358012629 0.256415610778997 -0.295916976876592 0.270126085255764 0.0179526176990271 0.368229590307129 -0.441402289230112 0.0929849087788473
8 -0.0493253047706493 -0.0345120121991163 -0.0262512659652349 -0.0262512656197817 -0.0309676235564686 0.0200597085222273 -0.0145902673259902 NA 0.108327670199873 -0.108327666226979 -0.0016988687554402 0.00047748648451259 -0.00027612963556339 0.0000720073947333869 0.00172436497360336 0.00027612963556339 0.00194850146212477 -0.000867136680455216 0.0366692846808261 -0.0140126915448323 -0.00581389130576194 -0.0169586218734284 0.00192017860641874 -0.0581528183477354 -0.00215532182789998 -0.0614874304033781 0.0167515630868384 0.0335723427760213 0.00165545705829235 0.0515073546340294 -0.0148055753067352 -0.0345120190750679 -0.00453090447616953 -0.00241690213232837 0.00804402498183065 -0.0167515630868445 -0.0345120097597111 0.00888492575552662 0.0132751481612467 -0.0345120121991163 -0.0345120121991163 -0.000867137756026039 0.00386256102649026 -0.0309441322919612 -0.0152226260246574 0.000168401550281208 -0.0352664687228324 -0.0352664719069236 0.0846995341107729 -0.0611484510945656 -0.0352664712866194 -0.00380688648581792 -0.0234139161630987 0.0390750398549282 0.0264770269122193 0.00550604820368878 -0.0145478573671133 0.00718432864631544 -0.024760252348285 -0.108327667364688 -0.12251835476282 -0.107772652482393 -0.0611484566639782 -0.0981675223861904 -0.0847838458952429 -0.0274935284511179 -0.00964139782174088
9 0.177058286040864 0.000589820724718053 0.00101706540390463 0.00101706444529449 0.00126086166859231 -0.00112660084811521 0.00155970823986307 0.108327670199873 NA -0.999999999996374 -0.00108450688963685 -0.00182669982339259 -0.00379008867531908 -0.00257678934351238 0.0043918505171011 0.00379008867531908 0.00133566738569329 0.00277632694098051 0.265108317605105 -0.043135866547964 0.336835735946446 -0.171894877041428 -0.0189310432079539 -0.192107120246406 -0.0283469759148012 -0.196184606496824 -0.00237259577659345 -0.000646796224300387 -0.00370944925855891 0.00039130428255989 -0.00133849136348916 0.000589818440151297 0.00157720130418805 0.00304541612360642 -0.000609603626677195 0.00237259577659352 0.000589812708466358 -0.000747379376354518 -0.00191360891014708 0.000589820724718053 0.000589820724718053 0.00277632779848521 -0.0024007752136281 0.00126288978956007 0.00119705467369163 0.00332052086153502 -0.376364516884701 -0.376364515557788 0.448343820860834 -0.791678827963096 -0.376364517203515 -0.00277484181601775 -0.268962240995091 -0.00173376644541298 0.00108944924191203 0.104407459261881 0.000868142767593281 0.00662649489452749 -0.0877101681195041 -0.999999999994988 -0.735683233998597 -0.748091338134131 -0.791678824368104 -0.489707922419887 -0.609969640229403 0.115606145367138 0.00149533289786936
10 -0.177058285358947 -0.00058981365002643 -0.00101705915942488 -0.00101705820081434 -0.00126085438851033 0.0011266004218981 -0.00155970989202498 -0.108327666226979 -0.999999999996374 NA 0.00108450539478464 0.00182670191036154 0.00379008811019649 0.00257678271629801 -0.00439184998780048 -0.00379008811019649 -0.00133565748091923 -0.00277632339893914 -0.265108314181989 0.043135866908872 -0.336835729747162 0.171894886591269 0.0189310460396142 0.192107120403172 0.0283469848754021 0.196184605564398 0.00237259422953184 0.000646789580805466 0.00370945111646952 -0.000391307329889707 0.00133849237114575 -0.000589811365454925 -0.00157720485557978 -0.00304541532167202 0.00060959856162692 -0.00237259422953186 -0.000589805633771872 0.000747376448887322 0.00191360663697749 -0.00058981365002643 -0.00058981365002643 -0.00277632425643935 0.00240077711224123 -0.00126288251119866 -0.0011970506027295 -0.00332051849974125 0.376364519915836 0.376364518588942 -0.448343821247064 0.79167883033236 0.376364520234644 0.00277483743066074 0.268962244145777 0.00173376831958871 -0.00108945031736343 -0.104407458830705 -0.000868139247588238 -0.00662649557631329 0.0877101653209376 0.999999999998611 0.735683236046118 0.74809133556652 0.79167882673739 0.489707924954454 0.609969640983574 -0.115606149102501 -0.00149532981499656
