species	family
akodon_dayi	Cricetidae
akodon_lutescens	Cricetidae
akodon_subfuscus	Cricetidae
akodon_caenosus	Cricetidae
akodon_spegazzinii	Cricetidae
akodon_boliviensis	Cricetidae
akodon_viridescens	Cricetidae
akodon_sylvanus	Cricetidae
akodon_iniscatus_nucus	Cricetidae
akodon_toba	Cricetidae
akodon_tartareus	Cricetidae
abrothrix_xanthorhinus	Cricetidae
akodon_aerosus	Cricetidae
akodon_baliolus	Cricetidae
akodon_affinis	Cricetidae
akodon_albiventer	Cricetidae
akodon_mollis	Cricetidae
akodon_torques	Cricetidae
akodon_orophilus	Cricetidae
akodon_budini	Cricetidae
akodon_siberiae	Cricetidae
akodon_simulator	Cricetidae
akodon_glaucinus	Cricetidae
akodon_varius	Cricetidae
akodon_mimus	Cricetidae
deltamys_kempi	Cricetidae
akodon_serrensis	Cricetidae
thaptomys_nigrita	Cricetidae
thalpomys_cerradensis	Cricetidae
thalpomys_lasiotis	Cricetidae
necromys_temchuki	Cricetidae
necromys_lasiurus	Cricetidae
necromys_lactens	Cricetidae
necromys_urichi	Cricetidae
necromys_amoenus	Cricetidae
oxymycterus_quaestor	Cricetidae
oxymycterus_judex	Cricetidae
oxymycterus_rufus	Cricetidae
oxymycterus_paramensis	Cricetidae
oxymycterus_hiska	Cricetidae
oxymycterus_nasutus	Cricetidae
oxymycterus_dasytrichus	Cricetidae
oxymycterus_delator	Cricetidae
oxymycterus_amazonicus	Cricetidae
juscelinomys_huanchacae	Cricetidae
brucepattersonius	Cricetidae
brucepattersonius_iheringi	Cricetidae
blarinomys_breviceps	Cricetidae
lenoxus_apicalis	Cricetidae
scapteromys_tumidus	Cricetidae
scapteromys_aquaticus	Cricetidae
kunsia_tomentosus	Cricetidae
bibimys	Cricetidae
thomasomys_australis	Cricetidae
thomasomys_daphne	Cricetidae
thomasomys_erro	Cricetidae
thomasomys_fumeus	Cricetidae
thomasomys_vulcani	Cricetidae
thomasomys_cinnameus	Cricetidae
thomasomys_paramorum	Cricetidae
thomasomys_caudivarius	Cricetidae
thomasomys_ucucha	Cricetidae
thomasomys_silvestris	Cricetidae
thomasomys_andersoni	Cricetidae
thomasomys_oreas	Cricetidae
thomasomys_gracilis	Cricetidae
thomasomys_princeps	Cricetidae
thomasomys_ischyurus	Cricetidae
thomasomys_taczanowskii	Cricetidae
thomasomys_baeops	Cricetidae
thomasomys_notatus	Cricetidae
thomasomys_aureus	Cricetidae
chilomys_instans	Cricetidae
rhipidomys_nitela	Cricetidae
rhipidomys_macconnelli	Cricetidae
rhipidomys_wetzeli	Cricetidae
rhipidomys_mastacalis	Cricetidae
rhagomys	Cricetidae
aepeomys_lugens	Cricetidae
abrawayaomys_ruschii	Cricetidae
reithrodon_auritus	Cricetidae
melanomys_idoneus	Cricetidae
melanomys_columbianus	Cricetidae
melanomys_caliginosus	Cricetidae
sigmodontomys_alfari	Cricetidae
melanomys_chrysomelas	Cricetidae
tanyuromys_aphrastus	Cricetidae
nesoryzomys_narboroughi	Cricetidae
nesoryzomys_swarthi	Cricetidae
nesoryzomys_fernandinae	Cricetidae
aegialomys_galapagoensis	Cricetidae
aegialomys_xanthaeolus	Cricetidae
oryzomys_palustris_planirostris	Cricetidae
oryzomys_texensis	Cricetidae
oryzomys_couesi	Cricetidae
oryzomys_mexicanus	Cricetidae
nectomys_apicalis	Cricetidae
nectomys_squamipes	Cricetidae
amphinectomys_savamis	Cricetidae
holochilus_sciureus	Cricetidae
holochilus_chacarius	Cricetidae
holochilus_brasiliensis	Cricetidae
pseudoryzomys_simplex	Cricetidae
cerradomys_subflavus	Cricetidae
cerradomys_scotti	Cricetidae
sooretamys_angouya	Cricetidae
lundomys_molitor	Cricetidae
drymoreomys_albimaculatus	Cricetidae
eremoryzomys_polius	Cricetidae
oligoryzomys_stramineus	Cricetidae
oligoryzomys_nigripes	Cricetidae
oligoryzomys_flavescens	Cricetidae
oligoryzomys_destructor	Cricetidae
oligoryzomys_eliurus	Cricetidae
oligoryzomys_chacoensis	Cricetidae
oligoryzomys_longicaudatus	Cricetidae
oligoryzomys_magellanicus	Cricetidae
oligoryzomys_fornesi	Cricetidae
oligoryzomys_andinus	Cricetidae
oligoryzomys_rupestris	Cricetidae
oligoryzomys_utiaritensis	Cricetidae
oligoryzomys_fulvescens	Cricetidae
oligoryzomys_moojeni	Cricetidae
oligoryzomys_vegetus	Cricetidae
oligoryzomys_microtis	Cricetidae
neacomys_musseri	Cricetidae
neacomys_guianae	Cricetidae
neacomys_dubosti	Cricetidae
neacomys_spinosus	Cricetidae
neacomys_paracou	Cricetidae
neacomys_minutus	Cricetidae
microryzomys_minutus	Cricetidae
oreoryzomys_balneator	Cricetidae
oecomys_mamorae	Cricetidae
oecomys_trinitatis	Cricetidae
oecomys_concolor	Cricetidae
oecomys_superans	Cricetidae
oecomys_bicolor	Cricetidae
oecomys_roberti	Cricetidae
oecomys_rutilus	Cricetidae
oecomys_auyantepui	Cricetidae
oecomys_catherinae	Cricetidae
euryoryzomys_lamia	Cricetidae
euryoryzomys_nitidus	Cricetidae
euryoryzomys_russatus	Cricetidae
euryoryzomys_macconnelli	Cricetidae
transandinomys_bolivaris	Cricetidae
transandinomys_talamancae	Cricetidae
hylaeamys_megacephalus	Cricetidae
hylaeamys_perenensis	Cricetidae
hylaeamys_acritus	Cricetidae
hylaeamys_laticeps	Cricetidae
hylaeamys_yunganus	Cricetidae
nephelomys_levipes	Cricetidae
nephelomys_keaysi	Cricetidae
nephelomys_albigularis	Cricetidae
handleyomys_rostratus	Cricetidae
handleyomys_melanotis	Cricetidae
handleyomys_alfaroi	Cricetidae
handleyomys_saturatior	Cricetidae
handleyomys_chapmani	Cricetidae
handleyomys_guerrerensis	Cricetidae
zygodontomys_cherriei	Cricetidae
zygodontomys_microtinus	Cricetidae
zygodontomys_brevicauda	Cricetidae
scolomys_juruaense	Cricetidae
scolomys_ucayalensis	Cricetidae
sigmodon_hispidus_texianus	Cricetidae
sigmodon_arizonae_major	Cricetidae
sigmodon_mascotensis	Cricetidae
sigmodon_hirsutus	Cricetidae
sigmodon_alleni	Cricetidae
sigmodon_toltecus	Cricetidae
sigmodon_ochrognathus	Cricetidae
sigmodon_fulviventer	Cricetidae
sigmodon_leucotis	Cricetidae
sigmodon_peruanus	Cricetidae
sigmodon_alstoni	Cricetidae
neusticomys_monticolus	Cricetidae
rheomys_raptor	Cricetidae
nannospalax_leucodon_hungaricus	Spalacidae
nannospalax_nehringi	Spalacidae
nannospalax_ehrenbergi	Spalacidae
nannospalax_judaei	Spalacidae
nannospalax_carmeli	Spalacidae
nannospalax_golani	Spalacidae
nannospalax_galili	Spalacidae
nannospalax_ceyhanus	Spalacidae
spalax_arenarius	Spalacidae
spalax_zemni	Spalacidae
spalax_microphthalmus	Spalacidae
spalax_graecus_mezosegiensis	Spalacidae
eospalax_cansus	Spalacidae
eospalax_baileyi	Spalacidae
eospalax_smithii	Spalacidae
eospalax_fontanierii	Spalacidae
eospalax_rothschildi	Spalacidae
eospalax_rufescens	Spalacidae
myospalax_aspalax	Spalacidae
myospalax_psilurus	Spalacidae
rhizomys_sinensis	Spalacidae
rhizomys_pruinosus	Spalacidae
cannomys_badius	Spalacidae
tachyoryctes_splendens	Spalacidae
typhlomys_cinereus	Platacanthomyidae
typhlomys_chapensis	Platacanthomyidae
zapus_princeps_curtatus	Dipodidae
zapus_trinotatus_eureka	Dipodidae
zapus_hudsonius	Dipodidae
napaeozapus_insignis	Dipodidae
eozapus_setchuanus	Dipodidae
allactaga_bullata	Dipodidae
allactaga_sibirica	Dipodidae
allactaga_balikunica	Dipodidae
allactodipus_bobrinskii	Dipodidae
allactaga_major	Dipodidae
pygeretmus_pumilio	Dipodidae
allactaga_euphratica	Dipodidae
allactaga_williamsi	Dipodidae
allactaga_hotsoni	Dipodidae
allactaga_firouzi	Dipodidae
allactaga_toussi	Dipodidae
allactaga_elater	Dipodidae
euchoreutes_naso	Dipodidae
jaculus_jaculus	Dipodidae
jaculus_deserti	Dipodidae
jaculus_blanfordi	Dipodidae
jaculus_orientalis	Dipodidae
eremodipus_lichtensteini	Dipodidae
stylodipus_sungorus	Dipodidae
stylodipus_telum	Dipodidae
stylodipus_andrewsi	Dipodidae
dipus_sagitta	Dipodidae
paradipus_ctenodactylus	Dipodidae
cardiocranius_paradoxus	Dipodidae
salpingotus_kozlovi	Dipodidae
sicista_severtzovi_cimlanica	Dipodidae
sicista_subtilis_subtilis	Dipodidae
sicista_strandi	Dipodidae
sicista_betulina	Dipodidae
sicista_napaea	Dipodidae
sicista_caucasica	Dipodidae
sicista_kluchorica	Dipodidae
sicista_kazbegica	Dipodidae
sicista_concolor	Dipodidae
sicista_tianshanica	Sminthidae
cratogeomys_zinseri	Geomyidae
cratogeomys_fumosus_angustirostris	Geomyidae
cratogeomys_neglectus	Geomyidae
cratogeomys_gymnurus	Geomyidae
cratogeomys_tylorhinus	Geomyidae
cratogeomys_planiceps	Geomyidae
cratogeomys_perotensis	Geomyidae
cratogeomys_merriami	Geomyidae
cratogeomys_fulvescens	Geomyidae
cratogeomys_goldmani_rubellus	Geomyidae
cratogeomys_castanops	Geomyidae
pappogeomys_bulleri	Geomyidae
orthogeomys_matagalpae	Geomyidae
orthogeomys_cherriei	Geomyidae
orthogeomys_heterodus	Geomyidae
orthogeomys_underwoodi	Geomyidae
orthogeomys_thaeleri	Geomyidae
orthogeomys_dariensis	Geomyidae
orthogeomys_cavator	Geomyidae
orthogeomys_lanius	Geomyidae
orthogeomys_hispidus	Geomyidae
orthogeomys_grandis	Geomyidae
geomys_bursarius_industrius	Geomyidae
geomys_jugossicularis_halli	Geomyidae
geomys_lutescens	Geomyidae
geomys_texensis	Geomyidae
geomys_knoxjonesi	Geomyidae
geomys_arenarius	Geomyidae
geomys_personatus_davisi	Geomyidae
geomys_tropicalis	Geomyidae
geomys_streckeri	Geomyidae
geomys_attwateri	Geomyidae
geomys_breviceps_sagittalis	Geomyidae
geomys_pinetis_mobilensis	Geomyidae
zygogeomys_trichopus	Geomyidae
thomomys_bottae_anitae	Geomyidae
thomomys_townsendii	Geomyidae
thomomys_sheldoni	Geomyidae
thomomys_umbrinus	Geomyidae
thomomys_atrovarius	Geomyidae
thomomys_bulbivorus	Geomyidae
thomomys_monticola	Geomyidae
thomomys_mazama	Geomyidae
thomomys_talpoides	Geomyidae
chaetodipus_penicillatus	Heteromyidae
chaetodipus_eremicus	Heteromyidae
chaetodipus_pernix	Heteromyidae
chaetodipus_intermedius	Heteromyidae
chaetodipus_goldmani	Heteromyidae
chaetodipus_artus	Heteromyidae
chaetodipus_nelsoni	Heteromyidae
chaetodipus_arenarius	Heteromyidae
chaetodipus_dalquesti	Heteromyidae
chaetodipus_siccus	Heteromyidae
chaetodipus_fallax	Heteromyidae
chaetodipus_californicus	Heteromyidae
chaetodipus_spinatus	Heteromyidae
chaetodipus_baileyi	Heteromyidae
chaetodipus_rudinoris	Heteromyidae
chaetodipus_hispidus	Heteromyidae
chaetodipus_formosus	Heteromyidae
perognathus_longimembris	Heteromyidae
perognathus_inornatus	Heteromyidae
perognathus_amplus	Heteromyidae
perognathus_merriami	Heteromyidae
perognathus_flavus	Heteromyidae
perognathus_apache	Heteromyidae
perognathus_fasciatus	Heteromyidae
perognathus_flavescens	Heteromyidae
perognathus_mollipilosus	Heteromyidae
perognathus_alticolus	Heteromyidae
perognathus_parvus	Heteromyidae
heteromys_desmarestianus	Heteromyidae
heteromys_goldmani	Heteromyidae
heteromys_oresterus	Heteromyidae
heteromys_nubicolens	Heteromyidae
heteromys_gaumeri	Heteromyidae
heteromys_anomalus	Heteromyidae
heteromys_australis	Heteromyidae
heteromys_nelsoni	Heteromyidae
liomys_irroratus	Heteromyidae
liomys_pictus	Heteromyidae
liomys_spectabilis	Heteromyidae
liomys_adspersus	Heteromyidae
liomys_salvini	Heteromyidae
dipodomys_merriami_brunensis	Heteromyidae
dipodomys_insularis	Heteromyidae
dipodomys_nitratoides	Heteromyidae
dipodomys_phillipsii	Heteromyidae
dipodomys_elator	Heteromyidae
dipodomys_compactus	Heteromyidae
dipodomys_panamintinus	Heteromyidae
dipodomys_heermanni	Heteromyidae
dipodomys_stephensi	Heteromyidae
dipodomys_ingens	Heteromyidae
dipodomys_microps	Heteromyidae
dipodomys_gravipes	Heteromyidae
dipodomys_agilis	Heteromyidae
dipodomys_simulans	Heteromyidae
dipodomys_venustus	Heteromyidae
dipodomys_elephantinus	Heteromyidae
dipodomys_californicus	Heteromyidae
dipodomys_spectabilis	Heteromyidae
dipodomys_nelsoni	Heteromyidae
dipodomys_deserti	Heteromyidae
dipodomys_ordii	Heteromyidae
microdipodops_megacephalus	Heteromyidae
microdipodops_pallidus	Heteromyidae
castor_fiber_birulai	Castoridae
castor_canadensis	Castoridae
idiurus_macrotis	Anomaluridae
anomalurus	Anomaluridae
pedetes_capensis	Pedetidae
cercopithecus_mitis	Cercopithecidae
cercopithecus_nictitans_nictitans	Cercopithecidae
cercopithecus_ascanius_whitesidei	Cercopithecidae
cercopithecus_cephus_cephodes	Cercopithecidae
cercopithecus_erythrotis_camerunensis	Cercopithecidae
cercopithecus_petaurista_buettikoferi	Cercopithecidae
cercopithecus_erythrogaster_pococki	Cercopithecidae
cercopithecus_preussi_preussi	Cercopithecidae
cercopithecus_lhoesti	Cercopithecidae
erythrocebus_patas	Cercopithecidae
cercopithecus_wolfi_elegans	Cercopithecidae
cercopithecus_denti	Cercopithecidae
cercopithecus_pogonias_schwarzianus	Cercopithecidae
cercopithecus_mona	Cercopithecidae
cercopithecus_campbelli	Cercopithecidae
cercopithecus_neglectus	Cercopithecidae
cercopithecus_diana	Cercopithecidae
cercopithecus_roloway	Cercopithecidae
chlorocebus_djamdjamensis	Cercopithecidae
chlorocebus_aethiops	Cercopithecidae
chlorocebus_tantalus	Cercopithecidae
chlorocebus_pygerythrus	Cercopithecidae
chlorocebus_cynosuros	Cercopithecidae
cercopithecus_dryas	Cercopithecidae
chlorocebus_sabaeus	Cercopithecidae
cercopithecus_solatus	Cercopithecidae
cercopithecus_hamlyni	Cercopithecidae
miopithecus_talapoin	Cercopithecidae
miopithecus_ogouensis	Cercopithecidae
allenopithecus_nigroviridis	Cercopithecidae
macaca_nigra	Cercopithecidae
macaca_mulatta_lasiotus	Cercopithecidae
macaca_cyclopis	Cercopithecidae
macaca_fuscata	Cercopithecidae
macaca_arctoides	Cercopithecidae
macaca_fascicularis	Cercopithecidae
macaca_thibetana	Cercopithecidae
macaca_assamensis	Cercopithecidae
macaca_sinica	Cercopithecidae
macaca_radiata	Cercopithecidae
macaca_nemestrina	Cercopithecidae
macaca_nigrescens	Cercopithecidae
macaca_maura	Cercopithecidae
macaca_hecki	Cercopithecidae
macaca_brunnescens	Cercopithecidae
macaca_ochreata	Cercopithecidae
macaca_tonkeana	Cercopithecidae
macaca_silenus	Cercopithecidae
macaca_leonina	Cercopithecidae
macaca_siberu	Cercopithecidae
macaca_pagensis	Cercopithecidae
macaca_sylvanus	Cercopithecidae
rungwecebus_kipunji	Cercopithecidae
papio_ursinus	Cercopithecidae
papio_kindae	Cercopithecidae
papio_papio	Cercopithecidae
papio_cynocephalus_ibeanus	Cercopithecidae
papio_hamadryas	Cercopithecidae
papio_anubis	Cercopithecidae
lophocebus_aterrimus	Cercopithecidae
theropithecus_gelada	Cercopithecidae
cercocebus_agilis	Cercopithecidae
cercocebus_chrysogaster	Cercopithecidae
cercocebus_galeritus	Cercopithecidae
mandrillus_leucophaeus	Cercopithecidae
mandrillus_sphinx	Cercopithecidae
cercocebus_atys_lunulatus	Cercopithecidae
cercocebus_torquatus	Cercopithecidae
trachypithecus_phayrei	Cercopithecidae
trachypithecus_germaini	Cercopithecidae
trachypithecus_cristatus	Cercopithecidae
trachypithecus_obscurus	Cercopithecidae
trachypithecus_delacouri	Cercopithecidae
trachypithecus_poliocephalus	Cercopithecidae
trachypithecus_hatinhensis	Cercopithecidae
trachypithecus_francoisi	Cercopithecidae
trachypithecus_shortridgei	Cercopithecidae
trachypithecus_pileatus	Cercopithecidae
presbytis_comata_comata	Cercopithecidae
presbytis_melalophos_mitrata	Cercopithecidae
presbytis_rubicunda_rubicunda	Cercopithecidae
presbytis_potenziani_potenziani	Cercopithecidae
presbytis_chrysomelas	Cercopithecidae
presbytis_frontata	Cercopithecidae
presbytis_hosei_hosei	Cercopithecidae
presbytis_thomasi	Cercopithecidae
rhinopithecus_bieti_1_rl_2012	Cercopithecidae
rhinopithecus_strykeri	Cercopithecidae
rhinopithecus_roxellana	Cercopithecidae
rhinopithecus_brelichi	Cercopithecidae
rhinopithecus_avunculus	Cercopithecidae
nasalis_larvatus	Cercopithecidae
simias_concolor	Cercopithecidae
pygathrix_cinerea	Cercopithecidae
pygathrix_nemaeus	Cercopithecidae
pygathrix_nigripes	Cercopithecidae
trachypithecus_johnii	Cercopithecidae
semnopithecus_entellus	Cercopithecidae
trachypithecus_vetulus	Cercopithecidae
trachypithecus_geei	Cercopithecidae
trachypithecus_auratus	Cercopithecidae
piliocolobus_kirkii	Cercopithecidae
piliocolobus_gordonorum	Cercopithecidae
piliocolobus_rufomitratus	Cercopithecidae
piliocolobus_tephrosceles	Cercopithecidae
piliocolobus_foai	Cercopithecidae
piliocolobus_tholloni	Cercopithecidae
piliocolobus_pennantii	Cercopithecidae
piliocolobus_preussi	Cercopithecidae
piliocolobus_badius	Cercopithecidae
procolobus_verus	Cercopithecidae
colobus_guereza_kikuyuensis	Cercopithecidae
colobus_polykomos	Cercopithecidae
colobus_vellerosus	Cercopithecidae
colobus_angolensis	Cercopithecidae
colobus_satanas_satanas	Cercopithecidae
hylobates_agilis_unko	Hylobatidae
hylobates_alibarbis	Hylobatidae
hylobates_klossii	Hylobatidae
hylobates_moloch	Hylobatidae
hylobates_muelleri	Hylobatidae
hylobates_lar_entelloides	Hylobatidae
hylobates_pileatus	Hylobatidae
hoolock_leuconedys	Hylobatidae
hoolock_hoolock	Hylobatidae
symphalangus_syndactylus	Hylobatidae
nomascus_concolor_jingdongensis	Hylobatidae
nomascus_siki	Hylobatidae
nomascus_leucogenys	Hylobatidae
nomascus_gabriellae	Hylobatidae
nomascus_nasutus	Hylobatidae
nomascus_hainanus	Hylobatidae
nomascus_annamensis	Hylobatidae
pan_troglodytes_ellioti	Hominidae
pan_paniscus	Hominidae
homo_sapiens	Hominidae
gorilla_beringei_graueri	Hominidae
gorilla_gorilla	Hominidae
pongo_pygmaeus	Hominidae
pongo_abelii	Hominidae
saguinus_melanoleucus	Cebidae
saguinus_fuscicollis_weddelli	Cebidae
saguinus_cruzlimai	Cebidae
saguinus_tripartitus	Cebidae
saguinus_graellsi	Cebidae
saguinus_nigricollis_nigricollis	Cebidae
saguinus_bicolor	Cebidae
saguinus_martinsi	Cebidae
saguinus_niger	Cebidae
saguinus_midas	Cebidae
saguinus_geoffroyi	Cebidae
saguinus_oedipus	Cebidae
saguinus_leucopus	Cebidae
saguinus_mystax	Cebidae
saguinus_labiatus	Cebidae
saguinus_imperator	Cebidae
leontopithecus_chrysomelas	Cebidae
leontopithecus_rosalia	Cebidae
callithrix_mauesi	Cebidae
callithrix_saterei	Cebidae
callithrix_humeralifera	Cebidae
callithrix_emiliae	Cebidae
callithrix_argentata	Cebidae
callithrix_pygmaea	Cebidae
callithrix_penicillata	Cebidae
callithrix_jacchus	Cebidae
callithrix_kuhlii	Cebidae
callithrix_geoffroyi	Cebidae
callithrix_aurita	Cebidae
callimico_goeldii	Cebidae
sapajus_cay	Cebidae
sapajus_flavius	Cebidae
sapajus_macrocephalus	Cebidae
sapajus_libidinosus	Cebidae
sapajus_robustus	Cebidae
sapajus_nigritus	Cebidae
sapajus_xanthosternos	Cebidae
sapajus_apella	Cebidae
cebus_kaapori	Cebidae
cebus_olivaceus	Cebidae
cebus_albifrons	Cebidae
cebus_capucinus	Cebidae
saimiri_sciureus_collinsi	Cebidae
saimiri_vanzolinii	Cebidae
saimiri_ustus	Cebidae
saimiri_oerstedii_citrinellus	Cebidae
saimiri_boliviensis_peruviensis	Cebidae
aotus_griseimembra	Aotidae
aotus_lemurinus	Aotidae
aotus_trivirgatus	Aotidae
aotus_vociferans	Aotidae
aotus_brumbacki	Aotidae
aotus_azarai_boliviensis	Aotidae
aotus_nigriceps	Aotidae
aotus_nancymaae	Aotidae
ateles_geoffroyi_panamensis	Atelidae
ateles_fusciceps_robustus	Atelidae
ateles_belzebuth_marginatus	Atelidae
ateles_hybridus	Atelidae
ateles_paniscus	Atelidae
lagothrix_cana	Atelidae
lagothrix_lagotricha	Atelidae
lagothrix_poeppigii	Atelidae
lagothrix_lugens	Atelidae
brachyteles_hypoxanthus	Atelidae
brachyteles_arachnoides	Atelidae
alouatta_palliata_mexicana	Atelidae
alouatta_pigra	Atelidae
alouatta_sara	Atelidae
alouatta_seniculus	Atelidae
alouatta_stramineus	Atelidae
alouatta_macconnelli	Atelidae
alouatta_caraya	Atelidae
alouatta_belzebul	Atelidae
alouatta_guariba	Atelidae
cacajao_calvus_novaesi	Pitheciidae
cacajao_rubicundus	Pitheciidae
cacajao_melanocephalus	Pitheciidae
cacajao_hosomi	Pitheciidae
cacajao_ayresi	Pitheciidae
chiropotes_satanas	Pitheciidae
chiropotes_israelita	Pitheciidae
chiropotes_chiropotes_sagulata	Pitheciidae
chiropotes_utahickae	Pitheciidae
chiropotes_albinasus	Pitheciidae
pithecia_irrorata	Pitheciidae
pithecia_monachus	Pitheciidae
pithecia_pithecia	Pitheciidae
plecturocebus_donacophilus	Pitheciidae
plecturocebus_cupreus	Pitheciidae
plecturocebus_hoffmannsi	Pitheciidae
plecturocebus_brunneus	Pitheciidae
plecturocebus_moloch	Pitheciidae
callicebus_personatus	Pitheciidae
cheracebus_purinus	Pitheciidae
cheracebus_torquatus	Pitheciidae
cheracebus_lugens	Pitheciidae
tarsius_sangirensis	Tarsiidae
tarsius_lariang	Tarsiidae
tarsius_wallacei	Tarsiidae
tarsius_tarsier	Tarsiidae
tarsius_dentatus	Tarsiidae
tarsius_bancanus	Tarsiidae
tarsius_syrichta	Tarsiidae
microcebus_myoxinus	Cheirogaleidae
microcebus_rufus	Cheirogaleidae
microcebus_berthae	Cheirogaleidae
microcebus_lehilahytsara	Cheirogaleidae
microcebus_margotmarshae	Cheirogaleidae
microcebus_arnholdi	Cheirogaleidae
microcebus_simmonsi	Cheirogaleidae
microcebus_lokobensis	Cheirogaleidae
microcebus_sambiranensis	Cheirogaleidae
microcebus_mamiratra	Cheirogaleidae
microcebus_mittermeieri	Cheirogaleidae
microcebus_tavaratra	Cheirogaleidae
microcebus_tanosi	Cheirogaleidae
microcebus_marohita	Cheirogaleidae
microcebus_gerpi	Cheirogaleidae
microcebus_jollyae	Cheirogaleidae
microcebus_bongolavensis	Cheirogaleidae
microcebus_ravelobensis	Cheirogaleidae
microcebus_danfossi	Cheirogaleidae
microcebus_macarthurii	Cheirogaleidae
microcebus_griseorufus	Cheirogaleidae
microcebus_murinus	Cheirogaleidae
mirza_zaza	Cheirogaleidae
mirza_coquereli	Cheirogaleidae
allocebus_trichotis	Cheirogaleidae
cheirogaleus_lavasoensis	Cheirogaleidae
cheirogaleus_crossleyi	Cheirogaleidae
cheirogaleus_major	Cheirogaleidae
cheirogaleus_sibreei	Cheirogaleidae
cheirogaleus_medius	Cheirogaleidae
lepilemur_mittermeieri	Lepilemuridae
lepilemur_sahamalazensis	Lepilemuridae
lepilemur_dorsalis	Lepilemuridae
lepilemur_ankaranensis	Lepilemuridae
lepilemur_septentrionalis	Lepilemuridae
lepilemur_microdon	Lepilemuridae
lepilemur_seali	Lepilemuridae
lepilemur_otto	Lepilemuridae
lepilemur_edwardsi	Lepilemuridae
lepilemur_aeeclis	Lepilemuridae
lepilemur_mitsinjoensis	Lepilemuridae
lepilemur_randrianasoloi	Lepilemuridae
lepilemur_hubbardorum	Lepilemuridae
lepilemur_ruficaudatus	Lepilemuridae
lepilemur_leucopus	Lepilemuridae
lepilemur_petteri	Lepilemuridae
lepilemur_mustelinus	Lepilemuridae
lepilemur_jamesi	Lepilemuridae
phaner	Cheirogaleidae
eulemur_fulvus_mayottensis	Lemuridae
eulemur_albifrons	Lemuridae
eulemur_sanfordi	Lemuridae
eulemur_rufifrons	Lemuridae
eulemur_rufus	Lemuridae
eulemur_cinereiceps	Lemuridae
eulemur_collaris	Lemuridae
eulemur_mongoz	Lemuridae
eulemur_rubriventer	Lemuridae
eulemur_macaco_macaco	Lemuridae
eulemur_flavifrons	Lemuridae
eulemur_coronatus	Lemuridae
hapalemur_griseus_alaotrensis	Lemuridae
hapalemur_aureus	Lemuridae
prolemur_simus	Lemuridae
lemur_catta	Lemuridae
varecia_variegata_variegata	Lemuridae
varecia_rubra	Lemuridae
pachylemur_jullyi	Lemuridae
megaladapis_edwardsi	Lepilemuridae
propithecus_deckenii	Indriidae
propithecus_verreauxi	Indriidae
propithecus_coronatus	Indriidae
propithecus_tattersalli	Indriidae
propithecus_coquereli	Indriidae
propithecus_edwardsi	Indriidae
propithecus_diadema	Indriidae
propithecus_perrieri	Indriidae
avahi_unicolor	Indriidae
avahi_cleesei	Indriidae
avahi_occidentalis	Indriidae
avahi_peyrierasi	Indriidae
avahi_laniger	Indriidae
indri_indri	Indriidae
palaeopropithecus_ingens	Palaeopropithecidae
daubentonia_madagascariensis	Daubentoniidae
galago_senegalensis	Galagidae
galago_moholi	Galagidae
galago_matschiei	Galagidae
euoticus_elegantulus	Galagidae
galagoides_zanzibaricus_udzungwensis	Galagidae
galagoides_cocos	Galagidae
galagoides_granti	Galagidae
galagoides_rondoensis	Galagidae
galagoides_orinus	Galagidae
otolemur_monteiri_argentatus	Galagidae
otolemur_crassicaudatus	Galagidae
otolemur_garnettii	Galagidae
galago_gabonensis	Galagidae
galago_alleni	Galagidae
galagoides_demidoff	Galagidae
galagoides_thomasi	Galagidae
nycticebus_coucang	Lorisidae
nycticebus_bengalensis	Lorisidae
nycticebus_javanicus	Lorisidae
nycticebus_menagensis	Lorisidae
nycticebus_pygmaeus	Lorisidae
loris_lydekkerianus_nordicus	Lorisidae
loris_tardigradus	Lorisidae
perodicticus_potto	Lorisidae
arctocebus_calabarensis	Lorisidae
arctocebus_aureus	Lorisidae
galeopterus_variegatus_peninsulae	Cynocephalidae
cynocephalus_volans	Cynocephalidae
